policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
empirical_taylor_rule,US_FRB03,empirical_rule,0.193172811483,0.265768574867,0.869199767248,33.0525938738516,0.384318479680122,2545.58477006791,23.2185362095452,0.0179888157687471,0.506085094326966,1.13287116747891,0.174947937394969,1.60973258804081
