policy,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse
ppo_pyfrbus_linear_warmstart_init_seed_43,0.859385174554223,-2.0253224936894494,0.002639711416605961,0.10568232336394834,5.245888456419348e-08
