update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate
0,-0.2647012616481973,0.0,1.0073691671714187,-0.018080499730472488,0.016501575789686283,0.0
11,-0.17406090173040512,0.0,1.011448941193521,-0.02172081436187071,0.01947682423530037,0.0
