policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
zero_policy,0,1.0,-1.0,0.0,0.0,1.5
zero_policy,1,0.9238363132346712,-1.3133903862564666,0.0,0.0,1.7159706870064848
zero_policy,2,0.36819500475682543,-1.1110412855703165,0.0,0.0,0.7527739306487493
zero_policy,3,-0.08979888598472738,-0.8796085535424178,0.0,0.0,0.3949194436565904
zero_policy,4,-0.27628486963965315,-1.259185854948377,0.0,0.0,0.8691078378428376
zero_policy,5,-0.32516805370122004,-0.4341939096157228,0.0,0.0,0.19999643872153272
zero_policy,6,-0.2660817503404411,-0.7385034967657599,0.0,0.0,0.3434932052318602
zero_policy,7,-0.42878122459983536,-0.6026737362954064,0.0,0.0,0.36546115477946706
zero_policy,8,-0.3091490871205729,-0.4349093742804157,0.0,0.0,0.1901462399859749
zero_policy,9,-0.09999483377335422,-0.26205999996156654,0.0,0.0,0.04433668857128886
zero_policy,10,-0.20901474434807965,-0.2714163689933869,0.0,0.0,0.08052058603367027
zero_policy,11,-0.38575576713105264,0.4878144647372403,0.0,0.0,0.26778898787830707
zero_policy,12,-0.11464253893145525,0.987771723817142,0.0,0.0,0.5009894009189944
zero_policy,13,0.31077799545757884,0.6276716619822729,0.0,0.0,0.2935688200884252
zero_policy,14,0.226132916476725,0.07148046756514509,0.0,0.0,0.05369082453593537
zero_policy,15,0.1274279896347421,0.08678650184647274,0.0,0.0,0.02000384099372585
zero_policy,16,0.2696052089668308,0.905629027946423,0.0,0.0,0.48276893683164
zero_policy,17,0.4958862405877568,0.3963000739260657,0.0,0.0,0.3244300379011612
zero_policy,18,0.5073313956961085,0.7399667383466495,0.0,0.0,0.5311605319886509
zero_policy,19,0.5518602765518807,-0.21096607585269922,0.0,0.0,0.32680310741626173
linear_riccati_rule,0,1.0,-1.0,0.0,0.010661712663688316,1.5000113672116924
linear_riccati_rule,1,0.9230366847848945,-1.3146697917761092,0.010661712663688316,-0.40788344358563866,1.7336930569449853
linear_riccati_rule,2,0.3978291720885273,-1.0631331900678498,-0.40788344358563866,-0.8902908443996463,0.7466658301125771
linear_riccati_rule,3,0.011448799424516848,-0.7339236293559512,-0.8902908443996463,-1.165455554548538,0.27702458364290106
linear_riccati_rule,4,-0.07857810437946218,-1.0006345632666462,-1.165455554548538,-1.6705711774997314,0.5323234623447227
linear_riccati_rule,5,0.01363152662153913,-0.022170022540995538,-1.6705711774997314,-0.7341780687465489,0.0881147788798128
linear_riccati_rule,6,0.13196655715423017,-0.3120835175817488,-0.7341780687465489,-0.5115097622263304,0.07107135065309775
linear_riccati_rule,7,0.006696773122569735,-0.18878256568998453,-0.5115097622263304,-0.4183189407730884,0.018732728244814836
linear_riccati_rule,8,0.14419748580978178,-0.040102088429295704,-0.4183189407730884,-0.06777436557578119,0.0338851535820838
linear_riccati_rule,9,0.33444637995433657,0.0766899355179185,-0.06777436557578119,0.41753350850743487,0.1383474274341488
linear_riccati_rule,10,0.16282997777844085,-0.03557337965389622,0.41753350850743487,0.32020585264947243,0.02809360159280826
linear_riccati_rule,11,-0.07525336541526711,0.6519395302104324,0.32020585264947243,0.7601044696148982,0.23752672385263277
linear_riccati_rule,12,0.1078694652551077,1.0401018586182333,0.7601044696148982,1.5690919301636925,0.6179878308174933
linear_riccati_rule,13,0.3812795643684636,0.4913237357168092,1.5690919301636925,1.6261822085452795,0.2663995428329346
linear_riccati_rule,14,0.13131167562406265,-0.22648770150180583,1.6261822085452795,0.6046065163418443,0.14725278511107742
linear_riccati_rule,15,-0.04778825653144612,-0.22292251402940338,0.6046065163418443,-0.03002368994853516,0.06740649096652704
linear_riccati_rule,16,0.07778371340982546,0.6588980260487544,-0.03002368994853516,0.7822636247205694,0.2891046785945288
linear_riccati_rule,17,0.23080494103688648,0.10038718270156555,0.7822636247205694,0.699174487887503,0.059000094498385794
linear_riccati_rule,18,0.18714608510711864,0.41199967966749546,0.699174487887503,0.9516155854741439,0.12626817596905512
linear_riccati_rule,19,0.15661393870948276,-0.5969835174087862,0.9516155854741439,-0.06019098979438475,0.30509784040264376
empirical_taylor,0,1.0,-1.0,0.0,0.1439773651121033,1.5020729481664623
empirical_taylor,1,0.9130380108512635,-1.3306676700699192,0.1439773651121033,0.16444268999161324,1.7190185162961278
empirical_taylor,2,0.34293321672973665,-1.1447906048629732,0.16444268999161324,0.12150268241382964,0.7730603400529487
empirical_taylor,3,-0.12664462024460754,-0.9217764338817042,0.12150268241382964,0.05273972524010935,0.4413475912946642
empirical_taylor,4,-0.3181874535381739,-1.3002478553548273,0.05273972524010935,-0.14461569906981925,0.9504604146169767
empirical_taylor,5,-0.3566650720603042,-0.4509635152393018,-0.14461569906981925,-0.09787672896523288,0.2291124727989197
