policy,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse
residual_u2_lr5e6,0.9952749763684093,-0.0025980469256842893,0.0016937603810929741,0.010136373902036422,6.002619109724073e-08
