update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate
0,-0.4432720424217195,0.0,1.0038222363218665,-0.017337638716164207,0.015941941340393423,0.0
1,-0.2514455643220946,0.0,1.0065677985548973,-0.017341112265898965,0.015942199804755728,0.0
