policy_name,period,rff,picxfe,pitarg,xgap,inflation_gap,lagged_rff,rate_change
empirical_taylor_rule,2045Q2,2.986760007522666,1.9512133086795511,2.0,-0.2751714189359103,-0.04878669132044888,2.9810689467902005,0.005691060732465392
empirical_taylor_rule,2045Q3,2.994213344477984,1.9505554369177909,2.0,-0.2652695732500684,-0.049444563082209125,2.986760007522666,0.007453336955318246
empirical_taylor_rule,2045Q4,3.0026875520936027,1.9498402633973209,2.0,-0.25725215783290234,-0.05015973660267914,2.994213344477984,0.008474207615618568
riccati_reference,2040Q1,2.4454097409307503,1.98026282937,2.0,0.030425952887543517,-0.019737170630000023,3.0000938526302,-0.5546841116994496
riccati_reference,2040Q2,2.3404811459477823,1.9859317782953638,2.0,0.15065459558488614,-0.014068221704636175,2.4454097409307503,-0.10492859498296792
riccati_reference,2040Q3,2.423680427649197,1.9940607937352948,2.0,0.26182497467195226,-0.005939206264705232,2.3404811459477823,0.08319928170141466
riccati_reference,2040Q4,2.611515194966084,1.9988043485888634,2.0,0.39772117721378286,-0.0011956514111366445,2.423680427649197,0.18783476731688697
riccati_reference,2041Q1,2.7610843037063804,2.00285085380168,2.0,0.4567249493516596,0.002850853801680042,2.611515194966084,0.14956910874029639
riccati_reference,2041Q2,2.856979709868296,2.0046758918772527,2.0,0.48360357758855105,0.0046758918772527025,2.7610843037063804,0.09589540616191572
riccati_reference,2041Q3,2.896336576161006,2.0056488020185714,2.0,0.48051912994985985,0.0056488020185714305,2.856979709868296,0.039356866292709736
riccati_reference,2041Q4,2.908954396737384,2.0060909181088276,2.0,0.4759322835909155,0.006090918108827559,2.896336576161006,0.012617820576378058
riccati_reference,2042Q1,2.9106122362576126,2.006739901772727,2.0,0.47173573314217826,0.006739901772727208,2.908954396737384,0.0016578395202286877
riccati_reference,2042Q2,2.9115580293077246,2.007649798951358,2.0,0.47102670414060493,0.0076497989513582,2.9106122362576126,0.0009457930501119982
riccati_reference,2042Q3,2.9134905183439237,2.0088583039638657,2.0,0.4712175573297386,0.008858303963865666,2.9115580293077246,0.0019324890361991365
riccati_reference,2042Q4,2.9163185557143283,2.010257434466573,2.0,0.4716490015764906,0.010257434466573123,2.9134905183439237,0.0028280373704046013
riccati_reference,2043Q1,2.9190660647938005,2.0117855174806727,2.0,0.4715149125631022,0.011785517480672691,2.9163185557143283,0.002747509079472188
riccati_reference,2043Q2,2.9214053675456997,2.0133859595613117,2.0,0.4709617440471996,0.013385959561311722,2.9190660647938005,0.002339302751899197
riccati_reference,2043Q3,2.923285176756713,2.0150315637846283,2.0,0.47010165890974465,0.015031563784628332,2.9214053675456997,0.0018798092110134945
riccati_reference,2043Q4,2.92486197143755,2.0167009683466057,2.0,0.46912213308717365,0.016700968346605727,2.923285176756713,0.0015767946808367128
riccati_reference,2044Q1,2.926259632450916,2.0183795527188204,2.0,0.4680894195164511,0.018379552718820413,2.92486197143755,0.001397661013366136
riccati_reference,2044Q2,2.9275616009177323,2.020054076774918,2.0,0.4670435125415714,0.020054076774917995,2.926259632450916,0.0013019684668162945
riccati_reference,2044Q3,2.9288015009987562,2.0217139956365,2.0,0.46599174579839886,0.021713995636500005,2.9275616009177323,0.0012399000810239258
riccati_reference,2044Q4,2.929991877539061,2.0233507875126255,2.0,0.4649406454260798,0.023350787512625537,2.9288015009987562,0.0011903765403049604
riccati_reference,2045Q1,2.931132533743521,2.0249581803974595,2.0,0.46389241991793867,0.02495818039745945,2.929991877539061,0.001140656204459578
riccati_reference,2045Q2,2.932220597326423,2.0265316761423753,2.0,0.46285111794870065,0.026531676142375282,2.931132533743521,0.0010880635829022545
riccati_reference,2045Q3,2.9332520386350387,2.028068271705043,2.0,0.4618197968399683,0.028068271705043113,2.932220597326423,0.0010314413086156549
riccati_reference,2045Q4,2.934225053865397,2.029566053753226,2.0,0.4608016249993556,0.02956605375322585,2.9332520386350387,0.0009730152303584205
ppo_svar_revealed_direct,2040Q1,6.556204663310095,1.98026282937,2.0,0.03441672444110702,-0.019737170630000023,3.0000938526302,3.556110810679895
ppo_svar_revealed_direct,2040Q2,8.604918804023237,1.943950110856204,2.0,-0.6836840874939866,-0.05604988914379594,6.556204663310095,2.048714140713142
ppo_svar_revealed_direct,2040Q3,9.208456113023754,1.8790896459734097,2.0,-1.5952506637679953,-0.12091035402659034,8.604918804023237,0.6035373090005169
ppo_svar_revealed_direct,2040Q4,9.282772327355463,1.8224200867480982,2.0,-2.71421283805025,-0.1775799132519018,9.208456113023754,0.07431621433170932
ppo_svar_revealed_direct,2041Q1,9.24141967789569,1.763504557364989,2.0,-3.665199366625186,-0.236495442635011,9.282772327355463,-0.041352649459772906
ppo_svar_revealed_direct,2041Q2,9.175024900499421,1.7079628276253394,2.0,-4.514517072397387,-0.29203717237466065,9.24141967789569,-0.06639477739626898
ppo_svar_revealed_direct,2041Q3,9.104423417980858,1.6555929426424196,2.0,-5.26050605715932,-0.34440705735758037,9.175024900499421,-0.07060148251856369
