env_id,policy_name,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,solve_seconds,gap_vs_dp_pct
asymmetric_threshold_extreme,finite_horizon_dp,310.11323226686363,548.7490862324892,0.8955411847109238,0.0,0.0,72.99909319999279,0.0
asymmetric_threshold_extreme,riccati_reference,311.13086713076444,548.5277636061041,0.9379968024420695,0.0005208333333333333,0.0,,0.3281494493034387
asymmetric_threshold_extreme,linear_policy_search,305.17357166334153,534.0160539339612,0.8597716385226223,0.0010416666666666667,0.0,,-1.5928570888169458
asymmetric_threshold_extreme,best_rl_surrogate,297.7894981227636,537.9993337930139,0.9179795588359874,0.0005208333333333333,0.0,,-3.973946565909525
