algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
ppo,43,120.0,-1090.6685111977174,0.0,1.0536849932373116,-1194.948491086653,1069.7883845014169,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,140.0,-1185.0058223394528,0.0,1.0217081126018002,-1044.1610014591276,945.9033531150527,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,160.0,-1066.5055188146728,0.0,1.0760191550277796,-1226.8312302227935,1134.6181089051317,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,180.0,-1052.9552848692997,0.0,1.102727215779737,-1084.6286256068327,991.9214924439324,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,200.0,-1061.748695753162,0.0,1.135764589626774,-1122.0619055014427,1029.936290507644,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,220.0,-1138.369993839203,0.0,1.2298412501148732,-1013.5047981705784,947.5777256734806,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,240.0,-1083.960426083791,0.0,1.1453972369573648,-1159.3949140675693,1059.854029021618,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,260.0,-1142.354985155702,0.0,1.1984000201505296,-1130.0612924437746,1040.1773891147977,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,280.0,-1117.1429625203184,0.0,1.2560119530512566,-1158.185524956318,1054.636088826331,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,300.0,-1050.1019796889295,0.0,1.1855583368330826,-1123.632410383635,1024.5938162615794,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
ppo,43,319.0,-1075.0363203728077,0.0,1.2250220289170102,-1067.9865212517632,937.8434659584982,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,
sac,43,,,,,-1020.2024484706948,885.8507614118371,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,4000.0
sac,43,,,,,-665.7383470797671,625.0142858969731,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,8000.0
sac,43,,,,,-701.307813564843,655.5634939163926,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,12000.0
sac,43,,,,,-581.5513155291245,528.9189674245312,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,16000.0
sac,43,,,,,-635.981917470096,591.0618018485515,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,20000.0
sac,43,,,,,-610.2391852425411,553.971310432246,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,24000.0
sac,43,,,,,-758.0523323684109,714.4217175700829,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,28000.0
td3,43,,,,,-1100.484709870782,1023.8487476956903,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,4000.0
td3,43,,,,,-850.6458963316882,784.5484117633672,0.0,nonlinear_extreme_v2,nonlinear,extreme_v2,8000.0
