policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,0,1.2,-1.2,0.0,-0.42319999999999997,13.697909824
finite_horizon_dp,1,1.0236204031269396,-1.2259145036951806,-0.42319999999999997,-0.9803368682276017,12.03293246414854
finite_horizon_dp,2,0.5833430504419551,0.16731456969347436,-0.9803368682276017,0.9746876656820123,2.097654747929334
finite_horizon_dp,3,0.6946172247389257,-0.3346100645474882,0.9746876656820123,0.9416925652574657,2.9164118410193733
finite_horizon_dp,4,0.2766435098541018,-0.9727683581727167,0.9416925652574657,-1.4223945616626967,5.1998012060681384
finite_horizon_dp,5,0.27966936971803863,-0.5646251158456748,-1.4223945616626967,-0.8262935783604672,1.8612152665186508
finite_horizon_dp,6,0.18688781442101554,-0.41369717641512593,-0.8262935783604672,-0.6303385149331235,0.9486292065659163
finite_horizon_dp,7,0.27766170606733187,0.6033421757481903,-0.6303385149331235,1.7983214386107966,1.1573299225941827
finite_horizon_dp,8,0.3848848867358995,0.5211499009313929,1.7983214386107966,2.2165142097785875,0.8939690091946308
finite_horizon_dp,9,0.26145639085458144,0.3631803969225965,2.2165142097785875,1.6217107313513848,0.4431263397428557
finite_horizon_dp,10,0.11394630696330982,0.21771872051653918,1.6217107313513848,0.8123720758340737,0.1541224309160205
finite_horizon_dp,11,0.1610690352968558,-0.27175633973006275,0.8123720758340737,-0.1745822494970555,0.559455841511947
finite_horizon_dp,12,-0.14149148189076435,0.31393155601826506,-0.1745822494970555,0.4851878180111675,0.11282600457764955
finite_horizon_dp,13,0.057006274873538515,0.4296717542355155,0.4851878180111675,1.1346573878518047,0.15073855728359797
finite_horizon_dp,14,-0.17863330360015034,0.3482755942181878,1.1346573878518047,0.6305724225837106,0.11796796714005295
finite_horizon_dp,15,0.06016801324057615,-1.0880244980198421,0.6305724225837106,-2.271655504676048,6.187481530574221
finite_horizon_dp,16,0.15788385633861174,-0.9935695544353569,-2.271655504676048,-2.234562169868475,4.567086219764403
finite_horizon_dp,17,-0.16030273754377627,-0.13332919240998592,-2.234562169868475,-0.7044350717596725,0.339820892269861
finite_horizon_dp,18,-0.14676563365582052,-0.3061764967799843,-0.7044350717596725,-0.9660820111529158,0.45023427562386653
finite_horizon_dp,19,-0.4194606267862713,-0.4615332858952756,-0.9660820111529158,-1.8398003248703632,1.2108439695482636
finite_horizon_dp,20,-0.2565271737321243,0.22970649153743858,-1.8398003248703632,-0.2897638120701316,0.33245004609160145
finite_horizon_dp,21,-0.28225511561701144,-0.014304782213885037,-0.2897638120701316,-0.4166575191350612,0.08219897215508058
finite_horizon_dp,22,-0.44437335123686034,-0.24098450880536718,-0.4166575191350612,-1.2103583082683578,0.5217946702352982
