policy_name,training_env,loss_function,scenario_id,algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,step
td3_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,td3,43,,,,,-214.984890723116,149.83638943388937,0.0,10000.0
td3_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,td3,43,,,,,-296.65283182311805,198.182539146653,0.0,12000.0
td3_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,td3,43,,,,,-226.287539799596,153.10433986872238,0.0,14000.0
td3_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,td3,43,,,,,-242.5097338457681,174.01201759638357,0.0,16000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-501.39874864582794,356.57610716295216,0.0,2000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-369.6005933618409,242.94431241540389,0.0,4000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-479.87961824808326,292.9875673680199,0.0,6000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-221.99662054206067,152.94261205556413,0.0,8000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-195.09650490237078,135.12814736021937,0.0,10000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-201.4043612975102,137.06361592052008,0.0,12000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-196.8610953483229,133.37175784405082,0.0,14000.0
sac_svar_revealed_lambda_rev_smooth_down_phase15,svar,revealed,lambda_rev_smooth_down,sac,43,,,,,-190.31502922825078,132.1168161941461,0.0,16000.0
