policy_name,rule_family,source_env,training_env,callable_type,algo,seed,policy_parameterization,checkpoint_path,config_path,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse,mean_discounted_loss,std_discounted_loss,mean_reward,clip_rate,explosion_rate,note
ppo_svar_revealed_lambda_rev_smooth_down_phase15,phase15_retrained,svar,svar,checkpoint,ppo,43,linear_policy,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\checkpoints\ppo_svar_revealed_lambda_rev_smooth_down_phase15.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\configs\ppo_svar_revealed_lambda_rev_smooth_down_phase15.json,3.9415195936340535,-0.2916390295465664,0.24145110737453362,0.579830014304095,0.2744102268243186,415.5777873348978,148.9081273638801,-597.0841026165288,0.0,0.0,Phase15 retrained PPO policy in svar under revealed/lambda_rev_smooth_down.
td3_svar_revealed_lambda_rev_smooth_down_phase15,phase15_retrained,svar,svar,checkpoint,td3,43,standard_nonlinear,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\checkpoints\td3_svar_revealed_lambda_rev_smooth_down_phase15.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\configs\td3_svar_revealed_lambda_rev_smooth_down_phase15.json,0.4142151725176495,0.040328111771750774,0.011251474845626823,0.8470250358662168,0.24160879878301206,166.1286375637389,82.85893853576111,-242.99427790491904,0.0,0.0,Phase15 retrained TD3 policy in svar under revealed/lambda_rev_smooth_down.
sac_svar_revealed_lambda_rev_smooth_down_phase15,phase15_retrained,svar,svar,checkpoint,sac,43,standard_nonlinear,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\checkpoints\sac_svar_revealed_lambda_rev_smooth_down_phase15.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase15\retrained\svar\revealed\lambda_rev_smooth_down\configs\sac_svar_revealed_lambda_rev_smooth_down_phase15.json,0.348706206981508,0.08836784246417173,0.09874491280005543,0.8861875509821068,0.20145841505565673,145.49484700284745,67.88814588039493,-213.15545683857982,0.0,0.0,Phase15 retrained SAC policy in svar under revealed/lambda_rev_smooth_down.
