policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
empirical_taylor_rule,US_RA07,empirical_rule,0.193172811483,0.265768574867,0.869199767248,278310.287425849,2766.40848938154,319809.932376368,3102.579235858,2754.52461279338,20.4818513572818,16.4295090950932,-25.3253100322825,46.1057675381272
