policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
td3_svar_direct,US_RA07,svar_direct,1.59612453235,1.16730785948,-0.058737516184,48465.0299182655,1371.57999649394,125174.429708256,2292.54197776797,1357.2647726531,19.4886074306497,45.7092012552392,-7.82705846788385,36.8000352618449
