policy_name,model_id,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate,converged,iterations,max_fixed_point_gap,clip_rate,start,end,artificial_improvement_vs_baseline_pct,revealed_improvement_vs_baseline_pct,beats_fine05,gap_vs_fine05_bp
residual_u4_lr1e5,pyfrbus,0.012532422275119425,0.0005755698449207725,0.01599044030644344,0.0007252438317905109,0.0004194863519679702,0.00031186043570681087,1.532750993968554e-06,3.006181043043231,2.7166747057578376e-05,True,5,0.0,0.0,2040Q1,2045Q4,11.356838191068656,13.833109351365874,False,-0.3989974278634234
