policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
sac_svar_revealed_direct,NK_CFP10,svar_revealed_direct,0.067874143247,0.050975043408,0.930722986847,55862.1629075261,621.095317349743,107750.559925957,1187.12158549343,103.996436021388,1032.47735457709,8.60204039812068,-0.575787869661078,5.2973562923388
