policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,0,-1.5,-2.0,-0.4,0.0,4.266
finite_horizon_dp,1,-1.5353948908269808,-1.3038455506851707,0.0,0.0,3.207444080798354
finite_horizon_dp,2,-1.6475848476523043,-1.5122587410289094,0.0,0.0,3.857999080122638
finite_horizon_dp,3,-1.5828865494320552,-1.4580516021967698,0.0,0.0,3.5684870657072016
finite_horizon_dp,4,-1.5140223471770127,-1.706620798704842,0.0,0.0,3.7485409430373675
finite_horizon_dp,5,-1.4765342788337434,-1.8958642648367339,0.0,0.0,3.977304131913548
finite_horizon_dp,6,-1.5697001223609541,-1.4219019277648346,0.0,0.0,3.4748610202306707
finite_horizon_dp,7,-1.5859407069679434,-1.4735893221210974,0.0,0.0,3.600940671152638
finite_horizon_dp,8,-1.4795199507512704,-1.0969373536115261,0.0,0.0,2.7906150635451707
finite_horizon_dp,9,-1.4504280810483368,-0.5260398392042762,0.0,0.0,2.242100574508591
finite_horizon_dp,10,-1.2344849927884456,-0.12495077794279819,0.0,0.0,1.5317595458741438
finite_horizon_dp,11,-0.9794981686869345,0.185954081204189,0.0,0.0,0.9767061226193055
finite_horizon_dp,12,-0.5967660928024056,-0.11353473690305904,0.0,0.0,0.3625748377604727
finite_horizon_dp,13,-0.2864910885960852,-0.24814118240455513,0.0,0.0,0.11286416704753528
finite_horizon_dp,14,-0.43549727355055656,-0.5935869029802215,0.0,0.0,0.36583058096479376
finite_horizon_dp,15,-0.6026761448080552,-1.3787560586960386,0.0,0.0,1.313702670216217
finite_horizon_dp,16,-0.5191237043520777,-0.5524919433480042,0.0,0.0,0.42211309415245046
finite_horizon_dp,17,-0.7260395527436863,0.09773699628247501,0.0,0.0,0.5319096923694122
finite_horizon_dp,18,-0.4495062751627462,0.15451486046685942,0.0,0.0,0.21399331246323305
finite_horizon_dp,19,-0.43954159607412485,-0.7283128205370621,0.0,0.0,0.4584165969587146
finite_horizon_dp,20,-0.2671066145004185,-0.5225003805084537,0.0,0.0,0.20784926732561465
finite_horizon_dp,21,-0.45413734717809884,-0.5733537404197608,0.0,0.0,0.3706079859286263
finite_horizon_dp,22,-0.7100400383247508,-0.4450071268922213,0.0,0.0,0.6031725275166484
finite_horizon_dp,23,-0.4448911413286029,0.7586933222558523,0.0,0.06711372863290414,0.4861863315075793
finite_horizon_dp,24,0.016250126796757858,-0.3479890765192889,0.06711372863290414,0.0,0.061262690566385565
finite_horizon_dp,25,0.1242982952509358,-0.6507432753586828,0.0,0.0,0.22718347141456205
finite_horizon_dp,26,0.14073133880789207,-0.30898143108711873,0.0,0.0,0.06754007210098366
finite_horizon_dp,27,-0.1672044415372556,0.12506107615427997,0.0,0.0,0.035777461654218835
finite_horizon_dp,28,-0.152719132353238,0.2603043280341539,0.0,0.0,0.057202304983382024
finite_horizon_dp,29,-0.20677067702118618,-0.3903429637199217,0.0,0.0,0.11893792753862575
finite_horizon_dp,30,-0.15595702203686596,-0.1053124986821739,0.0,0.0,0.029867953911948932
finite_horizon_dp,31,-0.07005392636020998,-0.09677204158193496,0.0,0.0,0.009589966614449597
finite_horizon_dp,32,-0.06716345328468099,0.13126860101194704,0.0,0.0,0.013126652262940396
finite_horizon_dp,33,0.05912477079311397,-0.11382968452709512,0.0,0.0,0.009974337061107261
finite_horizon_dp,34,-0.11676917244830107,0.4099864491328399,0.0,0.08243260210757246,0.09835899725956096
finite_horizon_dp,35,0.07257985844947953,-0.12668675517475952,0.08243260210757246,0.0,0.013972116209923752
finite_horizon_dp,36,0.16727911507310894,0.22012822047294028,0.0,0.0,0.052210519063934126
finite_horizon_dp,37,0.23302017578709427,0.008515253545163165,0.0,0.0,0.054334657095317526
finite_horizon_dp,38,0.2783897714878935,0.06912785695247614,0.0,0.0,0.07989019517250258
finite_horizon_dp,39,0.2963559191742279,-0.30039668211027126,0.0,0.005282463903272258,0.13294870458352012
finite_horizon_dp,40,0.15934175619135632,1.0115437610539182,0.005282463903272258,0.9726606846919637,0.6305822477353282
finite_horizon_dp,41,0.4248841641832448,0.45345053500046606,0.9726606846919637,0.8562304582461776,0.2846908465828207
finite_horizon_dp,42,0.5764152751414673,0.6251180035354011,0.8562304582461776,1.2562701317699965,0.5436440026277608
finite_horizon_dp,43,0.20082020647097198,0.3095192926374938,1.2562701317699965,0.5636230613075643,0.13620584800647
finite_horizon_dp,44,0.40384277572181004,0.5069620351078356,0.5636230613075643,0.7874510848362737,0.29660413843471223
finite_horizon_dp,45,0.3279164318147535,0.4953556029925723,0.7874510848362737,0.7405330152620601,0.2304379034874444
finite_horizon_dp,46,0.15538928922908515,0.19259175157116087,0.7405330152620601,0.22174295309976266,0.06960593545358018
finite_horizon_dp,47,-0.021914375412778964,1.1334081478416262,0.22174295309976266,1.013382909228266,0.705456636660539
finite_horizon_dp,48,-0.028301926592342624,0.8891398784204234,1.013382909228266,1.117785081815819,0.3971758421116811
