policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
empirical_taylor_rule,US_CPS10,empirical_rule,0.193172811483,0.265768574867,0.869199767248,1835.16555772461,30.6543705491756,5409.70959909847,72.934469437309,12.0321969735868,36.9624326493268,1.40957250925352,17.5312703244996,21.6872453132559
