evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_direct,80.72745431175834,2.4054942831403308,1.152672545648579,1.2474791525507936,0.007612608986539907,6.474330815401944,0.399380738649137,64.70303823474977,41.858252764426965,1.1261293726197539,1.0611924295902952,1.2536423253537992,1.1196617012981194,0.15950497440393027,0.399380738649137,0.007648297311519123,0.08745454425882696,svar_direct,svar,svar,linear_policy,ppo,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,sac_svar_revealed_direct,87.95464848704802,2.6800503207581245,1.312616870940791,1.1337116736090704,0.018312942851008193,6.696313811587049,0.5263919537237178,61.54304763861271,36.65306327165122,1.2442506963080233,1.1154598586717603,1.1369659966359513,1.066286076358475,0.2770884889450727,0.5263919537237178,0.018535835850101188,0.13614637655883902,svar_revealed_direct,svar,svar,standard_nonlinear,sac,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,sac_ann_revealed_direct,89.86451278940898,2.797180107619229,1.3901059361150154,1.2061524484942092,0.017106541752489237,6.4702024088277446,0.9405721080980771,60.70798591355305,35.27753559684951,1.403382157962874,1.1846443170685765,1.2195155112073053,1.1043167621689465,0.8846758905320609,0.9405721080980771,0.017205413778751195,0.13116940870016605,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,sac_svar_revealed_beta_097_phase15,115.41606404961813,3.0988606248469406,1.4997001030525028,1.2268799150441605,0.025760067156551294,3.5736439181612685,0.8152121325178013,49.53592387389738,16.874727685793133,0.2801583245140473,0.5292998436746863,1.2358121923400776,1.111670901094419,0.6645708210042213,0.8152121325178013,0.022766603340683006,0.15088606078986555,phase15_retrained,svar,svar,standard_nonlinear,sac,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,empirical_taylor_rule,138.84593798785363,4.8223816407836315,0.6930877653362792,1.8834264042714681,0.12290696104128446,4.737120239482318,1.9952410332779866,39.29153586967817,0.0,0.47532166825392796,0.6894357607884348,1.8962504836671517,1.3770441110099385,3.980986780876208,1.9952410332779866,0.12392393332821848,0.3520283132479808,empirical_rule,svar,svar,fixed_rule,,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_direct_nonlinear,147.76429440665706,4.338317917619592,0.7516509207834903,1.3693601928493295,0.11845760365877277,5.288290621398331,0.9017468333674833,35.392107995888175,-6.423202974496533,0.646785334900559,0.8042296530845894,1.376698202678864,1.173327832568061,0.8131473514882838,0.9017468333674833,0.11927631658816706,0.3453640348793821,ann_direct,ann,ann,nonlinear_policy,ppo,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,td3_ann_revealed_direct,149.41612887314417,4.349786004234989,1.6884921768878227,1.4842789872074371,0.06734129121928299,3.9382245695436158,1.6630326720396815,34.66986624426606,-7.6128916974259875,0.3580716409570713,0.5983908763985889,1.5006532352910729,1.2250115245543909,2.7656776682714432,1.6630326720396815,0.06799486057279337,0.26075824162007494,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_direct_nonlinear,187.43912629110844,5.293134505027228,0.7824465490173474,1.5297727611363576,0.1574201199164224,6.14033604287482,1.1827670557554038,18.044837033272962,-34.99791856172687,0.787355124840607,0.8873303358054468,1.534641244755231,1.238806379042032,1.3989379081803062,1.1827670557554038,0.15904023832468814,0.3987984933831723,svar_direct,svar,svar,nonlinear_policy,ppo,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,td3_svar_revealed_beta_097_phase15,188.8453359477019,5.4765606652876135,3.238850162618605,1.1555419963445108,0.06068318391592153,2.1782603016147366,0.9535055611028472,17.42999132922014,-36.010702714415935,0.15884427599894266,0.39855272674884895,1.161668681167446,1.0778073488186308,0.9091728550540555,0.9535055611028472,0.05718879375586399,0.239141785884157,phase15_retrained,svar,svar,standard_nonlinear,td3,1.0,0.881712848620661,20.085536923187668,,,,,,,
svar,revealed,historical_counterfactual,retrain,beta_097,0.97,td3_svar_revealed_direct,199.86580328815012,5.670292502702131,2.9834691390136863,1.1898046992462705,0.08153913539822803,2.3334619054546604,0.9983354523890099,12.611444557650115,-43.947893747986036,0.15916925895227124,0.39896022226817457,1.1986632025357593,1.0948347832142342,0.9966736754967691,0.9983354523890099,0.07816030865373355,0.2795716520925066,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.881712848620661,20.085536923187668,,,,,,,
