policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
sac_svar_direct,US_KS15,svar_direct,1.528632674699,0.572243175257,0.226215527375,1801.04140488437,10.2850397797872,5.4267255829881,9.7138558008114,0.0138629639343488,0.987662434157091,2.07355426448624
