policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
sac_svar_revealed_direct,G7_TAY93,svar_revealed_direct,0.067874143247,0.050975043408,0.930722986847,58863.102424226,544.581731441034,61027.1232446145,564.722470465937,544.47039025924,0.0212102402117823,1.00736061688359,13.5845801489961,17.0715049359409
