policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
td3_svar_direct,US_CPS10,svar_direct,1.59612453235,1.16730785948,-0.058737516184,2594.8366355098,43.9308395915764,27866.6768901165,295.404017078284,0.363967050048528,84.9416613295305,10.960418767627,27.7882251507786,34.4869704268271
