policy_name,model_id,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate,converged,iterations,max_fixed_point_gap,clip_rate,start,end,artificial_improvement_vs_baseline_pct,revealed_improvement_vs_baseline_pct,beats_fine05,gap_vs_fine05_bp
residual_u4_lr5e6,pyfrbus,0.0125518478506811,0.0005758732823475016,0.015945033892797462,0.000722753504036301,0.0004168652264621388,0.0003177600553446846,1.2802821302055703e-06,3.005654529388343,2.5973498111411252e-05,True,5,0.0,0.0,2040Q1,2045Q4,11.219439019548261,14.07778863501282,True,0.05506670859637547
