policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
td3_svar_direct,G7_TAY93,svar_direct,1.59612453235,1.16730785948,-0.058737516184,19.1121098848807,0.17820378349584,3752.83090904125,34.9170313530152,0.000627042448579907,0.00754262142550315,1.73805430334508,0.0266263550955017,0.923844672202321
