policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,33,-0.17884618818084577,-0.2546550641760512,0.25,0.25,0.06441055988207288
finite_horizon_dp,34,0.013378954793373282,-0.3972691634751045,0.25,0.25,0.07909039055546778
finite_horizon_dp,35,-0.39808831751737883,-0.5265192680185433,0.25,0.25,0.29708557834120874
finite_horizon_dp,36,-0.4677770511278302,-1.3430567206385762,0.25,0.25,1.120716046988072
finite_horizon_dp,37,-0.8618749362475443,-1.0233808631513808,0.25,0.25,1.2664826012639412
finite_horizon_dp,38,-0.8476671519221208,-1.0342913554559494,0.25,0.25,1.2534189044332125
finite_horizon_dp,39,-0.5527828221661111,-1.8017486173794925,0.25,0.25,1.928717888596387
finite_horizon_dp,40,-0.7564725912227115,-1.8477949008423393,0.25,0.25,2.279423779060679
finite_horizon_dp,41,-0.8716245078423676,-1.9179276107305891,0.25,0.25,2.5989524426728225
finite_horizon_dp,42,-0.7035722461946132,-1.3673275143991332,0.25,0.25,1.4298061714317893
finite_horizon_dp,43,-0.7185483936477636,-1.5161517997505232,0.25,0.25,1.6656699339571566
finite_horizon_dp,44,-0.7114306914880804,-1.3986648717514747,0.25,0.25,1.4842653405269928
finite_horizon_dp,45,-0.7907632070265269,-2.0332452096765627,0.25,0.25,2.692349490923223
finite_horizon_dp,46,-1.1179788795911716,-1.587088467378139,0.25,0.25,2.5093016768542764
finite_horizon_dp,47,-1.5136974040015174,-1.2789210566948122,0.25,0.25,3.109099365509621
finite_horizon_dp,48,-1.5846816820522274,-0.9559004249008057,0.25,0.25,2.968088844594647
finite_horizon_dp,49,-1.672101300677669,-0.6668868577697151,0.25,0.25,3.0182918002609345
finite_horizon_dp,50,-1.1026180423490297,-0.7387845174591503,0.25,0.25,1.4886678289322814
finite_horizon_dp,51,-1.0768072799142174,-0.4796258974455729,0.25,0.25,1.2745344188264913
finite_horizon_dp,52,-1.1138986345589654,-0.9231576298692461,0.25,0.25,1.6668801728652296
finite_horizon_dp,53,-0.9377806525159378,-1.5444872384704311,0.25,0.25,2.072152967132227
finite_horizon_dp,54,-0.8852603200248554,-1.506130215092673,0.25,0.25,1.9178999466180602
finite_horizon_dp,55,-0.7368112924655841,-0.838394010165141,0.25,0.25,0.8943431388451979
finite_horizon_dp,56,-0.8013779715380245,-0.2812518595340306,0.25,0.25,0.6817579575120738
finite_horizon_dp,57,-0.5134007542444131,-0.353029533292351,0.25,0.25,0.32589526014703984
finite_horizon_dp,58,-0.5336790699772007,-1.3380734784088109,0.25,0.25,1.180033666542257
finite_horizon_dp,59,-0.9198499911402245,-1.7495122784399482,0.25,0.25,2.3765206124067406
riccati_reference,0,-2.1,-2.9,0.0,0.25,8.62125
riccati_reference,1,-2.529979254287793,-2.567017592685699,0.25,0.25,9.695584687705558
riccati_reference,2,-2.4128832380823977,-2.394837558789246,0.25,0.25,8.689628987112814
riccati_reference,3,-2.5585917496171944,-1.646801843094135,0.25,0.25,7.902369896418295
riccati_reference,4,-2.3789130819226165,-1.7353411954031168,0.25,0.25,7.164931983574121
riccati_reference,5,-2.548772166720446,-1.1004789943179136,0.25,0.25,7.10176656631632
riccati_reference,6,-2.1871153038694437,-0.4773123624865464,0.25,0.25,4.897386898111174
riccati_reference,7,-1.9670992576525417,-0.0783940764508192,0.25,0.25,3.872552305068469
riccati_reference,8,-1.4037236107441302,0.2729277873362554,0.25,0.25,2.0076847639106705
riccati_reference,9,-0.888276830723347,-0.2703676742528045,0.25,0.25,0.8255850676403489
riccati_reference,10,-0.38193090060303064,-0.9391068277278882,0.25,0.25,0.5868320297780109
riccati_reference,11,-0.6403695950931728,-0.6992292190869627,0.25,0.25,0.654533968732276
riccati_reference,12,-0.34280583566618944,-0.9949844337993969,0.25,0.25,0.6125128527183478
riccati_reference,13,-0.21896696954040012,-1.159181896963655,0.25,0.25,0.7197978688738352
riccati_reference,14,-0.28557498259026104,-1.0125404788750962,0.25,0.25,0.5941721813617326
riccati_reference,15,-0.4847049827857976,-1.1696864750061708,0.25,0.25,0.9190221452435612
riccati_reference,16,-0.6965781096738736,-1.0099560580439262,0.25,0.25,0.9952266824666403
riccati_reference,17,-0.7146457351739859,-0.6756103353980865,0.25,0.25,0.7389431894507241
riccati_reference,18,-0.6988352872536316,-0.576206573781965,0.25,0.25,0.6543777665456414
riccati_reference,19,-0.7983585524552167,-0.036573516426989416,0.25,0.25,0.6380451893303066
riccati_reference,20,-0.6569215909996793,-0.14452392343571413,0.25,0.25,0.441989558944176
riccati_reference,21,-0.8117568013585648,-0.3280233551842143,0.25,0.25,0.7127487653250429
riccati_reference,22,-0.1898993170773171,-0.41235345798076056,0.25,0.25,0.12107943778077686
riccati_reference,23,-0.21014446301694378,-0.22757625411602775,0.25,0.25,0.07005617105542107
riccati_reference,24,-0.1403808129819158,0.21760644723298395,0.25,0.25,0.04338305559214433
riccati_reference,25,-0.19627373845864418,-0.07283726794071363,0.25,0.25,0.041176014209065914
riccati_reference,26,-0.15666716718801718,0.14496938609966561,0.25,0.25,0.03505266272777509
riccati_reference,27,0.043530538836365776,-0.42305697824494815,0.25,0.25,0.09138351123225762
riccati_reference,28,-0.15225015342734388,-0.8238418944595964,0.25,0.25,0.3625378427520382
riccati_reference,29,-0.4710451310685919,-0.5588011420761958,0.25,0.25,0.37801287369625736
riccati_reference,30,-0.1667267208755845,-0.04323836111034013,0.25,0.25,0.02873257738967915
riccati_reference,31,-0.199147811953508,0.16088566815822963,0.25,0.25,0.05260195011522978
riccati_reference,32,-0.14826348710710155,-0.1388577254445746,0.25,0.25,0.0316227955669781
riccati_reference,33,-0.17884618818084577,-0.2546550641760512,0.25,0.25,0.06441055988207288
riccati_reference,34,0.013378954793373282,-0.3972691634751045,0.25,0.25,0.07909039055546778
riccati_reference,35,-0.39808831751737883,-0.5265192680185433,0.25,0.25,0.29708557834120874
riccati_reference,36,-0.4677770511278302,-1.3430567206385762,0.25,0.25,1.120716046988072
riccati_reference,37,-0.8618749362475443,-1.0233808631513808,0.25,0.25,1.2664826012639412
riccati_reference,38,-0.8476671519221208,-1.0342913554559494,0.25,0.25,1.2534189044332125
riccati_reference,39,-0.5527828221661111,-1.8017486173794925,0.25,0.25,1.928717888596387
riccati_reference,40,-0.7564725912227115,-1.8477949008423393,0.25,0.25,2.279423779060679
riccati_reference,41,-0.8716245078423676,-1.9179276107305891,0.25,0.25,2.5989524426728225
riccati_reference,42,-0.7035722461946132,-1.3673275143991332,0.25,0.25,1.4298061714317893
riccati_reference,43,-0.7185483936477636,-1.5161517997505232,0.25,0.25,1.6656699339571566
riccati_reference,44,-0.7114306914880804,-1.3986648717514747,0.25,0.25,1.4842653405269928
riccati_reference,45,-0.7907632070265269,-2.0332452096765627,0.25,0.25,2.692349490923223
riccati_reference,46,-1.1179788795911716,-1.587088467378139,0.25,0.25,2.5093016768542764
riccati_reference,47,-1.5136974040015174,-1.2789210566948122,0.25,0.25,3.109099365509621
riccati_reference,48,-1.5846816820522274,-0.9559004249008057,0.25,0.25,2.968088844594647
riccati_reference,49,-1.672101300677669,-0.6668868577697151,0.25,0.25,3.0182918002609345
riccati_reference,50,-1.1026180423490297,-0.7387845174591503,0.25,0.25,1.4886678289322814
riccati_reference,51,-1.0768072799142174,-0.4796258974455729,0.25,0.25,1.2745344188264913
riccati_reference,52,-1.1138986345589654,-0.9231576298692461,0.25,0.25,1.6668801728652296
riccati_reference,53,-0.9377806525159378,-1.5444872384704311,0.25,0.25,2.072152967132227
riccati_reference,54,-0.8852603200248554,-1.506130215092673,0.25,0.25,1.9178999466180602
riccati_reference,55,-0.7368112924655841,-0.838394010165141,0.25,0.25,0.8943431388451979
riccati_reference,56,-0.8013779715380245,-0.2812518595340306,0.25,0.25,0.6817579575120738
riccati_reference,57,-0.5134007542444131,-0.353029533292351,0.25,0.25,0.32589526014703984
riccati_reference,58,-0.5336790699772007,-1.3380734784088109,0.25,0.25,1.180033666542257
riccati_reference,59,-0.9198499911402245,-1.7495122784399482,0.25,0.25,2.3765206124067406
best_rl_surrogate,0,-2.1,-2.9,0.0,0.25,8.62125
best_rl_surrogate,1,-2.529979254287793,-2.567017592685699,0.25,0.25,9.695584687705558
best_rl_surrogate,2,-2.4128832380823977,-2.394837558789246,0.25,0.25,8.689628987112814
best_rl_surrogate,3,-2.5585917496171944,-1.646801843094135,0.25,0.25,7.902369896418295
best_rl_surrogate,4,-2.3789130819226165,-1.7353411954031168,0.25,0.25,7.164931983574121
best_rl_surrogate,5,-2.548772166720446,-1.1004789943179136,0.25,0.25,7.10176656631632
best_rl_surrogate,6,-2.1871153038694437,-0.4773123624865464,0.25,0.25,4.897386898111174
best_rl_surrogate,7,-1.9670992576525417,-0.0783940764508192,0.25,0.25,3.872552305068469
best_rl_surrogate,8,-1.4037236107441302,0.2729277873362554,0.25,0.25,2.0076847639106705
best_rl_surrogate,9,-0.888276830723347,-0.2703676742528045,0.25,0.25,0.8255850676403489
best_rl_surrogate,10,-0.38193090060303064,-0.9391068277278882,0.25,0.25,0.5868320297780109
best_rl_surrogate,11,-0.6403695950931728,-0.6992292190869627,0.25,0.25,0.654533968732276
best_rl_surrogate,12,-0.34280583566618944,-0.9949844337993969,0.25,0.25,0.6125128527183478
best_rl_surrogate,13,-0.21896696954040012,-1.159181896963655,0.25,0.25,0.7197978688738352
best_rl_surrogate,14,-0.28557498259026104,-1.0125404788750962,0.25,0.25,0.5941721813617326
best_rl_surrogate,15,-0.4847049827857976,-1.1696864750061708,0.25,0.25,0.9190221452435612
best_rl_surrogate,16,-0.6965781096738736,-1.0099560580439262,0.25,0.25,0.9952266824666403
best_rl_surrogate,17,-0.7146457351739859,-0.6756103353980865,0.25,0.25,0.7389431894507241
best_rl_surrogate,18,-0.6988352872536316,-0.576206573781965,0.25,0.25,0.6543777665456414
best_rl_surrogate,19,-0.7983585524552167,-0.036573516426989416,0.25,0.25,0.6380451893303066
best_rl_surrogate,20,-0.6569215909996793,-0.14452392343571413,0.25,0.25,0.441989558944176
best_rl_surrogate,21,-0.8117568013585648,-0.3280233551842143,0.25,0.25,0.7127487653250429
best_rl_surrogate,22,-0.1898993170773171,-0.41235345798076056,0.25,0.25,0.12107943778077686
best_rl_surrogate,23,-0.21014446301694378,-0.22757625411602775,0.25,0.25,0.07005617105542107
best_rl_surrogate,24,-0.1403808129819158,0.21760644723298395,0.25,0.25,0.04338305559214433
best_rl_surrogate,25,-0.19627373845864418,-0.07283726794071363,0.25,0.25,0.041176014209065914
best_rl_surrogate,26,-0.15666716718801718,0.14496938609966561,0.25,0.25,0.03505266272777509
best_rl_surrogate,27,0.043530538836365776,-0.42305697824494815,0.25,0.25,0.09138351123225762
best_rl_surrogate,28,-0.15225015342734388,-0.8238418944595964,0.25,0.25,0.3625378427520382
best_rl_surrogate,29,-0.4710451310685919,-0.5588011420761958,0.25,0.25,0.37801287369625736
best_rl_surrogate,30,-0.1667267208755845,-0.04323836111034013,0.25,0.25,0.02873257738967915
best_rl_surrogate,31,-0.199147811953508,0.16088566815822963,0.25,0.25,0.05260195011522978
best_rl_surrogate,32,-0.14826348710710155,-0.1388577254445746,0.25,0.25,0.0316227955669781
best_rl_surrogate,33,-0.17884618818084577,-0.2546550641760512,0.25,0.25,0.06441055988207288
best_rl_surrogate,34,0.013378954793373282,-0.3972691634751045,0.25,0.25,0.07909039055546778
best_rl_surrogate,35,-0.39808831751737883,-0.5265192680185433,0.25,0.25,0.29708557834120874
best_rl_surrogate,36,-0.4677770511278302,-1.3430567206385762,0.25,0.25,1.120716046988072
best_rl_surrogate,37,-0.8618749362475443,-1.0233808631513808,0.25,0.25,1.2664826012639412
best_rl_surrogate,38,-0.8476671519221208,-1.0342913554559494,0.25,0.25,1.2534189044332125
best_rl_surrogate,39,-0.5527828221661111,-1.8017486173794925,0.25,0.25,1.928717888596387
best_rl_surrogate,40,-0.7564725912227115,-1.8477949008423393,0.25,0.25,2.279423779060679
best_rl_surrogate,41,-0.8716245078423676,-1.9179276107305891,0.25,0.25,2.5989524426728225
best_rl_surrogate,42,-0.7035722461946132,-1.3673275143991332,0.25,0.25,1.4298061714317893
best_rl_surrogate,43,-0.7185483936477636,-1.5161517997505232,0.25,0.25,1.6656699339571566
best_rl_surrogate,44,-0.7114306914880804,-1.3986648717514747,0.25,0.25,1.4842653405269928
best_rl_surrogate,45,-0.7907632070265269,-2.0332452096765627,0.25,0.25,2.692349490923223
best_rl_surrogate,46,-1.1179788795911716,-1.587088467378139,0.25,0.25,2.5093016768542764
best_rl_surrogate,47,-1.5136974040015174,-1.2789210566948122,0.25,0.25,3.109099365509621
best_rl_surrogate,48,-1.5846816820522274,-0.9559004249008057,0.25,0.25,2.968088844594647
best_rl_surrogate,49,-1.672101300677669,-0.6668868577697151,0.25,0.25,3.0182918002609345
best_rl_surrogate,50,-1.1026180423490297,-0.7387845174591503,0.25,0.25,1.4886678289322814
best_rl_surrogate,51,-1.0768072799142174,-0.4796258974455729,0.25,0.25,1.2745344188264913
best_rl_surrogate,52,-1.1138986345589654,-0.9231576298692461,0.25,0.25,1.6668801728652296
best_rl_surrogate,53,-0.9377806525159378,-1.5444872384704311,0.25,0.25,2.072152967132227
best_rl_surrogate,54,-0.8852603200248554,-1.506130215092673,0.25,0.25,1.9178999466180602
best_rl_surrogate,55,-0.7368112924655841,-0.838394010165141,0.25,0.25,0.8943431388451979
best_rl_surrogate,56,-0.8013779715380245,-0.2812518595340306,0.25,0.25,0.6817579575120738
best_rl_surrogate,57,-0.5134007542444131,-0.353029533292351,0.25,0.25,0.32589526014703984
best_rl_surrogate,58,-0.5336790699772007,-1.3380734784088109,0.25,0.25,1.180033666542257
best_rl_surrogate,59,-0.9198499911402245,-1.7495122784399482,0.25,0.25,2.3765206124067406
