policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,0,1.4,-1.6,0.0,-2.75,3.9962500000000003
finite_horizon_dp,1,-0.18756712200932996,-1.8026948805260778,-2.75,-2.75,1.6600358413963279
finite_horizon_dp,2,-1.5211166006193764,-0.3775255412049515,-2.75,-2.75,2.385058479810893
finite_horizon_dp,3,-1.3173550734559387,-0.2658881013646641,-2.75,-2.437798932107505,1.780519581463076
finite_horizon_dp,4,-1.601729003614316,-0.42206467867945174,-2.437798932107505,-2.75,2.6643520481930247
finite_horizon_dp,5,-1.2701525946498464,0.589722629515981,-2.75,-0.7947025474708169,2.1694928163640697
finite_horizon_dp,6,-1.0229159605009626,0.9092519778418975,-0.7947025474708169,1.4363183683744096,1.9574720745461953
finite_horizon_dp,7,-0.3752625074755693,0.9477080389398412,1.4363183683744096,2.75,0.7624731559794988
finite_horizon_dp,8,-0.18063067124674448,0.05430208592271124,2.75,0.3853389081523579,0.5932640055926367
finite_horizon_dp,9,-0.13702611651655944,0.06488862119948272,0.3853389081523579,0.4781197333042911,0.02174225133978206
finite_horizon_dp,10,-0.13592835666102396,0.04930193538334548,0.4781197333042911,0.4278955505652733,0.01994410541401855
finite_horizon_dp,11,-0.2437976952544259,0.0755771716705063,0.4278955505652733,0.37665739984815116,0.06255580545911757
finite_horizon_dp,12,-0.10538314487736447,0.08750307382916032,0.37665739984815116,0.5929672259480344,0.019612995275755503
finite_horizon_dp,13,-0.4039018358065143,0.7864902000801719,0.5929672259480344,2.75,0.9376991492123787
finite_horizon_dp,14,-0.6655853992638081,0.21968011010373628,2.75,0.4584933111103291,0.9922338896233679
finite_horizon_dp,15,-0.3175675585939356,-0.1742492990640582,0.4584933111103291,-0.6346876885402735,0.2355350331831796
finite_horizon_dp,16,-0.004694308833395694,0.21458026116604903,-0.6346876885402735,1.0008323057700252,0.29053694595534413
finite_horizon_dp,17,-0.01017619576189247,-0.21665859819109,1.0008323057700252,-0.4788027382243585,0.24250601538687466
finite_horizon_dp,18,0.14657607522542798,-0.4962389701426665,-0.4788027382243585,-1.3174519903938267,0.2149443603890583
finite_horizon_dp,19,-0.07558481934933256,0.5181016214929391,-1.3174519903938267,1.965618919308031,1.2177831698259358
finite_horizon_dp,20,-0.16737536726868113,0.3125178863700503,1.965618919308031,1.2740336116354882,0.12467725199778029
finite_horizon_dp,21,0.09832512102696003,0.17159046683904705,1.2740336116354882,1.2143390415871549,0.024745817749312927
finite_horizon_dp,22,-0.06493234431078897,0.7123379627804987,1.2143390415871549,2.630272113524362,0.458415542367384
finite_horizon_dp,23,0.06593412708736639,-0.11087663562325728,2.630272113524362,0.18350753109397577,0.6091598154619137
finite_horizon_dp,24,-0.0020417256039509737,0.3063224445743102,0.18350753109397577,1.3925963134212456,0.1931104570233965
finite_horizon_dp,25,-0.02149244816226259,-0.4353733640001207,1.3925963134212456,-1.4169535001531455,0.8845939238639879
finite_horizon_dp,26,-0.2595942764454244,0.7117409173046816,-1.4169535001531455,2.609118511543062,1.9416023393824329
finite_horizon_dp,27,0.1327955315146136,0.2579235635771297,2.609118511543062,1.5126557298658638,0.17111999867474154
finite_horizon_dp,28,-0.226492522733969,0.09037847397783616,1.5126557298658638,0.4504465853560785,0.16821182380169963
