env_id,policy,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse
nonlinear_very_strong,finite_horizon_dp,-0.01952000000000021,0.9112284444444445,1.2850880000000005,0.2058359999999999,0.7659156041026974
nonlinear_extreme,finite_horizon_dp,-0.11592592592592602,0.5379977553310885,1.0153737373737375,0.006666666666666652,1.1850291084860123
zlb_very_strong,finite_horizon_dp,0.0,0.0,0.0,0.0,0.0
zlb_extreme,finite_horizon_dp,0.25000000000000216,4.2307988582880407e-16,4.230798858288042e-16,-2.481061327921183e-16,1.0080372649789151e-15
asymmetric_very_strong,finite_horizon_dp,0.018798353909465097,1.2909991769547324,1.460286419753086,0.30640329218106993,0.5054522297689812
asymmetric_extreme,finite_horizon_dp,0.03360000000000021,1.2851490909090908,1.522792727272727,0.2235733333333332,0.9031641463211436
