evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_ann_direct_nonlinear,,,,,,,,,,0.6623295630636229,0.813836324492599,1.4408564917738838,1.2003568185226774,0.8933160259829924,,0.13367122703893694,0.36561075892120154,ann_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,47.764345343991685,21.13428630058696,-175.9181909225396,3.3444044835658535,0.0,0.0,0.9451539694584118
svar,artificial,stochastic_long_run,beta,beta_097,0.97,sac_svar_revealed_direct,,,,,,,,,,1.3481071528287834,1.161080166409186,1.3505711689710433,1.1621407698601074,2.053574690826788,,0.01282949159489885,0.11326734566899169,svar_revealed_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,63.56128767513125,20.26382344257208,-256.20263232375675,3.2459329685713683,0.0,0.0,1.433029898790248
svar,artificial,stochastic_long_run,beta,beta_097,0.97,sac_ann_revealed_direct,,,,,,,,,,2.5156312829192333,1.586074173208565,1.399596788989869,1.1830455565995204,5.6869604132281495,,0.015797731242139786,0.12568902594156653,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,81.20525698435394,63.48716166834438,-393.4591710795012,4.184952050064587,0.0,0.0,2.3847348727328472
svar,artificial,stochastic_long_run,beta,beta_097,0.97,td3_ann_revealed_direct,,,,,,,,,,2.112357358318977,1.4533951143164672,1.3786461956662956,1.1741576536676392,5.051223316321969,,0.05329608514473969,0.23085944889637872,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,71.87732915266712,56.27768064391257,-345.5434469013307,3.941414079659929,0.0,0.0,2.247492673252122
svar,artificial,stochastic_long_run,beta,beta_097,0.97,td3_svar_revealed_direct,,,,,,,,,,1.2183509326522415,1.1037893515758528,1.4893909219716202,1.2204060479904302,1.7774764489297767,,0.0631570978187339,0.2513107594567608,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,115.80392747313563,43.34106240294349,-547.3767769170802,0.9726067412437664,0.0,0.0,1.3332203302266947
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_svar_revealed_direct,,,,,,,,,,1.5291182021235088,1.236575190646937,1.3172606308150243,1.1477197527336647,0.0814340196630699,,0.09917728598941727,0.31492425436828025,svar_revealed_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,130.89483415856353,52.24803893914461,-714.3581163664549,7.634503454921974,0.0,0.0,0.28536646555450396
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_ann_revealed_direct,,,,,,,,,,1.0379958070892639,1.0188207924307708,1.4023307788414987,1.1842004808483648,1.0100186941436624,,0.11668321482322433,0.34158924869384333,ann_revealed_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,102.30025856330367,33.89395148108636,-455.62787998869635,6.275327977662285,0.0,0.0,1.0049968627531443
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_svar_revealed_direct_nonlinear,,,,,,,,,,1.571253560510199,1.2534965339043418,1.4236920659919963,1.1931856795955926,0.000529822417816978,,0.21299508198888556,0.461513902270436,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,142.75851395583575,52.82128375115547,-761.2614417994886,7.574905093469553,0.0,0.0,0.023017871704764062
svar,artificial,stochastic_long_run,beta,beta_097,0.97,ppo_ann_revealed_direct_nonlinear,,,,,,,,,,1.5798208362775181,1.2569092394749584,1.301287360349078,1.1407398302632716,1.1876898915933693e-09,,0.2420621613103491,0.491998131409408,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,143.60505056598967,46.53940160298246,-774.8791411253841,7.780310741356677,0.0,0.0,3.446287700690947e-05
svar,artificial,historical_counterfactual,beta,beta_099,0.99,ppo_ann_direct_nonlinear,87.33608756001983,1.4481767773165861,0.7516509207834903,1.3693601928493295,0.11845760365877277,5.288290621398331,0.9017468333674833,0.6596129444904442,7.582661617717212,0.646785334900559,0.8042296530845894,1.376698202678864,1.173327832568061,0.8131473514882838,0.9017468333674833,0.11927631658816706,0.3453640348793821,ann_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,historical_actual_policy,87.91599282899719,1.547269812936273,0.7232809750336143,1.6024091350095793,0.22784271284271282,4.778917748917749,2.1880694875453632,0.0,6.969017212866604,0.5653296948300168,0.751884096673162,1.5966876341551668,1.2636010581489583,4.787648082327029,2.1880694875453632,0.23036976152502478,0.47996850055501017,historical_actual,historical,historical,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,ppo_svar_direct_nonlinear,90.798474691546,1.5630749417066754,0.7824465490173474,1.5297727611363576,0.1574201199164224,6.14033604287482,1.1827670557554038,-3.278677484943434,3.918831326203259,0.787355124840607,0.8873303358054468,1.534641244755231,1.238806379042032,1.3989379081803062,1.1827670557554038,0.15904023832468814,0.3987984933831723,svar_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,sac_svar_direct,92.10155185694455,1.5564301863026826,0.7086363522732483,1.5720292831343003,0.6177919272664424,5.346249309453097,1.575197013463278,-4.76086192427875,2.539940575571652,0.6318384261032385,0.7948826492654362,1.5737802039406044,1.2545039672877103,2.48124563122363,1.575197013463278,0.6253604136492609,0.7907973277959789,svar_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,empirical_taylor_rule,94.50184249924571,1.6470916651258058,0.6930877653362792,1.8834264042714681,0.12290696104128446,4.737120239482318,1.9952410332779866,-7.491071258284558,0.0,0.47532166825392796,0.6894357607884348,1.8962504836671517,1.3770441110099385,3.980986780876208,1.9952410332779866,0.12392393332821848,0.3520283132479808,empirical_rule,svar,svar,fixed_rule,,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,ppo_svar_direct,100.99788180826545,1.7771733828297014,1.152672545648579,1.2474791525507936,0.007612608986539907,6.474330815401944,0.399380738649137,-14.879987768224895,-6.873981646518253,1.1261293726197539,1.0611924295902952,1.2536423253537992,1.1196617012981194,0.15950497440393027,0.399380738649137,0.007648297311519123,0.08745454425882696,svar_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,td3_svar_direct,103.64393280556784,1.8112053720800834,0.8672297971733107,1.6904992536660903,0.9872594865011038,5.214518512998309,2.098718167754639,-17.889737089317308,-9.673981019359598,0.8137611467852931,0.9020871059854991,1.6886290204199104,1.2994725931776747,4.404617947663389,2.098718167754639,0.9999176284579273,0.9999588133807948,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,sac_svar_revealed_direct,105.45070201428906,1.8813040020839924,1.312616870940791,1.1337116736090704,0.018312942851008193,6.696313811587049,0.5263919537237178,-19.944845779536518,-11.585868831214317,1.2442506963080233,1.1154598586717603,1.1369659966359513,1.066286076358475,0.2770884889450727,0.5263919537237178,0.018535835850101188,0.13614637655883902,svar_revealed_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,sac_ann_revealed_direct,110.78835860905637,1.9948928144590738,1.3901059361150154,1.2061524484942092,0.017106541752489237,6.4702024088277446,0.9405721080980771,-26.01616047781835,-17.234072563125586,1.403382157962874,1.1846443170685765,1.2195155112073053,1.1043167621689465,0.8846758905320609,0.9405721080980771,0.017205413778751195,0.13116940870016605,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
svar,artificial,historical_counterfactual,beta,beta_099,0.99,sac_benchmark_transfer,114.45485212077917,1.9922356229376086,1.0017229264986347,1.8648186816724608,0.5810335639327946,4.27898314112082,2.34381139790418,-30.186611602512333,-21.113884231085457,0.33768313344024375,0.5811050967254062,1.8684357368347297,1.3669073621993297,5.493451868945547,2.34381139790418,0.5874851667237165,0.7664758096141825,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,,,,,,,
