policy_name,action_date,state_date,inflation,inflation_gap,output_gap,lagged_policy_rate,lagged_policy_rate_gap,policy_rate,policy_rate_gap,rate_change,loss,discounted_loss
riccati_reference,2006-07-01,2006-07-01,2.9378581507759707,0.9378581643104553,0.3353292942047119,6.189878438874286,4.189878463745117,5.201680047663563,3.201680047663563,-0.9881983912107222,1.0334544150943015,0.49124226508190855
riccati_reference,2006-10-01,2006-10-01,2.441632607828923,0.44163259863853455,0.4206591546535492,5.201680047663563,3.2016799449920654,4.324333785307332,2.3243337853073323,-0.8773462623562311,0.36049004276849916,0.1696417985514953
riccati_reference,2007-01-01,2007-01-01,2.6409224543805387,0.6409224271774292,0.1064213290810585,4.324333785307332,2.324333667755127,3.8216800614134647,1.8216800614134647,-0.5026537238938675,0.44171037209752434,0.2057843705533325
riccati_reference,,2007-04-01,2.436895877284874,0.43689587712287903,0.21429291367530823,3.8216800614134647,1.8216800689697266,,,,,
linear_policy_search_transfer,1988-01-01,1988-01-01,3.019712701536914,1.0197126865386963,0.37008702754974365,6.916666666666667,4.916666507720947,5.388045001156243,3.3880450011562426,-1.5286216655104239,1.3419645381014826,1.3419645381014826
linear_policy_search_transfer,1988-04-01,1988-04-01,3.335629956061774,1.335629940032959,0.6619020700454712,5.388045001156243,3.388045072555542,5.4432044460125555,3.4432044460125555,0.05515944485631241,2.0032687675257024,1.9832360798504454
linear_policy_search_transfer,1988-07-01,1988-07-01,3.7732579436530993,1.7732579708099365,0.4756028354167938,5.4432044460125555,3.443204402923584,5.798649845287249,3.7986498452872497,0.35544539927469376,3.270177005818931,3.2051004834031342
linear_policy_search_transfer,1988-10-01,1988-10-01,3.8629779099007893,1.8629778623580933,1.0432263612747192,5.798649845287249,3.798649787902832,6.561696155231692,4.561696155231692,0.7630463099444427,4.073071111934953,3.9520968268393735
linear_policy_search_transfer,1989-01-01,1989-01-01,4.133884746629241,2.1338846683502197,1.476274013519287,6.561696155231692,4.5616960525512695,7.564855636640559,5.564855636640559,1.0031594814088667,5.743789174431319,5.517460963239919
linear_policy_search_transfer,1989-04-01,1989-04-01,4.263361589459795,2.263361692428589,1.5944790840148926,7.564855636640559,5.564855575561523,8.20460300822885,6.204603008228849,0.6397473715882906,6.434915603194135,6.119540710583879
