policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate,improvement_vs_actual_pct,improvement_vs_taylor_pct
historical_actual_policy,95.82550671750653,1.6498608047046277,0.7974290012500941,1.6592950661133292,0.22784271284271282,4.778917748917749,2.1880694875453632,0.0,5.60560142644054
empirical_taylor_rule,101.51609435048398,1.7406082502734472,0.7365955476896978,1.982185852109828,0.12919775161510363,4.76951173623291,2.083956328368249,-5.938489477288441,0.0
sac_benchmark_transfer,117.89001230904832,2.02736255989673,1.0202298386126727,1.9017321009993033,0.5626667094713607,4.300860064079752,2.398341348222383,-23.025712409314906,-16.129381319609713
linear_policy_search_transfer,123.61087419303874,2.1380804410755254,1.19787322065172,1.790157296296052,0.4512857410763455,4.047515831476851,2.1241240519545617,-28.99579498957771,-21.76480486559363
riccati_reference,123.97731173219523,2.135989028006694,1.1054081956675765,1.9350023221842416,0.6307967082370275,4.184300476635553,2.511078384695349,-29.378195825961235,-22.125769835238117
td3_benchmark_transfer,131.66468082910805,2.2693428224361227,1.2511207629401693,1.9015966896548122,0.6742371586120196,4.006989787771562,2.4738392006467795,-37.400453531913335,-29.698331748792633
ppo_benchmark_transfer,174.95713285208035,3.05883686585983,2.40667558744217,1.2653828380388414,0.19469860597860777,2.9043642152663716,0.7756816874141681,-82.57887575575651,-72.34423169201271
