policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
sac_svar_revealed_direct,US_FRB03,svar_revealed_direct,0.067874143247,0.050975043408,0.930722986847,301.242249866262,4.10300282700218,2837.79236643931,28.1996866031459,0.382050320447741,7.22837539822796,1.06764807440462,0.544972594399084,2.13910281077374
