policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
empirical_taylor_rule,NK_CW09,empirical_rule,0.193172811483,0.265768574867,0.869199767248,1383.66744246339,19.7116056915983,12.7687632261161,13.6029551137599,1.41364908602272,0.192663476988883,3.36097881245534
