loss_function,evaluation_type,evaluation_env,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
artificial,stochastic_long_run,ann,td3_ann_revealed_direct,,,,,,,,,,0.817580431039903,0.9042015433739886,0.982308795319814,0.991114925384445,1.4385415331189342,,0.09328716137173997,0.305429470372032,ann_revealed_direct,ann,ann,standard_nonlinear,td3,144.90041716635605,20.88706325894339,-252.67299618618094,3.166829193362759,0.0,0.0,1.1993921515163146
artificial,stochastic_long_run,ann,td3_svar_revealed_direct,,,,,,,,,,0.2091704172593246,0.45735152482453206,4.156924771325328,2.0388537886090137,1.3740348910731326,,0.0311304031935115,0.1764381001754199,svar_revealed_direct,svar,svar,standard_nonlinear,td3,689.7159314796658,219.22341417137096,-1337.6904846209684,0.7900976424622866,0.0,0.0,1.1721923438894883
artificial,stochastic_long_run,ann,ppo_svar_revealed_direct,,,,,,,,,,0.19968670378408443,0.44686318239936085,1.287683721810538,1.1347615264056752,0.05061514041286061,,0.09078976819352996,0.30131340526689143,svar_revealed_direct,svar,svar,linear_policy,ppo,269.17527242866873,33.33450091162759,-474.9420798446313,7.100867869104776,0.0,0.0,0.2249780887394606
artificial,stochastic_long_run,ann,ppo_ann_revealed_direct,,,,,,,,,,0.2301001924272997,0.47968759878414585,1.538252641653587,1.2402631340379295,0.07889197276380965,,0.09871501152597804,0.3141894516465791,ann_revealed_direct,ann,ann,linear_policy,ppo,312.87446699449254,43.63636638333259,-561.3406146658517,7.63908090295477,0.0,0.0,0.2808771488815166
artificial,stochastic_long_run,ann,ppo_svar_revealed_direct_nonlinear,,,,,,,,,,0.20813587328440575,0.4562191066630219,1.4567173073373267,1.2069454450543018,9.548843014092372e-06,,0.26017202902590864,0.5100706118038056,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,315.4357752732352,53.42538860184798,-563.288430024842,7.600241717572014,0.0,0.0,0.0030901202264786353
artificial,stochastic_long_run,ann,ppo_ann_revealed_direct_nonlinear,,,,,,,,,,0.21279445975313674,0.4612964987436353,1.4744061191910143,1.2142512586738439,8.914999539123709e-15,,0.2595608165680998,0.5094711145571452,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,330.65404612333003,55.76613014609569,-585.8403992924636,7.780315870833066,0.0,0.0,9.441927525205703e-08
artificial,stochastic_long_run,ann,ann_affine_search_artificial,,,,,,,,,,0.22734614161530883,0.4768082860178804,0.9087211520561044,0.9532686673000977,3.2765186960077863,,1.4106689491729942,1.1877158537179648,ann_native_numerical_search,ann,ann,affine_linear_search,numerical_search,68.13221123042372,11.211045587266026,-114.08863763275804,2.7653969133178453,0.00920138888888889,0.0,1.810115658185351
artificial,stochastic_long_run,ann,ann_affine_search_revealed,,,,,,,,,,0.9794249957136794,0.9896590300268469,0.9638863775720001,0.9817771527042174,0.7257032627713563,,0.03121390048052855,0.1766745609320384,ann_native_numerical_search,ann,ann_revealed,affine_linear_search,numerical_search,134.96721710093937,33.57332284472054,-237.5275672726606,2.9727404320737136,0.0,0.0,0.8518821883167627
revealed,historical_counterfactual,ann,td3_ann_revealed_direct,186.2307215093846,3.3391428590739936,1.4676845188984098,1.1181507637453016,0.04408995576502702,5.082803738744635,0.9120822472149654,61.50441129904935,34.736528737989524,0.6674634085280337,0.81698433799433,1.087907850819141,1.0430282118999183,0.8318940256847013,0.9120822472149654,0.04404245602258053,0.2098629458064966,ann_revealed_direct,ann,ann,standard_nonlinear,td3,,,,,,,
revealed,historical_counterfactual,ann,ppo_svar_direct,206.4909780825065,3.769422689671521,2.587180591077347,1.158510067264166,0.008004212323294832,7.000659861062703,0.23410803518496476,57.31643147652943,27.636439870244526,0.07752596784479023,0.27843485386134803,1.1334047662910924,1.0646148441061174,0.0548065721381647,0.23410803518496476,0.008087038918927446,0.08992796516616756,svar_direct,svar,svar,linear_policy,ppo,,,,,,,
