policy_name,training_env,loss_function,scenario_id,algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,step
td3_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,td3,43,,,,,-379.73624317348526,266.39783436283483,0.0,10000.0
td3_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,td3,43,,,,,-291.67876340112025,201.69965391069385,0.0,12000.0
td3_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,td3,43,,,,,-277.7939705392618,191.11859141471513,0.0,14000.0
td3_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,td3,43,,,,,-274.36253460270893,188.30406930692885,0.0,16000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-1411.008396257398,942.2017247168624,0.0,2000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-556.5831046468608,368.5430311410014,0.0,4000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-463.48561908702726,310.300314842264,0.0,6000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-336.14790026175524,239.76276614424677,0.0,8000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-278.81604892157196,191.58073942427797,0.0,10000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-285.1067402919716,197.55060624530148,0.0,12000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-280.04800931848644,191.67084793115373,0.0,14000.0
sac_ann_revealed_lambda_rev_smooth_down_phase15,ann,revealed,lambda_rev_smooth_down,sac,43,,,,,-268.175405832338,182.37359370551673,0.0,16000.0
