output_weight,rate_smoothing_weight,objective
0.030170881682725817,0.030170881682725817,49.73900484929064
0.10825139517789366,0.019707861498850326,50.83066450046135
0.019707861498850326,0.030170881682725817,51.40284505854527
0.2537058625204809,0.008408964152537146,51.772381939218235
0.3883998048578669,0.0023436729115920993,51.822218669607054
0.012873332935452241,0.030170881682725817,52.56825466673285
0.3883998048578669,0.0015309059120638675,53.31708546114863
0.008408964152537146,0.030170881682725817,53.36614080113059
0.1657227008669994,0.012873332935452241,53.56861512358145
0.005492802716530587,0.030170881682725817,53.90392798491942
0.003587942716300282,0.030170881682725817,54.262591653113496
0.3883998048578669,0.0010000000000000002,54.35425604951876
0.0023436729115920993,0.030170881682725817,54.50010737124077
0.0015309059120638675,0.030170881682725817,54.65665921551482
0.0010000000000000002,0.030170881682725817,54.7595265882207
0.07071067811865474,0.019707861498850326,56.12681059803984
0.2537058625204809,0.005492802716530587,57.088475736909515
0.04618878114026437,0.019707861498850326,60.42772077122564
0.2537058625204809,0.003587942716300282,61.36978970324636
0.10825139517789366,0.012873332935452241,61.60887606742627
0.1657227008669994,0.008408964152537146,61.915003429617144
0.030170881682725817,0.019707861498850326,63.701439423776044
0.2537058625204809,0.0023436729115920993,64.63333514973115
0.019707861498850326,0.019707861498850326,66.07837420507641
0.2537058625204809,0.0015309059120638675,67.01379387865988
0.012873332935452241,0.019707861498850326,67.74699544395087
0.2537058625204809,0.0010000000000000002,68.69295472805901
0.07071067811865474,0.012873332935452241,68.8056465117697
0.008408964152537146,0.019707861498850326,68.89112086788761
0.1657227008669994,0.005492802716530587,69.35734519220061
0.005492802716530587,0.019707861498850326,69.66304905807583
0.003587942716300282,0.019707861498850326,70.17820633602523
0.0023436729115920993,0.019707861498850326,70.51950351375471
0.0015309059120638675,0.019707861498850326,70.744523810785
0.0010000000000000002,0.019707861498850326,70.89240801312194
0.10825139517789366,0.008408964152537146,72.25935311389216
0.04618878114026437,0.012873332935452241,74.69846717584569
0.1657227008669994,0.003587942716300282,75.55700472224932
0.030170881682725817,0.012873332935452241,79.21176588889814
0.1657227008669994,0.0023436729115920993,80.4191076763288
0.07071067811865474,0.008408964152537146,81.63434740525368
0.10825139517789366,0.005492802716530587,82.05605714262087
0.019707861498850326,0.012873332935452241,82.5031352712207
0.1657227008669994,0.0015309059120638675,84.04616912924094
0.012873332935452241,0.012873332935452241,84.8206636212605
0.008408964152537146,0.012873332935452241,86.41294937327858
0.1657227008669994,0.0010000000000000002,86.64820395335181
0.005492802716530587,0.012873332935452241,87.48869531111482
0.003587942716300282,0.012873332935452241,88.20724932535394
0.0023436729115920993,0.012873332935452241,88.68357799459638
0.0015309059120638675,0.012873332935452241,88.99774652277925
0.0010000000000000002,0.012873332935452241,89.20427129081963
0.04618878114026437,0.008408964152537146,89.38894278055045
0.10825139517789366,0.003587942716300282,90.4568518595267
0.07071067811865474,0.005492802716530587,93.72388979369157
0.030170881682725817,0.008408964152537146,95.37340228440887
0.10825139517789366,0.0023436729115920993,97.21317427466674
0.019707861498850326,0.008408964152537146,99.76124478512764
0.10825139517789366,0.0015309059120638675,102.35761533702778
0.012873332935452241,0.008408964152537146,102.86233572761007
0.04618878114026437,0.005492802716530587,103.48367531806203
0.07071067811865474,0.003587942716300282,104.33388775894564
0.008408964152537146,0.008408964152537146,104.9983379143036
0.10825139517789366,0.0010000000000000002,106.10678536680793
0.005492802716530587,0.008408964152537146,106.44383979919627
0.003587942716300282,0.008408964152537146,107.41044835576254
0.0023436729115920993,0.008408964152537146,108.05168117251681
0.0015309059120638675,0.008408964152537146,108.47481765273646
0.0010000000000000002,0.008408964152537146,108.75306229379368
0.030170881682725817,0.005492802716530587,111.07946616212166
0.07071067811865474,0.0023436729115920993,113.04525735506898
0.04618878114026437,0.003587942716300282,116.07209328774464
0.019707861498850326,0.005492802716530587,116.68257937343166
0.07071067811865474,0.0015309059120638675,119.79367543625465
0.012873332935452241,0.005492802716530587,120.65924114241432
0.008408964152537146,0.005492802716530587,123.4061632618484
0.07071067811865474,0.0010000000000000002,124.77877599656914
0.005492802716530587,0.005492802716530587,125.2686558099126
0.030170881682725817,0.003587942716300282,125.28601869634493
0.003587942716300282,0.005492802716530587,126.51569048218876
0.04618878114026437,0.0023436729115920993,126.57408002037663
0.0023436729115920993,0.005492802716530587,127.34364809185905
0.0015309059120638675,0.005492802716530587,127.89030214337505
0.0010000000000000002,0.005492802716530587,128.24989927945998
0.019707861498850326,0.003587942716300282,132.12502272199927
0.04618878114026437,0.0015309059120638675,134.8206961951446
0.012873332935452241,0.003587942716300282,136.99993836274209
0.030170881682725817,0.0023436729115920993,137.2776866012909
0.008408964152537146,0.003587942716300282,140.37734863717967
0.04618878114026437,0.0010000000000000002,140.97878225543113
0.005492802716530587,0.003587942716300282,142.67191013851894
0.003587942716300282,0.003587942716300282,144.2102833893053
0.0023436729115920993,0.003587942716300282,145.23257253961395
0.019707861498850326,0.0023436729115920993,145.26858308029367
0.0015309059120638675,0.003587942716300282,145.90792447957003
0.0010000000000000002,0.003587942716300282,146.352350289804
0.030170881682725817,0.0015309059120638675,146.78970614791788
0.012873332935452241,0.0023436729115920993,150.9879633375051
0.030170881682725817,0.0010000000000000002,153.95095704858906
0.008408964152537146,0.0023436729115920993,154.96162214708653
0.019707861498850326,0.0015309059120638675,155.7699887495547
0.005492802716530587,0.0023436729115920993,157.66642019411483
0.003587942716300282,0.0023436729115920993,159.4821469173777
0.0023436729115920993,0.0023436729115920993,160.68976502677424
0.0015309059120638675,0.0023436729115920993,161.4879952717863
