date,quarter,inflation,output_gap,output_gap_lag1,output_gap_lag2,inflation_lag1,inflation_lag2,policy_rate_lag1,output_gap_lag3,inflation_lag3,policy_rate_lag2,inflation_fitted,inflation_resid
1999-01-01,1999Q1,1.2642897410799492,1.7586825777589965,1.8855023784384528,1.339770052050504,1.0817241648669371,1.1322847299959804,4.86,1.1285864300141668,1.1457777319093587,5.533333333333334,1.20395861137036,0.060331129709589204
1999-04-01,1999Q2,1.4051952908000764,1.529802432444427,1.7586825777589965,1.8855023784384528,1.2642897410799492,1.0817241648669371,4.733333333333333,1.339770052050504,1.1322847299959804,4.86,1.336153367882186,0.06904192291789046
1999-07-01,1999Q3,1.3361338359626274,1.790403759411241,1.529802432444427,1.7586825777589965,1.4051952908000764,1.2642897410799492,4.746666666666667,1.8855023784384528,1.0817241648669371,4.733333333333333,1.4631031743469554,-0.126969338384328
1999-10-01,1999Q4,1.6079418295450232,2.3597338883396546,1.790403759411241,1.529802432444427,1.3361338359626274,1.4051952908000764,5.093333333333334,1.7586825777589965,1.2642897410799492,4.746666666666667,1.4874344767493635,0.12050735279565972
2000-01-01,2000Q1,1.946080064002853,1.667956426817696,2.3597338883396546,1.790403759411241,1.6079418295450232,1.3361338359626274,5.306666666666667,1.529802432444427,1.4051952908000764,5.093333333333334,2.040307161372945,-0.09422709737009205
2000-04-01,2000Q2,2.190107681262532,2.4516394247521944,1.667956426817696,2.3597338883396546,1.946080064002853,1.6079418295450232,5.676666666666667,1.790403759411241,1.3361338359626274,5.306666666666667,2.017246703150436,0.17286097811209578
2000-07-01,2000Q3,2.419920505315609,1.5776295997319778,2.4516394247521944,1.667956426817696,2.190107681262532,1.946080064002853,6.273333333333333,2.3597338883396546,1.6079418295450232,5.676666666666667,2.3963966351755133,0.023523870140095937
2000-10-01,2000Q4,2.4040017308323947,1.2469099833991135,1.5776295997319778,2.4516394247521944,2.419920505315609,2.190107681262532,6.52,1.667956426817696,1.946080064002853,6.273333333333333,2.500894987670587,-0.09689325683819217
2001-01-01,2001Q1,2.400504592458663,0.0430542994006799,1.2469099833991135,1.5776295997319778,2.4040017308323947,2.419920505315609,6.473333333333334,2.4516394247521944,2.190107681262532,6.52,2.414447688512987,-0.013943096054323867
2001-04-01,2001Q2,2.379085679739568,-0.1509638280277059,0.0430542994006799,1.2469099833991135,2.400504592458663,2.4040017308323947,5.593333333333334,1.5776295997319778,2.419920505315609,6.473333333333334,2.3642939505226885,0.014791729216879546
2001-07-01,2001Q3,2.1885322512144256,-1.3063726889850358,-0.1509638280277059,0.0430542994006799,2.379085679739568,2.400504592458663,4.326666666666667,1.2469099833991135,2.4040017308323947,5.593333333333334,2.2187819875303947,-0.030249736315969056
2001-10-01,2001Q4,1.9645670954720809,-1.7304796834013203,-1.3063726889850358,-0.1509638280277059,2.1885322512144256,2.379085679739568,3.4966666666666666,0.0430542994006799,2.400504592458663,4.326666666666667,1.9603741271153607,0.004192968356720117
2002-01-01,2002Q1,1.6191258588266422,-1.5478301217443755,-1.7304796834013203,-1.3063726889850358,1.9645670954720809,2.1885322512144256,2.1333333333333333,-0.1509638280277059,2.379085679739568,3.4966666666666666,1.7979793291207353,-0.17885347029409315
2002-04-01,2002Q2,1.3680799113420683,-1.5524042287355044,-1.5478301217443755,-1.7304796834013203,1.6191258588266422,1.9645670954720809,1.7333333333333334,-1.3063726889850358,2.1885322512144256,2.1333333333333333,1.5648247634004822,-0.19674485205841385
2002-07-01,2002Q3,1.4540094251135116,-1.7407035942341054,-1.5524042287355044,-1.5478301217443755,1.3680799113420683,1.6191258588266422,1.75,-1.7304796834013203,1.9645670954720809,1.7333333333333334,1.5065117951658773,-0.05250237005236569
