policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
sac_svar_revealed_direct,NK_CW09,svar_revealed_direct,0.067874143247,0.050975043408,0.930722986847,2602.66640969727,29.4368467669759,8.94107751887184,40.952488708343,0.19524893932539,0.0990469541930236,1.68753482883691
