policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
empirical_taylor_rule,NK_CFP10,empirical_rule,0.193172811483,0.265768574867,0.869199767248,4626.63860272014,49.4892627161142,13586.3531696516,141.703081905143,20.6989711886716,56.8750339547161,3.52774550084548,-0.566602081980954,3.95690430728554
