policy,training_env,mean_reward,std_reward,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,first_trajectory
td3_ann_direct,ann,-90.85606272005664,14.774950310102794,64.19526482004503,11.113019295773315,2.6357204222586006,0.0,0.0,"[{'period': 0, 'inflation_gap': -0.3467806279659271, 'output_gap': 1.13326895236969, 'lagged_policy_rate_gap': 3.2766666412353516, 'action': 4.386785507202148, 'loss': 0.8856424527925307}, {'period': 1, 'inflation_gap': -0.19943514466285706, 'output_gap': 0.7147398591041565, 'lagged_policy_rate_gap': 4.386785507202148, 'action': 4.548013687133789, 'loss': 0.2978003626232164}, {'period': 2, 'inflation_gap': -0.2356472909450531, 'output_gap': 1.479104995727539, 'lagged_policy_rate_gap': 4.548013687133789, 'action': 4.924260139465332, 'loss': 1.1635615792120313}, {'period': 3, 'inflation_gap': 0.17287150025367737, 'output_gap': 0.7426955699920654, 'lagged_policy_rate_gap': 4.924260139465332, 'action': 4.412351131439209, 'loss': 0.3318879936927056}, {'period': 4, 'inflation_gap': 0.21702329814434052, 'output_gap': 1.1544311046600342, 'lagged_policy_rate_gap': 4.412351131439209, 'action': 4.117321014404297, 'loss': 0.7221589766365041}, {'period': 5, 'inflation_gap': 0.41276732087135315, 'output_gap': 0.8913387060165405, 'lagged_policy_rate_gap': 4.117321014404297, 'action': 3.6388893127441406, 'loss': 0.5905088949162783}, {'period': 6, 'inflation_gap': 0.42034414410591125, 'output_gap': 0.5761866569519043, 'lagged_policy_rate_gap': 3.6388893127441406, 'action': 3.5291736125946045, 'loss': 0.3438884847947671}, {'period': 7, 'inflation_gap': 0.9685976505279541, 'output_gap': 0.2152833193540573, 'lagged_policy_rate_gap': 3.5291736125946045, 'action': 0.8632633686065674, 'loss': 1.6720626053043588}, {'period': 8, 'inflation_gap': 0.6022316813468933, 'output_gap': 0.1277715563774109, 'lagged_policy_rate_gap': 0.8632633686065674, 'action': -0.42866063117980957, 'loss': 0.5377525454498621}, {'period': 9, 'inflation_gap': 0.2824646830558777, 'output_gap': -0.7568427920341492, 'lagged_policy_rate_gap': -0.42866063117980957, 'action': -0.7201313972473145, 'loss': 0.37468732384807846}, {'period': 10, 'inflation_gap': -0.20318768918514252, 'output_gap': -0.21361690759658813, 'lagged_policy_rate_gap': -0.7201313972473145, 'action': 0.8618686199188232, 'loss': 0.31437373407332875}, {'period': 11, 'inflation_gap': -0.16857227683067322, 'output_gap': -1.0242754220962524, 'lagged_policy_rate_gap': 0.8618686199188232, 'action': -0.8515443801879883, 'loss': 0.8465650935646076}, {'period': 12, 'inflation_gap': -0.20749980211257935, 'output_gap': 0.016980333253741264, 'lagged_policy_rate_gap': -0.8515443801879883, 'action': 1.362610101699829, 'loss': 0.5334483407018545}, {'period': 13, 'inflation_gap': 0.5159993767738342, 'output_gap': -0.4351083040237427, 'lagged_policy_rate_gap': 1.362610101699829, 'action': -0.3906745910644531, 'loss': 0.6683156963343486}, {'period': 14, 'inflation_gap': 0.05716206133365631, 'output_gap': 0.6245201826095581, 'lagged_policy_rate_gap': -0.3906745910644531, 'action': 2.024895668029785, 'loss': 0.7817781981613111}, {'period': 15, 'inflation_gap': 0.261740505695343, 'output_gap': 0.3847474157810211, 'lagged_policy_rate_gap': 2.024895668029785, 'action': 2.03619647026062, 'loss': 0.1425361501098469}, {'period': 16, 'inflation_gap': 0.2841458022594452, 'output_gap': 2.0261645317077637, 'lagged_policy_rate_gap': 2.03619647026062, 'action': 4.064539909362793, 'loss': 2.5448279024118174}, {'period': 17, 'inflation_gap': 0.7484575510025024, 'output_gap': 1.0161020755767822, 'lagged_policy_rate_gap': 4.064539909362793, 'action': 2.256190538406372, 'loss': 1.4034331643922342}, {'period': 18, 'inflation_gap': 0.4029153287410736, 'output_gap': 0.9323557615280151, 'lagged_policy_rate_gap': 2.256190538406372, 'action': 2.51230788230896, 'loss': 0.6035440045465416}, {'period': 19, 'inflation_gap': 0.2883874475955963, 'output_gap': 0.7153677344322205, 'lagged_policy_rate_gap': 2.51230788230896, 'action': 3.015890121459961, 'loss': 0.3644023248228804}, {'period': 20, 'inflation_gap': 0.19622184336185455, 'output_gap': 1.2045246362686157, 'lagged_policy_rate_gap': 3.015890121459961, 'action': 3.165369987487793, 'loss': 0.7661772345361145}, {'period': 21, 'inflation_gap': -0.06809642165899277, 'output_gap': 1.662476658821106, 'lagged_policy_rate_gap': 3.165369987487793, 'action': 4.419806957244873, 'loss': 1.5439126543145858}, {'period': 22, 'inflation_gap': -0.07313403487205505, 'output_gap': 0.9402347803115845, 'lagged_policy_rate_gap': 4.419806957244873, 'action': 4.479958534240723, 'loss': 0.44773112933196246}, {'period': 23, 'inflation_gap': -0.2866193950176239, 'output_gap': 0.697685718536377, 'lagged_policy_rate_gap': 4.479958534240723, 'action': 4.641870498657227, 'loss': 0.3281549069472002}, {'period': 24, 'inflation_gap': -0.3271768391132355, 'output_gap': 0.3621668815612793, 'lagged_policy_rate_gap': 4.641870498657227, 'action': 4.5418291091918945, 'loss': 0.17362793706265425}, {'period': 25, 'inflation_gap': -0.43285316228866577, 'output_gap': 0.7941399812698364, 'lagged_policy_rate_gap': 4.5418291091918945, 'action': 4.865070343017578, 'loss': 0.5131395045534412}, {'period': 26, 'inflation_gap': -0.1392401158809662, 'output_gap': -0.07106050103902817, 'lagged_policy_rate_gap': 4.865070343017578, 'action': 4.141441822052002, 'loss': 0.07427643090998648}, {'period': 27, 'inflation_gap': -0.02811700664460659, 'output_gap': 0.26098260283470154, 'lagged_policy_rate_gap': 4.141441822052002, 'action': 3.919889211654663, 'loss': 0.03975508147122813}, {'period': 28, 'inflation_gap': -0.009163348004221916, 'output_gap': -0.6412599682807922, 'lagged_policy_rate_gap': 3.919889211654663, 'action': 1.6631393432617188, 'loss': 0.714983137255545}, {'period': 29, 'inflation_gap': -0.0030458325054496527, 'output_gap': -1.1175851821899414, 'lagged_policy_rate_gap': 1.6631393432617188, 'action': -0.548924446105957, 'loss': 1.1138302176440815}, {'period': 30, 'inflation_gap': -0.24836446344852448, 'output_gap': -1.4522919654846191, 'lagged_policy_rate_gap': -0.548924446105957, 'action': -0.4731259346008301, 'loss': 1.1168354246443017}, {'period': 31, 'inflation_gap': -0.44078296422958374, 'output_gap': -1.325520634651184, 'lagged_policy_rate_gap': -0.4731259346008301, 'action': -0.3857274055480957, 'loss': 1.0735559482861157}, {'period': 32, 'inflation_gap': -0.4173894226551056, 'output_gap': -0.2886626720428467, 'lagged_policy_rate_gap': -0.3857274055480957, 'action': 0.8367316722869873, 'loss': 0.36531761895796055}, {'period': 33, 'inflation_gap': -0.6602966785430908, 'output_gap': 0.006435099057853222, 'lagged_policy_rate_gap': 0.8367316722869873, 'action': 3.1828274726867676, 'loss': 0.9864289594103286}, {'period': 34, 'inflation_gap': -0.4865482747554779, 'output_gap': 1.1309059858322144, 'lagged_policy_rate_gap': 3.1828274726867676, 'action': 4.678924560546875, 'loss': 1.1000340476934478}, {'period': 35, 'inflation_gap': 0.14807380735874176, 'output_gap': 0.6868207454681396, 'lagged_policy_rate_gap': 4.678924560546875, 'action': 4.323482513427734, 'loss': 0.27042112551444386}, {'period': 36, 'inflation_gap': 0.33203867077827454, 'output_gap': 0.8672930598258972, 'lagged_policy_rate_gap': 4.323482513427734, 'action': 3.8907670974731445, 'loss': 0.5050725678237624}, {'period': 37, 'inflation_gap': 0.5012962818145752, 'output_gap': -0.19935490190982819, 'lagged_policy_rate_gap': 3.8907670974731445, 'action': 2.304414749145508, 'loss': 0.5228205279233173}, {'period': 38, 'inflation_gap': 0.2539789080619812, 'output_gap': -0.587726354598999, 'lagged_policy_rate_gap': 2.304414749145508, 'action': 0.4207944869995117, 'loss': 0.5920189488821657}, {'period': 39, 'inflation_gap': -0.16847550868988037, 'output_gap': -2.354621648788452, 'lagged_policy_rate_gap': 0.4207944869995117, 'action': -0.8761007785797119, 'loss': 2.968699284488119}, {'period': 40, 'inflation_gap': -0.3085172176361084, 'output_gap': -2.053372621536255, 'lagged_policy_rate_gap': -0.8761007785797119, 'action': -0.5879590511322021, 'loss': 2.2116550005249054}, {'period': 41, 'inflation_gap': -0.6826769113540649, 'output_gap': -1.7886168956756592, 'lagged_policy_rate_gap': -0.5879590511322021, 'action': -0.4430124759674072, 'loss': 2.067723916009342}, {'period': 42, 'inflation_gap': -0.13775546848773956, 'output_gap': -0.712475597858429, 'lagged_policy_rate_gap': -0.4430124759674072, 'action': -0.5493111610412598, 'loss': 0.2739172489149825}, {'period': 43, 'inflation_gap': 0.153656467795372, 'output_gap': 0.18743206560611725, 'lagged_policy_rate_gap': -0.5493111610412598, 'action': 1.0372546911239624, 'loss': 0.2928948200297139}, {'period': 44, 'inflation_gap': 1.0084869861602783, 'output_gap': 0.3322088122367859, 'lagged_policy_rate_gap': 1.0372546911239624, 'action': -0.5868377685546875, 'loss': 1.3359949804770341}, {'period': 45, 'inflation_gap': 0.9026596546173096, 'output_gap': 0.15834295749664307, 'lagged_policy_rate_gap': -0.5868377685546875, 'action': -0.3613276481628418, 'loss': 0.832416179608147}, {'period': 46, 'inflation_gap': 1.041981816291809, 'output_gap': -0.42038342356681824, 'lagged_policy_rate_gap': -0.3613276481628418, 'action': -0.6589579582214355, 'loss': 1.1829455970342142}, {'period': 47, 'inflation_gap': 0.5467321872711182, 'output_gap': 0.24833522737026215, 'lagged_policy_rate_gap': -0.6589579582214355, 'action': 0.025858402252197266, 'loss': 0.3766486219320162}, {'period': 48, 'inflation_gap': 0.45111051201820374, 'output_gap': 0.8333038091659546, 'lagged_policy_rate_gap': 0.025858402252197266, 'action': 1.798664927482605, 'loss': 0.864982610828522}, {'period': 49, 'inflation_gap': 0.4869682192802429, 'output_gap': 0.9680417776107788, 'lagged_policy_rate_gap': 1.798664927482605, 'action': 2.2205028533935547, 'loss': 0.7234852117625742}, {'period': 50, 'inflation_gap': 0.5200852751731873, 'output_gap': 1.9516208171844482, 'lagged_policy_rate_gap': 2.2205028533935547, 'action': 3.858449935913086, 'loss': 2.443187664999241}, {'period': 51, 'inflation_gap': 0.44265854358673096, 'output_gap': 2.299997091293335, 'lagged_policy_rate_gap': 3.858449935913086, 'action': 5.083621025085449, 'loss': 2.991044315963606}, {'period': 52, 'inflation_gap': 0.4626739025115967, 'output_gap': 1.466185450553894, 'lagged_policy_rate_gap': 5.083621025085449, 'action': 4.549760818481445, 'loss': 1.3174176997928}, {'period': 53, 'inflation_gap': 0.362061470746994, 'output_gap': 1.3888883590698242, 'lagged_policy_rate_gap': 4.549760818481445, 'action': 4.105029106140137, 'loss': 1.1153725751755141}, {'period': 54, 'inflation_gap': -0.1488063633441925, 'output_gap': 0.8191272020339966, 'lagged_policy_rate_gap': 4.105029106140137, 'action': 4.399352073669434, 'loss': 0.3662906212492709}, {'period': 55, 'inflation_gap': -0.6877434849739075, 'output_gap': 0.7106503844261169, 'lagged_policy_rate_gap': 4.399352073669434, 'action': 4.928311347961426, 'loss': 0.7534828769525003}, {'period': 56, 'inflation_gap': -0.22894501686096191, 'output_gap': 0.9255375266075134, 'lagged_policy_rate_gap': 4.928311347961426, 'action': 4.9177093505859375, 'loss': 0.48073691755967796}, {'period': 57, 'inflation_gap': 0.5681556463241577, 'output_gap': 0.4728758633136749, 'lagged_policy_rate_gap': 4.9177093505859375, 'action': 3.9821348190307617, 'loss': 0.5221365999118167}, {'period': 58, 'inflation_gap': 1.0036845207214355, 'output_gap': -0.010932979173958302, 'lagged_policy_rate_gap': 3.9821348190307617, 'action': 1.1144732236862183, 'loss': 1.8297906846940282}, {'period': 59, 'inflation_gap': 1.034880518913269, 'output_gap': -0.9699985980987549, 'lagged_policy_rate_gap': 1.1144732236862183, 'action': -0.8106136322021484, 'loss': 1.9120222688543875}, {'period': 60, 'inflation_gap': 0.4688981771469116, 'output_gap': -1.600106120109558, 'lagged_policy_rate_gap': -0.8106136322021484, 'action': -0.7941038608551025, 'loss': 1.5000625555927214}, {'period': 61, 'inflation_gap': -0.06610316783189774, 'output_gap': -2.008068084716797, 'lagged_policy_rate_gap': -0.7941038608551025, 'action': -0.6672308444976807, 'loss': 2.0221480214544676}, {'period': 62, 'inflation_gap': -0.07688326388597488, 'output_gap': -0.6300456523895264, 'lagged_policy_rate_gap': -0.6672308444976807, 'action': -0.484774112701416, 'loss': 0.2077188442110098}, {'period': 63, 'inflation_gap': 0.018943900242447853, 'output_gap': -0.16895422339439392, 'lagged_policy_rate_gap': -0.484774112701416, 'action': 0.30755066871643066, 'loss': 0.07740949208268105}, {'period': 64, 'inflation_gap': 0.20322975516319275, 'output_gap': 0.40577059984207153, 'lagged_policy_rate_gap': 0.30755066871643066, 'action': 1.4805232286453247, 'loss': 0.2612136858664028}, {'period': 65, 'inflation_gap': 0.6037800312042236, 'output_gap': 0.9206785559654236, 'lagged_policy_rate_gap': 1.4805232286453247, 'action': 1.366279125213623, 'loss': 0.7896799993051534}, {'period': 66, 'inflation_gap': 0.7822535634040833, 'output_gap': 1.1395119428634644, 'lagged_policy_rate_gap': 1.366279125213623, 'action': 1.1544054746627808, 'loss': 1.2656534158023938}, {'period': 67, 'inflation_gap': 0.6215997934341431, 'output_gap': 0.8929961323738098, 'lagged_policy_rate_gap': 1.1544054746627808, 'action': 1.0937864780426025, 'loss': 0.7854748156897845}, {'period': 68, 'inflation_gap': 0.6556390523910522, 'output_gap': 1.4596097469329834, 'lagged_policy_rate_gap': 1.0937864780426025, 'action': 2.6722192764282227, 'loss': 1.7442378835930668}, {'period': 69, 'inflation_gap': 0.48371708393096924, 'output_gap': 1.3667786121368408, 'lagged_policy_rate_gap': 2.6722192764282227, 'action': 2.6485514640808105, 'loss': 1.168080121118166}, {'period': 70, 'inflation_gap': 0.3064703941345215, 'output_gap': 1.7576543092727661, 'lagged_policy_rate_gap': 2.6485514640808105, 'action': 3.935084819793701, 'loss': 1.8041152454697182}, {'period': 71, 'inflation_gap': 0.4354868531227112, 'output_gap': 1.4285672903060913, 'lagged_policy_rate_gap': 3.935084819793701, 'action': 3.099287509918213, 'loss': 1.2799067650284761}, {'period': 72, 'inflation_gap': 0.2040768563747406, 'output_gap': 1.4512758255004883, 'lagged_policy_rate_gap': 3.099287509918213, 'action': 3.469517946243286, 'loss': 1.1084551817470039}, {'period': 73, 'inflation_gap': -0.15816958248615265, 'output_gap': 1.0735312700271606, 'lagged_policy_rate_gap': 3.469517946243286, 'action': 4.144239902496338, 'loss': 0.6467772825119026}, {'period': 74, 'inflation_gap': -0.4456060826778412, 'output_gap': 1.0782361030578613, 'lagged_policy_rate_gap': 4.144239902496338, 'action': 4.779535293579102, 'loss': 0.8202213512812927}, {'period': 75, 'inflation_gap': -0.4851420521736145, 'output_gap': 1.7044659852981567, 'lagged_policy_rate_gap': 4.779535293579102, 'action': 5.702051639556885, 'loss': 1.7730685991660544}, {'period': 76, 'inflation_gap': 0.10617431253194809, 'output_gap': 0.7667769193649292, 'lagged_policy_rate_gap': 5.702051639556885, 'action': 4.951389312744141, 'loss': 0.3615957995666097}, {'period': 77, 'inflation_gap': 0.43014800548553467, 'output_gap': 0.3430373966693878, 'lagged_policy_rate_gap': 4.951389312744141, 'action': 4.075077056884766, 'loss': 0.3206569513569737}, {'period': 78, 'inflation_gap': 0.6901571154594421, 'output_gap': -1.5668301582336426, 'lagged_policy_rate_gap': 4.075077056884766, 'action': 0.7820446491241455, 'loss': 2.7882014602506993}, {'period': 79, 'inflation_gap': 0.20508027076721191, 'output_gap': -1.6526676416397095, 'lagged_policy_rate_gap': 0.7820446491241455, 'action': -0.9576005935668945, 'loss': 1.7103496413611894}]"
