context_key,policy_name,std_inflation_gap,std_output_gap,std_policy_rate,std_rate_change,mean_abs_rate_change,mean_loss,clip_rate,explosion_rate
artificial_svar,ppo_ann_direct_nonlinear,0.8345939175676824,1.1698066218397192,0.9439782021587705,0.3785403827721347,0.2353349653693537,1.4841153053753544,0.0,0.0
artificial_svar,empirical_taylor_rule,0.748332861405774,1.2580134800694145,1.92248874954146,0.28641447082623434,0.22712440034011927,1.6242911941638036,0.0066840277777777775,0.0
artificial_ann,ppo_ann_direct,0.724124409677235,0.9836030579857776,1.0638810791979993,0.520269833586009,0.3895204697890828,1.1154597838474967,0.0,0.0
artificial_ann,empirical_taylor_rule,0.9294316510010835,1.1178960718845585,1.579657658270646,0.26440592955475684,0.20944832375501632,2.379766174287431,0.0013020833333333333,0.0
revealed_svar,sac_svar_revealed_direct,1.1953118651527066,1.164531347536714,1.49358761018328,0.12026023679060184,0.08802131228148938,3.0543641275397437,0.0,0.0
revealed_svar,empirical_taylor_rule,0.748332861405774,1.2580134800694145,1.92248874954146,0.28641447082623434,0.22712440034011927,3.9006681654462505,0.0066840277777777775,0.0
revealed_ann,sac_ann_revealed_direct,0.7940476150982559,1.011771318642872,0.8747221373080065,0.12110141598272421,0.08428019886422489,3.631623090807587,0.0,0.0
revealed_ann,empirical_taylor_rule,0.9294316510010835,1.1178960718845585,1.579657658270646,0.26440592955475684,0.20944832375501632,4.31331847847196,0.0013020833333333333,0.0
