model_id,policy_name,returncode,runner_path,summary_path,stdout_tail,stderr_tail,status
G7_TAY93,td3_benchmark_transfer,0,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\td3_benchmark_transfer\run_G7_TAY93_td3_benchmark_transfer.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\td3_benchmark_transfer\summary.csv,cached summary.csv,,ok
G7_TAY93,sac_benchmark_transfer,0,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_benchmark_transfer\run_G7_TAY93_sac_benchmark_transfer.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_benchmark_transfer\summary.csv,cached summary.csv,,ok
G7_TAY93,td3_svar_direct,0,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\td3_svar_direct\run_G7_TAY93_td3_svar_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\td3_svar_direct\summary.csv,cached summary.csv,,ok
G7_TAY93,sac_svar_direct,0,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_svar_direct\run_G7_TAY93_sac_svar_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_svar_direct\summary.csv,cached summary.csv,,ok
G7_TAY93,sac_svar_revealed_direct,0,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_svar_revealed_direct\run_G7_TAY93_sac_svar_revealed_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\G7_TAY93\sac_svar_revealed_direct\summary.csv,cached summary.csv,,ok
NK_GHP16,NK_GHP16_baseline,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\NK_GHP16_baseline\run_NK_GHP16_NK_GHP16_baseline.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\NK_GHP16_baseline\summary.csv,"Starting Dynare (version 7.0).
Calling Dynare with arguments: noclearall nolog
Starting preprocessing of the model file ... 
WARNING: Parameter(s) std_r_quart g_ratio phi_infl RMC_ss h_n_ss h_m_ss kn_y_ss km_y_ss i_ratio_ss r_k_ss Y_ss C_m_ss C_n_ss W_ss h_ss l_ss  not used in the model 
Substitution of endo leads >= 2: added 9 auxiliary variables and equations. 
Substitution of endo lags >= 2: added 14 auxiliary variables and equations. 
Found 75 equation(s). 
Evaluating expressions... 
Computing static model derivatives (order 1). 
Normalizing the static model... 
Finding the optimal block decomposition of the static model... 
14 block(s) found: 
  13 recursive block(s) and 1 simultaneous block(s). 
  the largest simultaneous block has 61 equation(s) 
                                 and 61 feedback variable(s). 
Computing dynamic model derivatives (order 1). 
Normalizing the dynamic model... 
Normalization failed with cutoff, trying symbolic normalization... 
Could not normalize the dynamic model, i.e. it was not possible to construct a one-to-one matching between variables and equations. More precisely, variable K_m could not be associated to an equation (either it appears nowhere, or the equations in which it appears had to be matched with other variables that appear nowhere else). 
Preprocessing completed. 
Preprocessing time: 0h00m00s.
","{����ʹ�� load
�Ҳ����ļ���Ŀ¼ 'policy_param.mat'��

���� NK_GHP16_NK_GHP16_baseline/driver (�� 1308 ��)
load policy_param.mat;

���� dynare (�� 300 ��)
    evalin('base',[fname(1:end-4) '.driver']);

���� run_NK_GHP16_NK_GHP16_baseline (�� 4 ��)
        dynare('NK_GHP16_NK_GHP16_baseline.mod', 'noclearall', 'nolog');

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,empirical_taylor_rule,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\empirical_taylor_rule\run_NK_GHP16_empirical_taylor_rule.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\empirical_taylor_rule\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_empirical_taylor_rule (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,td3_benchmark_transfer,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\td3_benchmark_transfer\run_NK_GHP16_td3_benchmark_transfer.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\td3_benchmark_transfer\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_td3_benchmark_transfer (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,sac_benchmark_transfer,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_benchmark_transfer\run_NK_GHP16_sac_benchmark_transfer.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_benchmark_transfer\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_sac_benchmark_transfer (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,td3_svar_direct,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\td3_svar_direct\run_NK_GHP16_td3_svar_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\td3_svar_direct\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_td3_svar_direct (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,sac_svar_direct,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_svar_direct\run_NK_GHP16_sac_svar_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_svar_direct\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_sac_svar_direct (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
NK_GHP16,sac_svar_revealed_direct,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_svar_revealed_direct\run_NK_GHP16_sac_svar_revealed_direct.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\NK_GHP16\sac_svar_revealed_direct\summary.csv,"		 -0.738118
K                 		 1.7212
K_m               		 0.883919
K_n               		 1.15401
I                 		 -2.00434
W                 		 0.157481
h_m               		 -1.10866
h_n               		 -1.66073
r_k               		 -3.3755
r                 		 0.0100503
lambda            		 0.761498
infl              		 0
inflstar          		 0
x_1               		 0.599718
x_2               		 0.599718
RMC               		 -0.0953102
G                 		 -2.47182
g                 		 0
Y                 		 -0.757017
D                 		 0
Cf                		 -1.05042
C_mf              		 -1.38676
C_nf              		 -0.738118
Kf                		 1.7212
K_mf              		 0.883919
K_nf              		 1.15401
If                		 -2.00434
Wf                		 0.157481
h_mf              		 -1.10866
h_nf              		 -1.66073
r_kf              		 -3.3755
rf                		 0.0100503
lambdaf           		 0.761498
inflf             		 0
inflstarf         		 0
x_1f              		 -0.757017
x_2f              		 -0.757017
RMCf              		 -0.0953102
Gf                		 -2.47182
gf                		 0
Yf                		 -0.757017
Df                		 0
e_g               		 0
e_gf              		 0
interest          		 0
inflation         		 0
inflationq        		 0
outputgap         		 0
output            		 -0.757017
fispol            		 0


Residuals of the static equations:
Equation number  1: interest   :       0.000000
Equation number  2: inflation  :       0.000000
Equation number  3: inflationq :       0.000000
Equation number  4: 4          :       0.000000
Equation number  5: output     :       0.000000
Equation number  6: fispol     :       0.000000
Equation number  7: 7          :       0.000000
Equation number  8: 8          :       0.000000
Equation number  9: 9          :       0.000000
Equation number 10: 10         :       0.000000
Equation number 11: 11         :       0.000000
Equation number 12: 12         :       0.000000
Equation number 13: 13         :       0.000000
Equation number 14: 14         :       0.000000
Equation number 15: 15         :       0.000000
Equation number 16: 16         :       0.000000
Equation number 17: 17         :       0.000000
Equation number 18: 18         :       0.000000
Equation number 19: 19         :       0.000000
Equation number 20: 20         :       0.000000
Equation number 21: 21         :       0.000000
Equation number 22: 22         :       0.000000
Equation number 23: 23         :       0.000000
Equation number 24: 24         :       0.000000
Equation number 25: 25         :       0.000000
Equation number 26: 26         :       0.000000
Equation number 27: 27         :       0.000000
Equation number 28: 28         :       0.000000
Equation number 29: gf         :       0.000000
Equation number 30: 30         :       0.000000
Equation number 31: 31         :       0.000000
Equation number 32: 32         :       0.000000
Equation number 33: 33         :       0.000000
Equation number 34: 34         :       0.000000
Equation number 35: 35         :       0.000000
Equation number 36: 36         :       0.000000
Equation number 37: 37         :       0.000000
Equation number 38: 38         :       0.000000
Equation number 39: 39         :       0.000000
Equation number 40: 40         :       0.000000
Equation number 41: 41         :       0.000000
Equation number 42: 42         :       0.000000
Equation number 43: 43         :       0.000000
Equation number 44: 44         :       0.000000
Equation number 45: 45         :       0.000000
Equation number 46: 46         :       0.000000
Equation number 47: 47         :       0.000000
Equation number 48: 48         :       0.000000
Equation number 49: 49         :       0.000000
Equation number 50: 50         :       0.000000
Equation number 51: 51         :       0.000000
Equation number 52: g          :       0.000000


Total computing time : 0h00m01s
Note: 1 warning(s) encountered in the preprocessor
","{λ�� 1 ����������������߽硣

���� run_NK_GHP16_sac_svar_revealed_direct (�� 10 ��)
rate_series = sim(loc(""interest""), :);

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
EA_SWW14,EA_SWW14_baseline,1,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\EA_SWW14\EA_SWW14_baseline\run_EA_SWW14_EA_SWW14_baseline.m,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase16\mmb_candidate_work\EA_SWW14\EA_SWW14_baseline\summary.csv,"Starting Dynare (version 7.0).
Calling Dynare with arguments: noclearall nolog
Starting preprocessing of the model file ... 
WARNING: Parameter(s) std_r_quart cgy cky crhointr crpi cry crdeltay cpi cbetabar cw clk cphiw crhos  not used in the model 
Substitution of endo leads >= 2: added 9 auxiliary variables and equations. 
Substitution of endo lags >= 2: added 14 auxiliary variables and equations. 
Found 82 equation(s). 
Evaluating expressions... 
Computing static model derivatives (order 1). 
Normalizing the static model... 
Finding the optimal block decomposition of the static model... 
20 block(s) found: 
  18 recursive block(s) and 2 simultaneous block(s). 
  the largest simultaneous block has 42 equation(s) 
                                 and 42 feedback variable(s). 
Computing dynamic model derivatives (order 2). 
Normalizing the dynamic model... 
Finding the optimal block decomposition of the dynamic model... 
10 block(s) found: 
  8 recursive block(s) and 2 simultaneous block(s). 
  the largest simultaneous block has 42 equation(s) 
                                 and 40 feedback variable(s). 
Preprocessing completed. 
Preprocessing time: 0h00m00s.
","{����ʹ�� load
�Ҳ����ļ���Ŀ¼ 'policy_param.mat'��

���� EA_SWW14_EA_SWW14_baseline/driver (�� 1887 ��)
load policy_param.mat;

���� dynare (�� 300 ��)
    evalin('base',[fname(1:end-4) '.driver']);

���� run_EA_SWW14_EA_SWW14_baseline (�� 4 ��)
        dynare('EA_SWW14_EA_SWW14_baseline.mod', 'noclearall', 'nolog');

���� run (�� 91 ��)
evalin('caller', strcat(script, ';'));
} 
ERROR: MATLAB error Exit Status: 0x00000001
",failed
