env_id,group,tier,dp_mean_discounted_loss,riccati_re_eval_mean_discounted_loss,linear_search_re_eval_mean_discounted_loss,best_rl_algo,best_rl_seed,best_rl_surrogate_re_eval_mean_discounted_loss,dp_improvement_vs_riccati_pct,dp_improvement_vs_best_rl_surrogate_pct,solve_seconds
nonlinear_extreme_v2,nonlinear,extreme_v2,604.4623551189402,852.3465031363971,940.2717979957436,td3,43,1039.2649263070607,41.00902991199191,71.932117443867,56.08480620000046
nonlinear_hyper,nonlinear,hyper,916.6671272161667,851.9876481710374,815.1413266784577,td3,43,890.6227072579768,-7.055939623531049,-2.8412080225113323,59.124370900011854
zlb_trap_very_strong,zlb,very_strong_v2,65.67371462290933,65.93216871040254,66.43987927002749,td3,43,70.42014942969493,0.3935426661598518,7.2272976091562136,61.454209500021534
zlb_trap_extreme,zlb,extreme_v2,105.75639339236074,106.02095613589293,105.88780557324537,td3,43,107.03402887323865,0.2501624110333056,1.2080929009538277,58.74460909998743
asymmetric_threshold_very_strong,asymmetric,very_strong_v2,100.94967574502832,101.22668039486263,100.45970862869873,ppo,43,99.83715181628892,0.27439875144714687,-1.102057951676172,73.35131460000412
asymmetric_threshold_extreme,asymmetric,extreme_v2,310.11323226686363,311.13086713076444,305.17357166334153,sac,43,297.7894981227636,0.3281494493034387,-3.973946565909525,72.99909319999279
