env_id,policy,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse
nonlinear_extreme_v2,finite_horizon_dp,-0.09495812544378684,0.4710559467455615,0.9697830828402367,0.020462052409128267,1.4281876115743173
nonlinear_hyper,finite_horizon_dp,-1.57675365929617,-0.030920377867746245,0.22669448769853626,0.05980143257552169,1.6381751526604236
zlb_trap_very_strong,finite_horizon_dp,0.017599683774948003,0.0035194647767540794,0.003141027703984822,0.0011384470588235232,0.016525466859969414
zlb_trap_extreme,finite_horizon_dp,0.25000000000000006,3.011287189535866e-17,3.991953134642078e-19,3.823927733710024e-17,5.2662502028650513e-17
asymmetric_threshold_very_strong,finite_horizon_dp,-7.944109290391275e-17,1.0542369146005506,1.0406501377410464,0.39944168962350796,0.22777574806745934
asymmetric_threshold_extreme,finite_horizon_dp,0.0,1.027259259259259,1.0124672364672362,0.3910666666666666,0.33120140350623417
