policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
td3_svar_direct,NK_CW09,svar_direct,1.59612453235,1.16730785948,-0.058737516184,1144.4341472597,17.2035769225624,12.9498478901057,6.69192726810525,9.07765398404119,0.238395802168719,4.68317908155202
