evaluation_env,loss_function,evaluation_type,scenario_group,scenario_id,beta,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,lambda_inflation,lambda_output_gap,lambda_rate_smoothing,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_artificial_beta_097_phase15,42.08671188485596,1.1954241001630792,0.3185234129064893,1.664328011709187,0.4473668078701003,4.6581026049036725,1.1644519523647685,52.896931251012745,47.64065126339398,0.320127745674832,0.5657983259738685,1.6704360566441319,1.2924535027010187,1.3559483493661213,1.1644519523647685,0.4532635452470985,0.6732485018528437,phase15_retrained,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ann_affine_search_artificial,42.63317719196676,1.1360614114550336,0.3355012429168706,1.2674068102093226,1.668567630228828,4.300257008344135,1.9358967919501773,52.2853322028334,46.96080324709487,0.3397708590076822,0.5828986695881903,1.172734986050155,1.0829288924256084,3.747696389082988,1.9358967919501773,1.690681712308526,1.3002621706058075,ann_native_numerical_search,ann,ann,affine_linear_search,numerical_search,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_direct,44.44518663639443,1.2333596720114541,0.5713736931498338,1.276379028796306,0.23796463959779632,4.853753624778045,0.9863623657607886,50.25734755845915,44.7065137061495,0.5702246172800142,0.7551321853026887,1.2909097906270937,1.1361821115591872,0.9729107165892197,0.9863623657607886,0.24087413621852993,0.4907892992094774,ann_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_ann_direct,45.88215115352026,1.2529472927131124,0.30541670486479616,1.5083040857288672,1.933785441897043,3.911720711933939,2.2781504311971217,48.64910981764414,42.91881105833602,0.2658464428484564,0.5156029895650881,1.4093624966606841,1.1871657410238403,5.189969387163632,2.2781504311971217,1.9593688929299622,1.3997745864709654,ann_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_ann_artificial_beta_097_phase15,46.434339458007585,1.31498090449614,0.3428429488946934,1.6663288493781085,1.3897353019730936,3.869746514056858,2.4542873823988676,48.031105642364004,42.231843160201635,0.31427049755454195,0.5605983388795778,1.6683225024740322,1.2916355919817448,6.023526555402285,2.4542873823988676,1.407917451301315,1.1865569734746473,phase15_retrained,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_ann_direct,53.12969605637003,1.5435702264424698,0.38708009680518857,1.813281509865577,2.4984937400045895,3.724756647097437,2.468618727339628,40.537722861250806,33.90226607162563,0.31730341679004215,0.5632969170784109,1.8061778660407288,1.3439411691144552,6.094078420971923,2.468618727339628,2.5313163344905747,1.5910111044523148,ann_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_ann_artificial_beta_097_phase15,58.69320054861069,1.6995665862924996,0.4459903741479009,1.9397077332992363,2.8372234498200157,3.9022495119195235,2.690510685392307,34.31109875955644,26.98080656906654,0.39690135524642783,0.6300010755914849,1.9140359870573074,1.3834868944291838,7.2388477482101825,2.690510685392307,2.8746998785589493,1.6954939924868355,phase15_retrained,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_svar_direct,62.829407356952494,2.0922896756916063,1.1917959670527258,1.3774883986155653,2.1174950905701997,5.336697810574582,2.167205559866624,29.68189336602561,21.835023374665443,0.8526129796309178,0.9233704455043587,1.3954887501280073,1.1813080674100247,4.696779938716808,2.167205559866624,2.1457282006989393,1.4648304341113818,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_ann_revealed_direct,73.14023658584549,2.031168896400468,1.4676845188984098,1.1181507637453016,0.04408995576502702,5.082803738744635,0.9120822472149654,18.142106191481027,9.007499456042108,0.6674634085280337,0.81698433799433,1.087907850819141,1.0430282118999183,0.8318940256847013,0.9120822472149654,0.04404245602258053,0.2098629458064966,ann_revealed_direct,ann,ann,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,empirical_taylor_rule,80.38051064495355,2.3359108106278073,1.553884130497865,1.5407678542409413,0.11642754196782276,5.210691141447773,2.063861810161664,10.038856697894621,0.0,0.4899138595722829,0.6999384684186767,1.5581389428521306,1.2482543582347834,4.259525571443781,2.063861810161664,0.11752590204236353,0.3428205099499788,empirical_rule,svar,svar,fixed_rule,,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_svar_direct,89.27005196082575,2.946337743589047,1.7904177861243227,2.0948180969412817,1.0851090892831678,6.456291391661293,2.056473786365528,0.08976215009363996,-11.059324262243052,0.4232226578206403,0.6505556531309525,1.8911297237331561,1.3751835236553542,4.22908443400857,2.056473786365528,1.0994463616665662,1.048544878232003,svar_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,historical_actual_policy,89.35025467053217,3.3405847945345357,1.5589825245690836,3.5172053017490263,0.22999619883040937,4.754122807017544,2.1916919132248323,0.0,-11.159103063177367,0.7634360254909781,0.873748262081807,2.920865790391008,1.7090540630392614,4.8035134424951265,2.1916919132248323,0.2327156725146199,0.4824061281893296,historical_actual,historical,historical,fixed_rule,,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_benchmark_transfer,91.78735071790719,2.8442514859063004,2.0907751504717424,1.3472046701973912,0.7987400143277177,4.941937659217376,2.5568708898318815,-2.727575938492293,-14.191052011772442,0.49596880763324613,0.7042505290258901,1.2054680054168365,1.0979380699369325,6.5375887472696785,2.5568708898318815,0.8093693362377246,0.899649563017581,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,riccati_reference,92.67815794849001,2.8811006330799445,2.1059970238567773,1.3995789337962368,0.7531414119235021,5.148836401888681,2.702746748910556,-3.7245593649722313,-15.299289846336073,0.4700775291004669,0.6856220016163913,1.3491276303483313,1.1615195350696135,7.304839988746582,2.702746748910556,0.7631824216935862,0.8736031259637217,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ann_affine_search_revealed,93.38386839102596,2.942258007097904,2.4586167735833167,0.9629039373395991,0.021892645330110493,4.351620559122506,0.4318703078481291,-4.514384133953768,-16.177251975306763,0.08210099729554707,0.2865327159253321,0.6214249931178726,0.788305139598793,0.18651196280083776,0.4318703078481291,0.021509130506418367,0.14665991444978538,ann_native_numerical_search,ann,ann_revealed,affine_linear_search,numerical_search,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,linear_policy_search_transfer,93.81648556413998,2.9363050719868506,2.2067340994125573,1.3393846090088586,0.598786665629233,5.026253838930266,2.4713294782319473,-4.998565376311999,-16.71546350151232,0.47728224968856636,0.6908561714919874,1.2392842614933979,1.1132314501007408,6.107469389978189,2.4713294782319473,0.6066751238327232,0.7788935253503673,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_benchmark_transfer,95.08868694062528,2.974545738442576,2.1636380888029834,1.4702244110026184,0.7579544275292518,5.342778131374356,2.7114481878320134,-6.422401694603851,-18.298187182013308,0.4620647593050922,0.6797534547945249,1.4444986549013654,1.2018729778563813,7.351951275297508,2.7114481878320134,0.7680603555528069,0.8763905268502205,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_direct_nonlinear,97.29346226454079,3.0095682486821063,2.474980434795806,1.0512075072661118,0.08984060267869061,6.1719592841047985,0.8986981455957588,-8.889966372561787,-21.041109945535133,0.16113566392716558,0.40141706980043285,1.0448857560417455,1.0221965349392188,0.8076583568972557,0.8986981455957588,0.0910377756305501,0.3017246685813908,ann_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_direct_nonlinear,100.36500146446625,3.1624227783210777,2.268581395930764,1.7437545796599816,0.2196409298216687,7.4671217077656795,0.98989109192224,-12.327605371187328,-24.862358622957277,0.13334732559401458,0.3651675308594873,1.4775735767797598,1.215554843180578,0.9798843738670047,0.98989109192224,0.22248536101881863,0.4716835390585712,svar_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_direct,101.3869940760543,3.167236045866434,2.587180591077347,1.158510067264166,0.008004212323294832,7.000659861062703,0.23410803518496476,-13.471410294135245,-26.133801916098648,0.07752596784479023,0.27843485386134803,1.1334047662910924,1.0646148441061174,0.0548065721381647,0.23410803518496476,0.008087038918927446,0.08992796516616756,svar_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_svar_revealed_direct,101.85878745204774,3.1435006729828756,2.5364862793212795,1.2109045950844262,0.01562096139174536,6.301206168375518,0.8885954119544507,-13.999437189786656,-26.7207518772371,0.13800476523885122,0.3714899261606581,1.2270344318375064,1.107715862411253,0.7896018061464999,0.8885954119544507,0.01511116707779764,0.12292748707184102,svar_revealed_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,sac_ann_revealed_direct,103.35429510723569,3.290418867148207,2.827902887238118,0.9234494813709495,0.007912391847987974,5.027876110453355,0.35026394808674755,-15.67319588325927,-28.581287028343212,0.046558918206072074,0.21577515660073585,0.6169673021683135,0.7854726616301254,0.12268483332931579,0.35026394808674755,0.0075931750497716406,0.08713882630476291,ann_revealed_direct,ann,ann,standard_nonlinear,sac,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_benchmark_transfer,115.87490982977668,4.382164970962988,0.3355048864202508,8.06437349998325,0.14473333424111878,3.6491642352521416,0.525938832069129,-29.6861550725858,-44.15796677580767,0.3381265595137655,0.5814865084537779,0.7890276269776916,0.8882722707468086,0.2766116550782394,0.525938832069129,0.14554259292337102,0.3815004494405885,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_revealed_direct,122.30298929054986,4.287387725298207,1.7981489051232131,4.967328610752657,0.05574515204707657,9.114243645417062,0.12981337943446106,-36.88040368942065,-52.15502901041634,0.1889127377929927,0.43464092972589763,2.239035099310181,1.496340569292359,0.016851513480195354,0.12981337943446106,0.05527614394626666,0.23510879172473892,svar_revealed_direct,svar,svar,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_svar_revealed_direct_nonlinear,133.88377408471862,4.963957836716227,1.6086098488347398,6.688004982534886,0.11345497252713636,9.599174612446836,0.004044654858942218,-49.84151369058568,-66.56248263474316,0.21448979581998273,0.4631304306779924,2.5853302482360982,1.6078962181173566,1.6359232927964894e-05,0.004044654858942218,0.11345425388897937,0.33682971051998867,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_revealed_direct,136.08299249918775,5.083049962915588,1.606594130175141,6.939823822501251,0.0654392194842384,9.650026459442941,0.12666066858123565,-52.30285912555782,-69.29849214354465,0.22184012635674047,0.4709990725646288,2.7125948341101918,1.6469956994813897,0.016042924965445616,0.12666066858123565,0.06487152619960863,0.25469889320452227,ann_revealed_direct,ann,ann,linear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,ppo_ann_revealed_direct_nonlinear,139.55181849692008,5.266449882062565,1.5279232444051742,7.451485960430345,0.12783658120174857,9.78031587600708,0.0,-56.18513792881718,-73.61399843965961,0.219929952469432,0.46896689911915107,2.7298105188479242,1.6522138235857744,0.0,0.0,0.12783658120174862,0.3575424187446136,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,1.0,0.5,0.1,,,,,,,
ann,artificial,historical_counterfactual,retrain,beta_097,0.97,td3_svar_revealed_direct,174.1721652619319,7.301663524776044,0.3991594151339534,13.793808154400148,0.05600032245307641,2.8366056084632874,0.5465224319524066,-94.93191810607577,-116.68457175056126,0.35098696411853014,0.5924415280165041,1.6723615304015904,1.293198179089961,0.2986867686271729,0.5465224319524066,0.05375238258331608,0.23184560074177832,svar_revealed_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,,,,,,,
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,empirical_taylor_rule,,,,,,,,,,0.8445495398049048,0.9189937648346178,1.103362333534124,1.0504105547518665,2.1826461912347335,,0.0644415758095197,0.25385345341263277,empirical_rule,svar,svar,fixed_rule,,1.0,0.5,0.1,70.77918243888463,15.920288292216412,-286.237581298217,3.820669920547718,0.0,0.0,1.4773781476774095
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,riccati_reference,,,,,,,,,,0.7958782364301676,0.8921200796026102,1.409975158298593,1.1874237484144374,4.305167343110227,,0.7264487851841773,0.8523196496527446,theory_reference,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,68.43740493806159,11.797734262710682,-266.32854039450484,2.9965332402055878,0.03611111111111111,0.0,2.074889718300765
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,linear_policy_search_transfer,,,,,,,,,,0.7654098987179101,0.874877076347249,1.415665229683627,1.1898173093730091,2.775473361407433,,0.5558160128393793,0.7455306920840881,benchmark_transfer,benchmark,benchmark,fixed_rule,,1.0,0.5,0.1,79.84099442618536,11.68050717568775,-314.18788356452325,2.7965772566263873,0.0140625,0.0,1.6659751983170197
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,ppo_benchmark_transfer,,,,,,,,,,0.20317073651079234,0.4507446466801268,1.091350971399262,1.0446774484975072,0.44122647675611654,,0.1259405451296446,0.3548810295432042,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,1.0,0.5,0.1,134.6112427335123,22.437627471912652,-578.7962907395907,1.7393875787528872,0.0,0.0,0.6642488063640887
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_benchmark_transfer,,,,,,,,,,0.7467852698144641,0.8641673852989733,1.2552405052581943,1.1203751627281793,3.9088062624341084,,0.7585130231510326,0.8709265314313445,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,1.0,0.5,0.1,66.60999481265141,11.04989266863585,-253.69441416761688,2.8903595205670727,0.035069444444444445,0.0,1.97707012076813
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_benchmark_transfer,,,,,,,,,,0.8445720778541935,0.9190060271043893,1.4166707548228261,1.1902397887916645,4.097100301682957,,0.6533573321364414,0.8083052221385443,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,1.0,0.5,0.1,73.64706265974142,12.547183070238352,-273.6462036533422,3.1000033348765195,0.026822916666666665,0.0,2.024129517022801
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,sac_svar_direct,,,,,,,,,,0.7496366038170971,0.8658155714799181,1.4604875367320482,1.2085063246553773,3.382877057995228,,0.6819415461532172,0.8257975212806207,svar_direct,svar,svar,standard_nonlinear,sac,1.0,0.5,0.1,83.73814129814939,15.118741076321514,-327.94993717053563,4.705919353736357,0.0,0.0,1.8392599212713867
ann,artificial,stochastic_long_run,retrain,beta_097,0.97,td3_svar_direct,,,,,,,,,,0.8474146092684083,0.9205512529285962,0.9920661802253933,0.9960251905576452,2.467278342874838,,1.188233576766249,1.0900612720238478,svar_direct,svar,svar,standard_nonlinear,td3,1.0,0.5,0.1,61.87489885906595,15.893589206469972,-237.6289505582134,3.8389465450516176,0.0,0.0,1.570757251415647
