policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,0,1.5,-1.8,0.0,-3.0,4.7700000000000005
finite_horizon_dp,1,-0.1970720943658679,-1.2827928800789248,-3.0,-3.0,0.8616161969683409
finite_horizon_dp,2,-0.34833929510873823,-0.8274083879654311,-3.0,-3.0,0.4636425847546294
finite_horizon_dp,3,-0.3287373054475021,-0.7520852604067012,-3.0,-2.790468290889892,0.3952746891656524
finite_horizon_dp,4,-0.5321231822227522,-0.598938062182985,-2.790468290889892,-2.288927950996158,0.4876727534786952
finite_horizon_dp,5,-0.41092080677860787,-0.3306953573983489,-2.288927950996158,-1.3559858476835944,0.3105737159593198
finite_horizon_dp,6,-0.25229168908529165,-0.1455020778495404,-1.3559858476835944,-0.5670441845148011,0.1364794184991305
finite_horizon_dp,7,0.0957929251409306,0.06702837732419997,-0.5670441845148011,0.6934072193916407,0.17029646035138563
finite_horizon_dp,8,-0.15480989164609732,0.5836054976707966,0.6934072193916407,2.1649023820975044,0.4107935923939411
finite_horizon_dp,9,0.003816082353506056,-0.3891156143473423,2.1649023820975044,-1.346872645971965,1.308976427926216
finite_horizon_dp,10,0.1391053897315695,-0.4008735661725296,-1.346872645971965,-1.0175815743807155,0.11054337846328394
finite_horizon_dp,11,0.023859268408980224,-0.1068598108885988,-1.0175815743807155,-0.18506488335328436,0.07558717836451162
finite_horizon_dp,12,0.05581339426738472,-0.9994064995509181,-0.18506488335328436,-2.90479572973062,1.242215398325594
finite_horizon_dp,13,-0.1576147833437175,-0.27187599773888227,-2.90479572973062,-1.0619340424824961,0.4014146188344435
finite_horizon_dp,14,-0.34135510231246996,-0.6105684650967552,-1.0619340424824961,-2.2797761040832603,0.45123415986046056
finite_horizon_dp,15,-0.2359309638432415,-0.10482836789259938,-2.2797761040832603,-0.5008691341627676,0.3776089138206849
finite_horizon_dp,16,-0.2743447576710928,-0.44568132751261985,-0.5008691341627676,-1.669336733523739,0.31111262198395534
finite_horizon_dp,17,-0.2571972862230899,-0.49560083348352924,-1.669336733523739,-1.8635405171516433,0.19273204807284586
finite_horizon_dp,18,-0.04272365045811846,0.09243336193033294,-1.8635405171516433,0.32417072128767754,0.4847053197867102
finite_horizon_dp,19,-0.2927278426090826,0.44947894142768785,0.32417072128767754,1.6300508985031448,0.3572375529564753
finite_horizon_dp,20,-0.36049278909435406,0.43137862442125263,1.6300508985031448,1.5382716744345708,0.22384115238987545
finite_horizon_dp,21,-0.08785795479311434,-0.01622085700480902,1.5382716744345708,0.023528531971838462,0.23729525708520152
