env_id,policy_name,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,solve_seconds,gap_vs_dp_pct
nonlinear_extreme_v2,finite_horizon_dp,604.4623551189402,639.4558581995655,1.7101453684745922,0.0,0.59375,56.08480620000046,0.0
nonlinear_extreme_v2,riccati_reference,852.3465031363971,608.647807301055,1.8260345175558168,0.3677966101694915,0.8125,,41.00902991199191
nonlinear_extreme_v2,linear_policy_search,940.2717979957436,535.3894585777441,1.9248825875350122,0.3976470588235294,0.9375,,55.555063112363065
nonlinear_extreme_v2,best_rl_surrogate,1039.2649263070607,517.6461865781548,1.1046023879619655,0.05423728813559322,1.0,,71.932117443867
