policy,period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
finite_horizon_dp,0,1.0,-1.0,0.0,0.0,5.5
finite_horizon_dp,1,0.3855524845310982,0.17334748407049982,0.0,0.8222432843890195,0.5285852319733784
finite_horizon_dp,2,0.5013202450358527,-0.3081577590258727,0.8222432843890195,0.5018209175297438,1.001636024686412
finite_horizon_dp,3,0.6859285369767901,-0.8663524166722133,0.5018209175297438,-0.1564296590761807,3.3312395303620232
finite_horizon_dp,4,0.47591791248858184,-0.4193062172357266,-0.1564296590761807,-0.01453350732156522,1.1210512896020812
finite_horizon_dp,5,0.2874168422386136,0.24186347907254058,-0.01453350732156522,0.8082969228144417,0.3447792865375655
finite_horizon_dp,6,0.4825639679110463,0.11644692902945418,0.8082969228144417,1.0895054591873645,0.7132917171112554
finite_horizon_dp,7,0.24187794378542685,0.005224739198556379,1.0895054591873645,0.4898794424918702,0.2114836040092553
finite_horizon_dp,8,0.24089518754490935,0.28956542781008565,0.4898794424918702,0.953969109301982,0.2375534645223022
finite_horizon_dp,9,0.18097634950793726,-0.36635025747228644,0.953969109301982,-0.1448565605777627,0.5545303803973506
finite_horizon_dp,10,0.1757569281124502,-0.11767081006731284,-0.1448565605777627,0.007527914148750273,0.12960964500708652
finite_horizon_dp,11,0.28481314475548136,-0.16073271579731627,0.007527914148750273,0.13179922408753603,0.30948743294286263
finite_horizon_dp,12,0.14295622916763417,-0.6390273142464082,0.13179922408753603,-0.8633392211404831,1.181229273773016
finite_horizon_dp,13,0.04602375880853793,-1.0706648732413135,-0.8633392211404831,-2.3041757606838686,3.07976372947503
finite_horizon_dp,14,0.009223620795529897,0.007852524728020782,-2.3041757606838686,-0.27414033920486597,0.41239043785998447
finite_horizon_dp,15,0.1367124220964004,-0.809005527870551,-0.27414033920486597,-1.3792312959342254,1.8144183216436662
finite_horizon_dp,16,-0.08738217933878134,-0.021576760673462758,-1.3792312959342254,-0.2351695025819883,0.1396872754697284
finite_horizon_dp,17,-0.24512680190356267,0.8908782184815683,-0.2351695025819883,0.9236668092862057,0.5912093088643428
finite_horizon_dp,18,-0.2134909228532638,0.3227407600432235,0.9236668092862057,0.504813668726324,0.11520296857306463
finite_horizon_dp,19,-0.15202388243331233,0.45066215827733613,0.504813668726324,0.6972452868285883,0.12836244404623653
finite_horizon_dp,20,-0.05786545463403575,0.4308697278691546,0.6972452868285883,0.8583545952719831,0.09876839296373421
finite_horizon_dp,21,0.1567251661378797,0.15032116827214223,0.8583545952719831,0.6110811338478429,0.09110097639065642
finite_horizon_dp,22,0.26063126154843413,0.3357431854088312,0.6110811338478429,1.1040120807161051,0.2844457986012634
finite_horizon_dp,23,0.05857265388619709,0.3123410751698423,1.1040120807161051,0.8547545187252559,0.06528367418990545
finite_horizon_dp,24,0.1359592795534753,-0.02358112207960736,0.8547545187252559,0.21870380022350586,0.09730100203709276
finite_horizon_dp,25,0.29792931470673245,-0.7810091292643911,0.21870380022350586,-0.8315852066036589,1.901534479456875
finite_horizon_dp,26,0.05837154856272604,-0.638944745642458,-0.8315852066036589,-1.3424268584698422,1.0569436023332324
finite_horizon_dp,27,-0.40464288170238105,-0.5311671563377253,-1.3424268584698422,-1.9221969317114274,0.9026955654248261
finite_horizon_dp,28,-0.5140192117152081,-0.45280301396104006,-1.9221969317114274,-2.1129063326304665,0.7804291812027184
finite_horizon_dp,29,-0.30062458840128503,-0.037827196555366135,-2.1129063326304665,-0.9488627787443896,0.22945212468391063
finite_horizon_dp,30,-0.2980689382665842,-1.2155111550231572,-0.9488627787443896,-2.896297959109481,4.161763890096054
finite_horizon_dp,31,-0.5880385230920465,-0.46640363296156684,-2.896297959109481,-2.7491645417325303,0.8917850009905471
finite_horizon_dp,32,-0.6510490615198266,-0.5849269194647202,-2.7491645417325303,-2.9484370414178875,1.28318458620515
finite_horizon_dp,33,-0.37858875261895397,-0.6565221000246377,-2.9484370414178875,-2.6129304179741144,1.2321390825989407
finite_horizon_dp,34,-0.0889079972747698,-1.1970636690877625,-2.6129304179741144,-2.9919256114603483,3.6046719372726175
finite_horizon_dp,35,0.022423692621550403,-1.0289152911488377,-2.9919256114603483,-2.5164389601594648,2.670783912428634
finite_horizon_dp,36,-0.17914089894672344,-0.6844849229531962,-2.5164389601594648,-2.1054531745231593,1.2202814176505565
finite_horizon_dp,37,-0.03808500674488312,-0.5527907713601596,-2.1054531745231593,-1.5423851642605366,0.7970991184092694
finite_horizon_dp,38,0.0008295281913519859,-1.1593218749623269,-1.5423851642605366,-2.5740165215224744,3.466496414495084
finite_horizon_dp,39,0.07458640346788989,-0.5377061048106149,-2.5740165215224744,-1.3703251420123475,0.8843963263340338
finite_horizon_dp,40,0.23653185028079354,-0.7331165978541744,-1.3703251420123475,-1.4396524277422467,1.511972440969633
finite_horizon_dp,41,-0.17649179089961398,0.914487046690451,-1.4396524277422467,0.7347077811312148,0.922076863330489
finite_horizon_dp,42,-0.3996404905078486,1.8244313848354785,0.7347077811312148,2.2155299484317466,2.0432708897565695
finite_horizon_dp,43,-0.3277422203016144,0.8541924320507874,2.2155299484317466,1.6245620079423833,0.5071616291232754
finite_horizon_dp,44,0.07834087181980848,0.40427669963465784,1.6245620079423833,1.2179486918647018,0.11666514040737751
finite_horizon_dp,45,0.2523970803271597,-0.5112795504146235,1.2179486918647018,-0.16300969711517582,1.0353344123628627
finite_horizon_dp,46,0.3089484253009311,-0.9880675634391737,-0.16300969711517582,-1.3694952673394571,2.8726019064052792
