policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,total_discounted_revealed_loss,mean_period_revealed_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
US_RA07_baseline,US_RA07,external_baseline,0,0,0,74497.0950416102,354.549202469554,81379.0456550961,420.814685670963,327.565279388438,53.5091107448364,2.29367708698559,-4.35187752123539,15.2801810500668
