inflation,output_gap,output_gap_lag1,output_gap_lag2,inflation_lag1,inflation_lag2,policy_rate_lag1,inflation_fitted,inflation_resid
1.1457777319093587,1.1285864300141668,1.2397113531875448,1.2549509023953576,1.1079288371958818,1.5617409460253917,5.52,1.1393956998009798,0.006382032108378954
1.1322847299959804,1.339770052050504,1.1285864300141668,1.2397113531875448,1.1457777319093587,1.1079288371958818,5.5,1.14320035334082,-0.010915623344839531
1.0817241648669373,1.8855023784384528,1.339770052050504,1.1285864300141668,1.1322847299959804,1.1457777319093587,5.533333333333334,1.1485690988751427,-0.06684493400820535
1.2642897410799492,1.7586825777589965,1.8855023784384528,1.339770052050504,1.0817241648669373,1.1322847299959804,4.86,1.2319157413806776,0.03237399969927157
1.4051952908000764,1.529802432444427,1.7586825777589965,1.8855023784384528,1.2642897410799492,1.0817241648669373,4.733333333333333,1.3603509854442248,0.0448443053558516
1.3361338359626274,1.790403759411241,1.529802432444427,1.7586825777589965,1.4051952908000764,1.2642897410799492,4.746666666666667,1.415284360232499,-0.07915052426987157
1.6079418295450232,2.3597338883396546,1.790403759411241,1.529802432444427,1.3361338359626274,1.4051952908000764,5.093333333333334,1.361306806864251,0.2466350226807721
1.946080064002853,1.667956426817696,2.3597338883396546,1.790403759411241,1.6079418295450232,1.3361338359626274,5.306666666666667,1.7889614321236138,0.15711863187923925
2.190107681262532,2.4516394247521944,1.667956426817696,2.3597338883396546,1.946080064002853,1.6079418295450232,5.676666666666667,1.915386773144311,0.2747209081182209
2.419920505315609,1.5776295997319778,2.4516394247521944,1.667956426817696,2.190107681262532,1.946080064002853,6.273333333333333,2.482889615333688,-0.06296911001807892
2.4040017308323947,1.2469099833991137,1.5776295997319778,2.4516394247521944,2.419920505315609,2.190107681262532,6.52,2.509054937589077,-0.10505320675668228
2.400504592458663,0.04305429940067995,1.2469099833991137,1.5776295997319778,2.4040017308323947,2.419920505315609,6.473333333333334,2.4375201490259113,-0.03701555656724809
2.3790856797395676,-0.15096382802770592,0.04305429940067995,1.2469099833991137,2.400504592458663,2.4040017308323947,5.593333333333334,2.363887539760913,0.015198139978654712
2.1885322512144256,-1.3063726889850358,-0.15096382802770592,0.04305429940067995,2.3790856797395676,2.400504592458663,4.326666666666667,2.5716537758648665,-0.3831215246504409
1.9645670954720806,-1.7304796834013203,-1.3063726889850358,-0.15096382802770592,2.1885322512144256,2.3790856797395676,3.4966666666666666,2.0733973295624764,-0.10883023409039572
1.6191258588266422,-1.5478301217443757,-1.7304796834013203,-1.3063726889850358,1.9645670954720806,2.1885322512144256,2.1333333333333333,1.8266703357656078,-0.2075444769389656
1.3680799113420683,-1.5524042287355044,-1.5478301217443757,-1.7304796834013203,1.6191258588266422,1.9645670954720806,1.7333333333333334,1.6099446903178576,-0.24186477897578929
1.4540094251135116,-1.7407035942341054,-1.5524042287355044,-1.5478301217443757,1.3680799113420683,1.6191258588266422,1.75,1.4696855354509097,-0.01567611033739813
1.7192780381606099,-2.198352124196745,-1.7407035942341054,-1.5524042287355044,1.4540094251135116,1.3680799113420683,1.74,1.5011709702625573,0.21810706789805256
1.8932758164861063,-2.253190250269732,-2.198352124196745,-1.7407035942341054,1.7192780381606099,1.4540094251135116,1.4433333333333334,1.607328254864738,0.28594756162136825
1.8958724392106774,-1.957765139387746,-2.253190250269732,-2.198352124196745,1.8932758164861063,1.7192780381606099,1.25,1.722491408103811,0.17338103110686642
1.9880381747660714,-0.8991340270190662,-1.957765139387746,-2.253190250269732,1.8958724392106774,1.8932758164861063,1.2466666666666668,1.7427139265037757,0.2453242482622957
2.01661704884577,-0.3498269521365671,-0.8991340270190662,-1.957765139387746,1.9880381747660714,1.8958724392106774,1.0166666666666666,2.0997609817326315,-0.08314393288686128
