policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
td3_svar_direct,US_KS15,svar_direct,1.59612453235,1.16730785948,-0.058737516184,56.7861328129955,0.542601773211602,0.384851579030395,0.313395179186332,0.0105260458804007,0.0268189573746626,0.323902922327131
