algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
sac,7,,,,,-88.27789554401075,72.28764129868978,0.0,asymmetric_extreme,asymmetric,extreme,6000.0
sac,7,,,,,-86.40638774719163,70.53223299737303,0.0,asymmetric_extreme,asymmetric,extreme,9000.0
sac,7,,,,,-93.64892836520356,78.5420010064834,0.0,asymmetric_extreme,asymmetric,extreme,12000.0
td3,29,,,,,-82.24218189138568,67.39510144076424,0.0,asymmetric_extreme,asymmetric,extreme,3000.0
td3,29,,,,,-85.71668263590078,69.18129656495543,0.0,asymmetric_extreme,asymmetric,extreme,6000.0
td3,29,,,,,-86.84031768004135,71.26742564936207,0.0,asymmetric_extreme,asymmetric,extreme,9000.0
td3,29,,,,,-76.28584835040745,61.39754245145514,0.0,asymmetric_extreme,asymmetric,extreme,12000.0
td3,43,,,,,-82.76923290644342,67.7941935911741,0.0,asymmetric_extreme,asymmetric,extreme,3000.0
td3,43,,,,,-85.45691076993629,68.91065032201736,0.0,asymmetric_extreme,asymmetric,extreme,6000.0
td3,43,,,,,-86.76543274244116,71.03154101557315,0.0,asymmetric_extreme,asymmetric,extreme,9000.0
td3,43,,,,,-78.15509306362824,62.68844414158942,0.0,asymmetric_extreme,asymmetric,extreme,12000.0
td3,7,,,,,-82.64555995404046,67.8823467884132,0.0,asymmetric_extreme,asymmetric,extreme,3000.0
td3,7,,,,,-84.2962788555053,68.07432084880301,0.0,asymmetric_extreme,asymmetric,extreme,6000.0
td3,7,,,,,-87.59979161777146,71.67987670081547,0.0,asymmetric_extreme,asymmetric,extreme,9000.0
td3,7,,,,,-77.23721990072114,62.099528164492185,0.0,asymmetric_extreme,asymmetric,extreme,12000.0
ppo,29,0.0,-261.79287973679277,0.0,2.0904731684859144,-137.73097054223365,105.86052143869708,0.0,asymmetric_very_strong,asymmetric,very_strong,
