policy,mean_reward,std_reward,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,first_trajectory,env_id,group,tier,algo,seed
ppo,-124.40837668355455,57.19185764834972,99.93480534150473,48.545585739882846,0.5066994122680626,0.0,0.0,"[{'period': 0, 'inflation_gap': -0.29526805877685547, 'output_gap': -1.3262239694595337, 'lagged_policy_rate_gap': -1.2171248197555542, 'action': -1.1575573682785034, 'loss': 8.002453131921909}, {'period': 1, 'inflation_gap': -0.11387279629707336, 'output_gap': -0.9599772691726685, 'lagged_policy_rate_gap': -1.1575573682785034, 'action': -0.8128708004951477, 'loss': 4.171851504714504}, {'period': 2, 'inflation_gap': -0.3851742446422577, 'output_gap': -0.553943932056427, 'lagged_policy_rate_gap': -0.8128708004951477, 'action': -0.648978590965271, 'loss': 1.5318877237498016}, {'period': 3, 'inflation_gap': -0.4496961236000061, 'output_gap': -0.8854308128356934, 'lagged_policy_rate_gap': -0.648978590965271, 'action': -0.8977328538894653, 'loss': 3.736359231348113}, {'period': 4, 'inflation_gap': -0.6766420602798462, 'output_gap': -0.462455153465271, 'lagged_policy_rate_gap': -0.8977328538894653, 'action': -0.7421624660491943, 'loss': 1.4226561526466752}, {'period': 5, 'inflation_gap': -0.5803198218345642, 'output_gap': -0.32307058572769165, 'lagged_policy_rate_gap': -0.7421624660491943, 'action': -0.5854309797286987, 'loss': 0.8089132866254755}, {'period': 6, 'inflation_gap': -0.4507856070995331, 'output_gap': -0.021070996299386024, 'lagged_policy_rate_gap': -0.5854309797286987, 'action': -0.29756566882133484, 'loss': 0.2134922482731933}, {'period': 7, 'inflation_gap': -0.5002344250679016, 'output_gap': -0.3586285710334778, 'lagged_policy_rate_gap': -0.29756566882133484, 'action': -0.5367924571037292, 'loss': 0.834722459473019}, {'period': 8, 'inflation_gap': -0.47082313895225525, 'output_gap': -0.6627925038337708, 'lagged_policy_rate_gap': -0.5367924571037292, 'action': -0.7483028173446655, 'loss': 2.2029706555438553}, {'period': 9, 'inflation_gap': -0.06738448888063431, 'output_gap': -0.36674341559410095, 'lagged_policy_rate_gap': -0.7483028173446655, 'action': -0.3500750660896301, 'loss': 0.625652501495992}, {'period': 10, 'inflation_gap': -0.12187756597995758, 'output_gap': -0.9437358975410461, 'lagged_policy_rate_gap': -0.3500750660896301, 'action': -0.7486003637313843, 'loss': 4.038604881759461}, {'period': 11, 'inflation_gap': -0.31223630905151367, 'output_gap': -0.8971656560897827, 'lagged_policy_rate_gap': -0.7486003637313843, 'action': -0.8425399661064148, 'loss': 3.7204519426810965}, {'period': 12, 'inflation_gap': -0.27818563580513, 'output_gap': -0.3284461498260498, 'lagged_policy_rate_gap': -0.8425399661064148, 'action': -0.4398003816604614, 'loss': 0.5790530952662761}, {'period': 13, 'inflation_gap': 0.03659740462899208, 'output_gap': -0.10597400367259979, 'lagged_policy_rate_gap': -0.4398003816604614, 'action': -0.09211719036102295, 'loss': 0.06932241282390791}, {'period': 14, 'inflation_gap': 0.08201682567596436, 'output_gap': -0.0666893944144249, 'lagged_policy_rate_gap': -0.09211719036102295, 'action': -0.015952803194522858, 'loss': 0.05422753883018475}, {'period': 15, 'inflation_gap': -0.2293631136417389, 'output_gap': 0.08474016934633255, 'lagged_policy_rate_gap': -0.015952803194522858, 'action': -0.06739038974046707, 'loss': 0.05646246858082294}, {'period': 16, 'inflation_gap': -0.08336981385946274, 'output_gap': -0.18135786056518555, 'lagged_policy_rate_gap': -0.06739038974046707, 'action': -0.18039296567440033, 'loss': 0.15623551522924767}, {'period': 17, 'inflation_gap': 0.06286062300205231, 'output_gap': 0.07923011481761932, 'lagged_policy_rate_gap': -0.18039296567440033, 'action': 0.06942620873451233, 'loss': 0.02913695715827238}, {'period': 18, 'inflation_gap': 0.4872647523880005, 'output_gap': -0.5124289989471436, 'lagged_policy_rate_gap': 0.06942620873451233, 'action': -0.10358251631259918, 'loss': 2.3717535518218122}, {'period': 19, 'inflation_gap': 0.41929611563682556, 'output_gap': 0.5630289316177368, 'lagged_policy_rate_gap': -0.10358251631259918, 'action': 0.5963730216026306, 'loss': 1.086540727365776}, {'period': 20, 'inflation_gap': 0.464223712682724, 'output_gap': -0.014213698916137218, 'lagged_policy_rate_gap': 0.5963730216026306, 'action': 0.26959484815597534, 'loss': 1.0891058061147283}, {'period': 21, 'inflation_gap': 0.32223913073539734, 'output_gap': -0.5180761814117432, 'lagged_policy_rate_gap': 0.26959484815597534, 'action': -0.1791754961013794, 'loss': 1.7471429529317892}, {'period': 22, 'inflation_gap': 0.23934563994407654, 'output_gap': -0.18896818161010742, 'lagged_policy_rate_gap': -0.1791754961013794, 'action': -0.02537711337208748, 'loss': 0.44948745252884964}, {'period': 23, 'inflation_gap': 0.035958535969257355, 'output_gap': -0.9828281402587891, 'lagged_policy_rate_gap': -0.02537711337208748, 'action': -0.6711627244949341, 'loss': 4.394949176879067}, {'period': 24, 'inflation_gap': -0.06182485818862915, 'output_gap': -0.5925341248512268, 'lagged_policy_rate_gap': -0.6711627244949341, 'action': -0.49829697608947754, 'loss': 1.5867456707966636}, {'period': 25, 'inflation_gap': 0.009636612609028816, 'output_gap': -0.21175406873226166, 'lagged_policy_rate_gap': -0.49829697608947754, 'action': -0.18411512672901154, 'loss': 0.212114380270642}, {'period': 26, 'inflation_gap': 0.1233360692858696, 'output_gap': 0.20578882098197937, 'lagged_policy_rate_gap': -0.18411512672901154, 'action': 0.1889095902442932, 'loss': 0.11114819330232212}, {'period': 27, 'inflation_gap': -0.021784506738185883, 'output_gap': 0.912582516670227, 'lagged_policy_rate_gap': 0.1889095902442932, 'action': 0.6306228041648865, 'loss': 0.4363890459351147}, {'period': 28, 'inflation_gap': 0.03752794861793518, 'output_gap': 0.8480528593063354, 'lagged_policy_rate_gap': 0.6306228041648865, 'action': 0.648236870765686, 'loss': 0.36666958626039925}, {'period': 29, 'inflation_gap': -0.1291811764240265, 'output_gap': 0.17741452157497406, 'lagged_policy_rate_gap': 0.648236870765686, 'action': 0.097404845058918, 'loss': 0.06276732462955609}, {'period': 30, 'inflation_gap': -0.11962137371301651, 'output_gap': -0.48416733741760254, 'lagged_policy_rate_gap': 0.097404845058918, 'action': -0.398041307926178, 'loss': 1.09373700989899}, {'period': 31, 'inflation_gap': -0.5225766897201538, 'output_gap': -0.21498462557792664, 'lagged_policy_rate_gap': -0.398041307926178, 'action': -0.45609724521636963, 'loss': 0.4814061973813041}, {'period': 32, 'inflation_gap': -0.502945065498352, 'output_gap': -0.13100899755954742, 'lagged_policy_rate_gap': -0.45609724521636963, 'action': -0.3918062448501587, 'loss': 0.3306021806689592}, {'period': 33, 'inflation_gap': -0.2327435463666916, 'output_gap': 0.23315966129302979, 'lagged_policy_rate_gap': -0.3918062448501587, 'action': 0.007227513939142227, 'loss': 0.0972740662678363}, {'period': 34, 'inflation_gap': 0.008190928027033806, 'output_gap': -0.4118987023830414, 'lagged_policy_rate_gap': 0.007227513939142227, 'action': -0.2878072261810303, 'loss': 0.7725124409092479}, {'period': 35, 'inflation_gap': 0.12554751336574554, 'output_gap': -1.426548957824707, 'lagged_policy_rate_gap': -0.2878072261810303, 'action': -0.9475477337837219, 'loss': 9.280025325117204}, {'period': 36, 'inflation_gap': 0.10449294000864029, 'output_gap': -0.9726165533065796, 'lagged_policy_rate_gap': -0.9475477337837219, 'action': -0.6944677829742432, 'loss': 4.3179221376552865}, {'period': 37, 'inflation_gap': -0.17879292368888855, 'output_gap': -0.40959808230400085, 'lagged_policy_rate_gap': -0.6944677829742432, 'action': -0.4338623881340027, 'loss': 0.7937260773652223}, {'period': 38, 'inflation_gap': -0.14013049006462097, 'output_gap': -0.7353336811065674, 'lagged_policy_rate_gap': -0.4338623881340027, 'action': -0.6205494999885559, 'loss': 2.4563420635828175}, {'period': 39, 'inflation_gap': -0.175493985414505, 'output_gap': -0.661411702632904, 'lagged_policy_rate_gap': -0.6205494999885559, 'action': -0.6011292338371277, 'loss': 1.9994303352993126}, {'period': 40, 'inflation_gap': -0.30782148241996765, 'output_gap': -0.17898371815681458, 'lagged_policy_rate_gap': -0.6011292338371277, 'action': -0.3340866267681122, 'loss': 0.24604351158181928}, {'period': 41, 'inflation_gap': -0.3876619338989258, 'output_gap': -0.4883286654949188, 'lagged_policy_rate_gap': -0.3340866267681122, 'action': -0.5708147287368774, 'loss': 1.228977779368646}, {'period': 42, 'inflation_gap': -0.47984638810157776, 'output_gap': -0.2724461853504181, 'lagged_policy_rate_gap': -0.5708147287368774, 'action': -0.48613440990448, 'loss': 0.5649907894178603}, {'period': 43, 'inflation_gap': -0.7819283604621887, 'output_gap': 0.1755893975496292, 'lagged_policy_rate_gap': -0.48613440990448, 'action': -0.3260372281074524, 'loss': 0.6293908899229425}, {'period': 44, 'inflation_gap': -0.661250114440918, 'output_gap': -0.3598209023475647, 'lagged_policy_rate_gap': -0.3260372281074524, 'action': -0.6229041814804077, 'loss': 1.0286845805965918}, {'period': 45, 'inflation_gap': -0.6054848432540894, 'output_gap': -0.35303980112075806, 'lagged_policy_rate_gap': -0.6229041814804077, 'action': -0.6106094717979431, 'loss': 0.9274939666882765}, {'period': 46, 'inflation_gap': -0.6093043088912964, 'output_gap': -0.35159191489219666, 'lagged_policy_rate_gap': -0.6106094717979431, 'action': -0.6107057929039001, 'loss': 0.9275276775403033}, {'period': 47, 'inflation_gap': -0.5619660019874573, 'output_gap': 0.3665432631969452, 'lagged_policy_rate_gap': -0.6107057929039001, 'action': -0.08738091588020325, 'loss': 0.4103696619784861}, {'period': 48, 'inflation_gap': -0.5369777679443359, 'output_gap': 0.9279289841651917, 'lagged_policy_rate_gap': -0.08738091588020325, 'action': 0.35442373156547546, 'loss': 0.7383903577438634}, {'period': 49, 'inflation_gap': -0.5570344924926758, 'output_gap': 1.0654933452606201, 'lagged_policy_rate_gap': 0.35442373156547546, 'action': 0.47117751836776733, 'loss': 0.8792886048971739}, {'period': 50, 'inflation_gap': -0.35985812544822693, 'output_gap': 0.5402633547782898, 'lagged_policy_rate_gap': 0.47117751836776733, 'action': 0.21715712547302246, 'loss': 0.281892752709898}, {'period': 51, 'inflation_gap': -0.41078242659568787, 'output_gap': -0.06308230757713318, 'lagged_policy_rate_gap': 0.21715712547302246, 'action': -0.24820415675640106, 'loss': 0.20830551318131516}, {'period': 52, 'inflation_gap': -0.10087265819311142, 'output_gap': -0.12421148270368576, 'lagged_policy_rate_gap': -0.24820415675640106, 'action': -0.16273526847362518, 'loss': 0.08033400221688977}, {'period': 53, 'inflation_gap': -0.005581970326602459, 'output_gap': -0.05342616140842438, 'lagged_policy_rate_gap': -0.16273526847362518, 'action': -0.057516805827617645, 'loss': 0.013982847133661564}, {'period': 54, 'inflation_gap': -0.02827986143529415, 'output_gap': -0.07491432875394821, 'lagged_policy_rate_gap': -0.057516805827617645, 'action': -0.07675674557685852, 'loss': 0.026091473027900724}, {'period': 55, 'inflation_gap': 0.12185496091842651, 'output_gap': 0.7018969058990479, 'lagged_policy_rate_gap': -0.07675674557685852, 'action': 0.5403982400894165, 'loss': 0.3586608183907587}, {'period': 56, 'inflation_gap': 0.07984253764152527, 'output_gap': 0.2547605037689209, 'lagged_policy_rate_gap': 0.5403982400894165, 'action': 0.25251680612564087, 'loss': 0.07261318322759305}, {'period': 57, 'inflation_gap': 0.1100485697388649, 'output_gap': -0.21965399384498596, 'lagged_policy_rate_gap': 0.25251680612564087, 'action': -0.0831223577260971, 'loss': 0.28893424989319755}, {'period': 58, 'inflation_gap': 0.44580745697021484, 'output_gap': 0.41234704852104187, 'lagged_policy_rate_gap': -0.0831223577260971, 'action': 0.5073796510696411, 'loss': 1.1136057499024372}, {'period': 59, 'inflation_gap': 0.1622384786605835, 'output_gap': 0.440751850605011, 'lagged_policy_rate_gap': 0.5073796510696411, 'action': 0.4222790598869324, 'loss': 0.22946192775833865}]",asymmetric_extreme,asymmetric,extreme,ppo,7
ppo,-131.91826979397618,42.26278592266922,108.49562262724052,37.48964810142936,0.49680177667178216,0.0,0.0,"[{'period': 0, 'inflation_gap': 0.27488940954208374, 'output_gap': -1.027479648590088, 'lagged_policy_rate_gap': 1.6627399921417236, 'action': -0.38389694690704346, 'loss': 5.547408140620515}, {'period': 1, 'inflation_gap': -0.09785515815019608, 'output_gap': -0.8862173557281494, 'lagged_policy_rate_gap': -0.38389694690704346, 'action': -0.5904988050460815, 'loss': 3.54805947192732}, {'period': 2, 'inflation_gap': 0.02140243537724018, 'output_gap': -0.4743504822254181, 'lagged_policy_rate_gap': -0.5904988050460815, 'action': -0.27544325590133667, 'loss': 1.0247540310487644}, {'period': 3, 'inflation_gap': -0.3878158926963806, 'output_gap': -1.1371058225631714, 'lagged_policy_rate_gap': -0.27544325590133667, 'action': -0.9115419387817383, 'loss': 6.0094067527459085}, {'period': 4, 'inflation_gap': -0.449160099029541, 'output_gap': -0.8061028718948364, 'lagged_policy_rate_gap': -0.9115419387817383, 'action': -0.7710086107254028, 'loss': 3.1278280365366498}, {'period': 5, 'inflation_gap': -0.5178439021110535, 'output_gap': -0.9094403386116028, 'lagged_policy_rate_gap': -0.7710086107254028, 'action': -0.8694080114364624, 'loss': 3.990998333882572}, {'period': 6, 'inflation_gap': -0.7222041487693787, 'output_gap': -0.05819886177778244, 'lagged_policy_rate_gap': -0.8694080114364624, 'action': -0.4844605326652527, 'loss': 0.5516392724459663}, {'period': 7, 'inflation_gap': -0.6103829145431519, 'output_gap': -0.46025216579437256, 'lagged_policy_rate_gap': -0.4844605326652527, 'action': -0.6469070911407471, 'loss': 1.3284504433350937}, {'period': 8, 'inflation_gap': -0.4135380685329437, 'output_gap': -0.2529147267341614, 'lagged_policy_rate_gap': -0.6469070911407471, 'action': -0.40768173336982727, 'loss': 0.46458297680159}, {'period': 9, 'inflation_gap': -0.2865300476551056, 'output_gap': -1.2591710090637207, 'lagged_policy_rate_gap': -0.40768173336982727, 'action': -0.9278684854507446, 'loss': 7.243961229212755}, {'period': 10, 'inflation_gap': -0.2889901399612427, 'output_gap': -0.7548844814300537, 'lagged_policy_rate_gap': -0.9278684854507446, 'action': -0.6443490982055664, 'loss': 2.655881236656852}, {'period': 11, 'inflation_gap': -0.2996518313884735, 'output_gap': 0.17554786801338196, 'lagged_policy_rate_gap': -0.6443490982055664, 'action': -0.07792790979146957, 'loss': 0.13728304330493182}, {'period': 12, 'inflation_gap': -0.019928717985749245, 'output_gap': -0.11151588708162308, 'lagged_policy_rate_gap': -0.07792790979146957, 'action': -0.06345017999410629, 'loss': 0.05637918308876996}, {'period': 13, 'inflation_gap': -0.32524967193603516, 'output_gap': -0.7457960844039917, 'lagged_policy_rate_gap': -0.06345017999410629, 'action': -0.6330711245536804, 'loss': 2.641187248948059}, {'period': 14, 'inflation_gap': -0.6790692210197449, 'output_gap': -0.7315816283226013, 'lagged_policy_rate_gap': -0.6330711245536804, 'action': -0.8554474115371704, 'loss': 2.874532683283789}, {'period': 15, 'inflation_gap': -0.587259829044342, 'output_gap': 0.0614619255065918, 'lagged_policy_rate_gap': -0.8554474115371704, 'action': -0.3295051157474518, 'loss': 0.37442442080273475}, {'period': 16, 'inflation_gap': -0.23918482661247253, 'output_gap': 0.6660333871841431, 'lagged_policy_rate_gap': -0.3295051157474518, 'action': 0.2675148844718933, 'loss': 0.3146529057698205}, {'period': 17, 'inflation_gap': 0.0654999241232872, 'output_gap': -0.23567233979701996, 'lagged_policy_rate_gap': 0.2675148844718933, 'action': -0.07564067840576172, 'loss': 0.2831633071884791}, {'period': 18, 'inflation_gap': 0.016392508521676064, 'output_gap': -1.1814544200897217, 'lagged_policy_rate_gap': -0.07564067840576172, 'action': -0.689272940158844, 'loss': 6.320253487317519}, {'period': 19, 'inflation_gap': -0.03154971823096275, 'output_gap': -1.156388759613037, 'lagged_policy_rate_gap': -0.689272940158844, 'action': -0.7227160334587097, 'loss': 6.0186645638866025}, {'period': 20, 'inflation_gap': -0.02609756588935852, 'output_gap': -1.6134731769561768, 'lagged_policy_rate_gap': -0.7227160334587097, 'action': -0.9929471015930176, 'loss': 11.722814183370613}, {'period': 21, 'inflation_gap': -0.16968320310115814, 'output_gap': -1.3147552013397217, 'lagged_policy_rate_gap': -0.9929471015930176, 'action': -0.9097464084625244, 'loss': 7.808100202472743}, {'period': 22, 'inflation_gap': -0.294329434633255, 'output_gap': -1.7556877136230469, 'lagged_policy_rate_gap': -0.9097464084625244, 'action': -1.240434169769287, 'loss': 13.968542320590487}, {'period': 23, 'inflation_gap': -0.42135947942733765, 'output_gap': -1.398004412651062, 'lagged_policy_rate_gap': -1.240434169769287, 'action': -1.1160460710525513, 'loss': 8.973964570876797}, {'period': 24, 'inflation_gap': -0.5729777812957764, 'output_gap': -0.37776511907577515, 'lagged_policy_rate_gap': -1.1160460710525513, 'action': -0.5949012041091919, 'loss': 0.9976419184492773}, {'period': 25, 'inflation_gap': -0.8411930203437805, 'output_gap': -0.33268049359321594, 'lagged_policy_rate_gap': -0.5949012041091919, 'action': -0.7129395008087158, 'loss': 1.2070424001022806}, {'period': 26, 'inflation_gap': -0.6896815299987793, 'output_gap': -0.13909773528575897, 'lagged_policy_rate_gap': -0.7129395008087158, 'action': -0.5085945129394531, 'loss': 0.5669031100555079}, {'period': 27, 'inflation_gap': -0.5131748914718628, 'output_gap': -0.3857673108577728, 'lagged_policy_rate_gap': -0.5085945129394531, 'action': -0.5440244674682617, 'loss': 0.9331478789739184}, {'period': 28, 'inflation_gap': -0.3586580455303192, 'output_gap': 0.05552186071872711, 'lagged_policy_rate_gap': -0.5440244674682617, 'action': -0.183700293302536, 'loss': 0.14316028318128463}, {'period': 29, 'inflation_gap': -0.2585381269454956, 'output_gap': -0.2901390790939331, 'lagged_policy_rate_gap': -0.183700293302536, 'action': -0.3209899663925171, 'loss': 0.44753989199684063}, {'period': 30, 'inflation_gap': -0.20902368426322937, 'output_gap': 0.10973792523145676, 'lagged_policy_rate_gap': -0.3209899663925171, 'action': -0.05215588957071304, 'loss': 0.056939282786089764}, {'period': 31, 'inflation_gap': -0.4997146725654602, 'output_gap': -0.6457719802856445, 'lagged_policy_rate_gap': -0.05215588957071304, 'action': -0.6778329610824585, 'loss': 2.1654584611079493}, {'period': 32, 'inflation_gap': -0.40526270866394043, 'output_gap': -0.9985025525093079, 'lagged_policy_rate_gap': -0.6778329610824585, 'action': -0.8522002100944519, 'loss': 4.653811319940649}, {'period': 33, 'inflation_gap': -0.39868542551994324, 'output_gap': -1.0458086729049683, 'lagged_policy_rate_gap': -0.8522002100944519, 'action': -0.8819890022277832, 'loss': 5.080759817190324}, {'period': 34, 'inflation_gap': -0.16085276007652283, 'output_gap': -0.7930201292037964, 'lagged_policy_rate_gap': -0.8819890022277832, 'action': -0.5884177684783936, 'loss': 2.864456181303576}, {'period': 35, 'inflation_gap': 0.09352399408817291, 'output_gap': -0.1920825093984604, 'lagged_policy_rate_gap': -0.5884177684783936, 'action': -0.059745725244283676, 'loss': 0.23771370715639917}, {'period': 36, 'inflation_gap': 0.053230900317430496, 'output_gap': -0.8683396577835083, 'lagged_policy_rate_gap': -0.059745725244283676, 'action': -0.477752685546875, 'loss': 3.4247025513872735}, {'period': 37, 'inflation_gap': 0.037742484360933304, 'output_gap': 0.3308138847351074, 'lagged_policy_rate_gap': -0.477752685546875, 'action': 0.22788409888744354, 'loss': 0.11163371595012345}, {'period': 38, 'inflation_gap': 0.17527885735034943, 'output_gap': -0.16986560821533203, 'lagged_policy_rate_gap': 0.22788409888744354, 'action': 0.030156932771205902, 'loss': 0.2873674542368976}, {'period': 39, 'inflation_gap': -0.13884370028972626, 'output_gap': -0.4834463894367218, 'lagged_policy_rate_gap': 0.030156932771205902, 'action': -0.35848456621170044, 'loss': 1.0861236461506225}, {'period': 40, 'inflation_gap': 0.08052314072847366, 'output_gap': -0.1085096076130867, 'lagged_policy_rate_gap': -0.35848456621170044, 'action': -0.00937409047037363, 'loss': 0.09759220064067861}, {'period': 41, 'inflation_gap': 0.014165198430418968, 'output_gap': -0.2222297340631485, 'lagged_policy_rate_gap': -0.00937409047037363, 'action': -0.10777580738067627, 'loss': 0.2242088001799549}, {'period': 42, 'inflation_gap': 0.09018143266439438, 'output_gap': 0.07277998328208923, 'lagged_policy_rate_gap': -0.10777580738067627, 'action': 0.11496338993310928, 'loss': 0.04827319197228303}, {'period': 43, 'inflation_gap': 0.07679912447929382, 'output_gap': -0.8966614007949829, 'lagged_policy_rate_gap': 0.11496338993310928, 'action': -0.474950909614563, 'loss': 3.6822979202253068}, {'period': 44, 'inflation_gap': -0.32237568497657776, 'output_gap': -0.4585816562175751, 'lagged_policy_rate_gap': -0.474950909614563, 'action': -0.4712570309638977, 'loss': 1.0502645561247101}, {'period': 45, 'inflation_gap': -0.22680120170116425, 'output_gap': 0.17708782851696014, 'lagged_policy_rate_gap': -0.4712570309638977, 'action': -0.02689683996140957, 'loss': 0.0868644325322951}, {'period': 46, 'inflation_gap': -0.09853076934814453, 'output_gap': -0.13753092288970947, 'lagged_policy_rate_gap': -0.02689683996140957, 'action': -0.125611811876297, 'loss': 0.09579917345538141}, {'period': 47, 'inflation_gap': -0.38508182764053345, 'output_gap': 0.08560091257095337, 'lagged_policy_rate_gap': -0.125611811876297, 'action': -0.1679825782775879, 'loss': 0.1521313002800068}, {'period': 48, 'inflation_gap': -0.42225760221481323, 'output_gap': 0.33620911836624146, 'lagged_policy_rate_gap': -0.1679825782775879, 'action': -0.03958902508020401, 'loss': 0.23646825871477106}, {'period': 49, 'inflation_gap': -0.11615344882011414, 'output_gap': 0.35987672209739685, 'lagged_policy_rate_gap': -0.03958902508020401, 'action': 0.16586127877235413, 'loss': 0.08246823396190123}, {'period': 50, 'inflation_gap': 0.28613507747650146, 'output_gap': 0.028865497559309006, 'lagged_policy_rate_gap': 0.16586127877235413, 'action': 0.21669043600559235, 'loss': 0.4100413816095948}, {'period': 51, 'inflation_gap': 0.29667556285858154, 'output_gap': 0.6009804010391235, 'lagged_policy_rate_gap': 0.21669043600559235, 'action': 0.5713042616844177, 'loss': 0.6332457657401109}, {'period': 52, 'inflation_gap': 0.6217409372329712, 'output_gap': 0.04478006809949875, 'lagged_policy_rate_gap': 0.5713042616844177, 'action': 0.44374382495880127, 'loss': 1.935438758907928}, {'period': 53, 'inflation_gap': 0.4910840094089508, 'output_gap': 0.26334476470947266, 'lagged_policy_rate_gap': 0.44374382495880127, 'action': 0.4925335943698883, 'loss': 1.240730798195715}, {'period': 54, 'inflation_gap': 0.3521561026573181, 'output_gap': 0.19304798543453217, 'lagged_policy_rate_gap': 0.4925335943698883, 'action': 0.3671473562717438, 'loss': 0.640275536404564}, {'period': 55, 'inflation_gap': 0.6084769368171692, 'output_gap': 0.9830814599990845, 'lagged_policy_rate_gap': 0.3671473562717438, 'action': 0.9916782379150391, 'loss': 2.3734493739016074}, {'period': 56, 'inflation_gap': 0.745337188243866, 'output_gap': 0.8890420198440552, 'lagged_policy_rate_gap': 0.9916782379150391, 'action': 1.0369365215301514, 'loss': 3.1730403086441377}, {'period': 57, 'inflation_gap': 0.5785345435142517, 'output_gap': 0.5835603475570679, 'lagged_policy_rate_gap': 1.0369365215301514, 'action': 0.7570915222167969, 'loss': 1.85161375218075}, {'period': 58, 'inflation_gap': 0.7551487684249878, 'output_gap': 0.5580519437789917, 'lagged_policy_rate_gap': 0.7570915222167969, 'action': 0.8388758897781372, 'loss': 3.0076281665243756}, {'period': 59, 'inflation_gap': 0.6892120242118835, 'output_gap': 0.1879943311214447, 'lagged_policy_rate_gap': 0.8388758897781372, 'action': 0.5797720551490784, 'loss': 2.399450485570058}]",asymmetric_extreme,asymmetric,extreme,ppo,29
