policy,mean_reward,std_reward,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,first_trajectory,env_id,group,tier
empirical_taylor,-172.59019367857653,59.08067676206541,136.73410259182094,50.416635487893124,0.7545963608490797,0.0,0.0,"[{'period': 0, 'inflation_gap': 0.14734184741973877, 'output_gap': 2.2109920978546143, 'lagged_policy_rate_gap': -2.143526077270508, 'action': -1.0305045811540487, 'loss': 2.676672813474814}, {'period': 1, 'inflation_gap': 0.7779679298400879, 'output_gap': 2.23905348777771, 'lagged_policy_rate_gap': -1.030504584312439, 'action': 0.06621109041090811, 'loss': 5.653129286981512}, {'period': 2, 'inflation_gap': 1.0149306058883667, 'output_gap': 1.6592090129852295, 'lagged_policy_rate_gap': 0.06621108949184418, 'action': 0.9111464054574796, 'loss': 6.59829951704694}, {'period': 3, 'inflation_gap': 1.3139089345932007, 'output_gap': 1.5362563133239746, 'lagged_policy_rate_gap': 0.9111464023590088, 'action': 1.6706415033043798, 'loss': 9.869508452969086}, {'period': 4, 'inflation_gap': 1.2775121927261353, 'output_gap': 1.6712925434112549, 'lagged_policy_rate_gap': 1.670641541481018, 'action': 2.359652026925456, 'loss': 9.604269940555959}, {'period': 5, 'inflation_gap': 1.1426175832748413, 'output_gap': 0.8777624368667603, 'lagged_policy_rate_gap': 2.359652042388916, 'action': 2.721586457454363, 'loss': 6.926207807912208}, {'period': 6, 'inflation_gap': 0.7269920706748962, 'output_gap': 0.393912136554718, 'lagged_policy_rate_gap': 2.7215864658355713, 'action': 2.8273000205177095, 'loss': 2.7212882753477716}, {'period': 7, 'inflation_gap': 0.5887899994850159, 'output_gap': 0.1290549784898758, 'lagged_policy_rate_gap': 2.8273000717163086, 'action': 2.8220986700576307, 'loss': 1.7416986166622577}, {'period': 8, 'inflation_gap': 0.30445677042007446, 'output_gap': -0.011476795189082623, 'lagged_policy_rate_gap': 2.822098731994629, 'action': 2.725303288311671, 'loss': 0.46499928679004243}, {'period': 9, 'inflation_gap': 0.029304446652531624, 'output_gap': -0.36303168535232544, 'lagged_policy_rate_gap': 2.7253031730651855, 'action': 2.4945844209054138, 'loss': 0.6026808877917458}, {'period': 10, 'inflation_gap': 0.2269628942012787, 'output_gap': -0.7819827198982239, 'lagged_policy_rate_gap': 2.494584321975708, 'action': 2.2208818678749083, 'loss': 3.0167884640465923}, {'period': 11, 'inflation_gap': 0.16902707517147064, 'output_gap': -0.8118996620178223, 'lagged_policy_rate_gap': 2.220881938934326, 'action': 1.963837212121146, 'loss': 3.1157727351942994}, {'period': 12, 'inflation_gap': -0.15905524790287018, 'output_gap': -0.837175190448761, 'lagged_policy_rate_gap': 1.9638372659683228, 'action': 1.6703200162907268, 'loss': 3.18779415723441}, {'period': 13, 'inflation_gap': -0.42671605944633484, 'output_gap': -1.4021286964416504, 'lagged_policy_rate_gap': 1.6703200340270996, 'action': 1.2133432269610807, 'loss': 9.049811341842261}, {'period': 14, 'inflation_gap': -0.7177184820175171, 'output_gap': -2.0221965312957764, 'lagged_policy_rate_gap': 1.2133432626724243, 'action': 0.5951308227558962, 'loss': 18.9550931318473}, {'period': 15, 'inflation_gap': -1.1965371370315552, 'output_gap': -1.965318202972412, 'lagged_policy_rate_gap': 0.5951308012008667, 'action': -0.019597578384936365, 'loss': 18.850630593568688}, {'period': 16, 'inflation_gap': -1.4102007150650024, 'output_gap': -1.6717052459716797, 'lagged_policy_rate_gap': -0.019597578793764114, 'action': -0.5171602401326099, 'loss': 14.589115849307257}, {'period': 17, 'inflation_gap': -1.4933867454528809, 'output_gap': -1.7062956094741821, 'lagged_policy_rate_gap': -0.5171602368354797, 'action': -0.9749038976719463, 'loss': 15.352658078496862}, {'period': 18, 'inflation_gap': -1.2362370491027832, 'output_gap': -1.1517245769500732, 'lagged_policy_rate_gap': -0.9749038815498352, 'action': -1.175712684324827, 'loss': 7.5014272142802625}, {'period': 19, 'inflation_gap': -0.9830172657966614, 'output_gap': -0.6472014784812927, 'lagged_policy_rate_gap': -1.1757127046585083, 'action': -1.167254104300673, 'loss': 2.851243991514016}, {'period': 20, 'inflation_gap': -0.48144209384918213, 'output_gap': -0.4149870276451111, 'lagged_policy_rate_gap': -1.167254090309143, 'action': -1.001295888879899, 'loss': 1.0095047512038064}, {'period': 21, 'inflation_gap': -0.5775015354156494, 'output_gap': 0.23614530265331268, 'lagged_policy_rate_gap': -1.0012959241867065, 'action': -0.7025506504373208, 'loss': 0.37031519924880446}, {'period': 22, 'inflation_gap': -0.38463059067726135, 'output_gap': 0.06499872356653214, 'lagged_policy_rate_gap': -0.7025506496429443, 'action': -0.45110928710626286, 'loss': 0.1563753841968085}, {'period': 23, 'inflation_gap': -0.3465237617492676, 'output_gap': 0.16674946248531342, 'lagged_policy_rate_gap': -0.45110929012298584, 'action': -0.1981531637802777, 'loss': 0.14038008926186443}, {'period': 24, 'inflation_gap': -0.2973099648952484, 'output_gap': -0.03192755579948425, 'lagged_policy_rate_gap': -0.19815316796302795, 'action': -0.021579101781188076, 'loss': 0.09609821499779403}, {'period': 25, 'inflation_gap': -0.25870922207832336, 'output_gap': -0.302297979593277, 'lagged_policy_rate_gap': -0.02157910168170929, 'action': 0.06749968733006514, 'loss': 0.47895227275134955}, {'period': 26, 'inflation_gap': -0.041891083121299744, 'output_gap': -0.3199714720249176, 'lagged_policy_rate_gap': 0.06749968975782394, 'action': 0.1821132627022908, 'loss': 0.46378633304945216}, {'period': 27, 'inflation_gap': -0.10147155821323395, 'output_gap': 0.16806301474571228, 'lagged_policy_rate_gap': 0.18211326003074646, 'action': 0.3999302534587188, 'loss': 0.02916348985153061}, {'period': 28, 'inflation_gap': -0.18272718787193298, 'output_gap': 0.3054879903793335, 'lagged_policy_rate_gap': 0.3999302387237549, 'action': 0.6100835821365622, 'loss': 0.08446712409534471}, {'period': 29, 'inflation_gap': -0.29288968443870544, 'output_gap': 0.9777458906173706, 'lagged_policy_rate_gap': 0.6100835800170898, 'action': 0.9501334423823539, 'loss': 0.5753412714496455}, {'period': 30, 'inflation_gap': 0.09300902485847473, 'output_gap': 0.5023537278175354, 'lagged_policy_rate_gap': 0.9501334428787231, 'action': 1.1939055450467353, 'loss': 0.17537551123125025}, {'period': 31, 'inflation_gap': 0.16005171835422516, 'output_gap': 0.2573694586753845, 'lagged_policy_rate_gap': 1.1939055919647217, 'action': 1.3536339458110995, 'loss': 0.16375359657237867}, {'period': 32, 'inflation_gap': 0.13958002626895905, 'output_gap': 0.5552853941917419, 'lagged_policy_rate_gap': 1.353633999824524, 'action': 1.567691960041992, 'loss': 0.2561659342008019}, {'period': 33, 'inflation_gap': 0.15183793008327484, 'output_gap': -0.6731605529785156, 'lagged_policy_rate_gap': 1.5676919221878052, 'action': 1.4296366214004292, 'loss': 2.156332797055951}, {'period': 34, 'inflation_gap': -0.0820818692445755, 'output_gap': -0.039751436561346054, 'lagged_policy_rate_gap': 1.4296365976333618, 'action': 1.4327922583104384, 'loss': 0.013849224267222713}, {'period': 35, 'inflation_gap': -0.24642129242420197, 'output_gap': -0.10996667295694351, 'lagged_policy_rate_gap': 1.43279230594635, 'action': 1.385128287517792, 'loss': 0.11536765045077702}, {'period': 36, 'inflation_gap': -0.49787425994873047, 'output_gap': 0.5683284997940063, 'lagged_policy_rate_gap': 1.3851282596588135, 'action': 1.4753943742870872, 'loss': 0.41019221770355746}, {'period': 37, 'inflation_gap': -0.1508144736289978, 'output_gap': -0.0027571460232138634, 'lagged_policy_rate_gap': 1.475394368171692, 'action': 1.4691195512571955, 'loss': 0.022783151132592678}, {'period': 38, 'inflation_gap': -0.38774314522743225, 'output_gap': -0.29163187742233276, 'lagged_policy_rate_gap': 1.4691195487976074, 'action': 1.3411234764253412, 'loss': 0.5347042298050696}, {'period': 39, 'inflation_gap': -0.77041095495224, 'output_gap': -0.2698083817958832, 'lagged_policy_rate_gap': 1.3411234617233276, 'action': 1.1617482899945908, 'loss': 0.9243351177266025}, {'period': 40, 'inflation_gap': -0.6741827130317688, 'output_gap': -0.19121520221233368, 'lagged_policy_rate_gap': 1.1617482900619507, 'action': 1.04531170990443, 'loss': 0.6204127192777207}, {'period': 41, 'inflation_gap': -0.7707484364509583, 'output_gap': -0.6489205360412598, 'lagged_policy_rate_gap': 1.045311689376831, 'action': 0.8038074771235568, 'loss': 2.494825960177546}, {'period': 42, 'inflation_gap': -0.8539154529571533, 'output_gap': -0.4424338638782501, 'lagged_policy_rate_gap': 0.8038074970245361, 'action': 0.6327041515301447, 'loss': 1.6129639938610283}, {'period': 43, 'inflation_gap': -0.9992179870605469, 'output_gap': -0.3208751082420349, 'lagged_policy_rate_gap': 0.6327041387557983, 'action': 0.48821915056733206, 'loss': 1.4638479347485327}, {'period': 44, 'inflation_gap': -0.8611428737640381, 'output_gap': -0.12692183256149292, 'lagged_policy_rate_gap': 0.48821914196014404, 'action': 0.4408518684813106, 'loss': 0.8142825970077223}, {'period': 45, 'inflation_gap': -0.7015451788902283, 'output_gap': -0.7896547317504883, 'lagged_policy_rate_gap': 0.4408518671989441, 'action': 0.25437660157401076, 'loss': 3.3016386196848213}, {'period': 46, 'inflation_gap': -0.597785234451294, 'output_gap': -0.8125882744789124, 'lagged_policy_rate_gap': 0.2543765902519226, 'action': 0.10624091947315388, 'loss': 3.330890271416469}, {'period': 47, 'inflation_gap': -0.7968959808349609, 'output_gap': 0.4232608675956726, 'lagged_policy_rate_gap': 0.10624092072248459, 'action': 0.26746851256090354, 'loss': 0.7272175189268367}, {'period': 48, 'inflation_gap': -0.5623607635498047, 'output_gap': 1.087013840675354, 'lagged_policy_rate_gap': 0.26746851205825806, 'action': 0.6293180064573152, 'loss': 0.9201426789498967}, {'period': 49, 'inflation_gap': -0.31038138270378113, 'output_gap': 0.6251577734947205, 'lagged_policy_rate_gap': 0.6293179988861084, 'action': 0.8697662328524325, 'loss': 0.29752925893130155}, {'period': 50, 'inflation_gap': -0.46943268179893494, 'output_gap': 0.08054954558610916, 'lagged_policy_rate_gap': 0.8697662353515625, 'action': 0.9032996448153501, 'loss': 0.22372360634303104}, {'period': 51, 'inflation_gap': -0.6344407796859741, 'output_gap': 0.16944849491119385, 'lagged_policy_rate_gap': 0.9032996296882629, 'action': 0.9241983322508733, 'loss': 0.41691517471926126}, {'period': 52, 'inflation_gap': -0.419667512178421, 'output_gap': -0.575015127658844, 'lagged_policy_rate_gap': 0.9241983294487, 'action': 0.7859967971237561, 'loss': 1.6659215737960462}, {'period': 53, 'inflation_gap': -0.48001402616500854, 'output_gap': -0.71860271692276, 'lagged_policy_rate_gap': 0.7859967947006226, 'action': 0.6160536805502894, 'loss': 2.5570559229793286}, {'period': 54, 'inflation_gap': -0.6000136137008667, 'output_gap': -0.5749329328536987, 'lagged_policy_rate_gap': 0.6160537004470825, 'action': 0.483341438642106, 'loss': 1.8492430388286127}, {'period': 55, 'inflation_gap': -0.35960131883621216, 'output_gap': -0.23917433619499207, 'lagged_policy_rate_gap': 0.48334142565727234, 'action': 0.5036631629310082, 'loss': 0.3867740397337433}, {'period': 56, 'inflation_gap': -0.20702910423278809, 'output_gap': -0.9599688649177551, 'lagged_policy_rate_gap': 0.503663182258606, 'action': 0.35923509801779085, 'loss': 4.191877994402852}, {'period': 57, 'inflation_gap': -0.3347817063331604, 'output_gap': -1.3513476848602295, 'lagged_policy_rate_gap': 0.35923510789871216, 'action': 0.1050037288691377, 'loss': 8.33617469450063}, {'period': 58, 'inflation_gap': -0.6794402599334717, 'output_gap': -1.3532356023788452, 'lagged_policy_rate_gap': 0.1050037294626236, 'action': -0.1830545370434638, 'loss': 8.710546503264075}, {'period': 59, 'inflation_gap': -0.8605049848556519, 'output_gap': -0.9269058704376221, 'lagged_policy_rate_gap': -0.18305453658103943, 'action': -0.355106451534716, 'loss': 4.609624232038115}]",asymmetric_extreme,asymmetric,extreme
linear_policy_search,-75.9304128861929,28.94148649905301,61.8547251446655,25.158067425707294,0.905261463283575,0.0,0.0,"[{'period': 0, 'inflation_gap': 0.14734184741973877, 'output_gap': 2.2109920978546143, 'lagged_policy_rate_gap': -2.143526077270508, 'action': 3.1044563284813327, 'loss': 5.30692306150117}, {'period': 1, 'inflation_gap': 0.44717106223106384, 'output_gap': 1.7428580522537231, 'lagged_policy_rate_gap': 3.1044564247131348, 'action': 3.980222724039702, 'loss': 2.5952835507407257}, {'period': 2, 'inflation_gap': 0.33793312311172485, 'output_gap': 0.7859553098678589, 'lagged_policy_rate_gap': 3.980222702026367, 'action': 2.573053473695291, 'loss': 1.0778693767511496}, {'period': 3, 'inflation_gap': 0.464707612991333, 'output_gap': 0.6218396425247192, 'lagged_policy_rate_gap': 2.5730533599853516, 'action': 2.117486811173521, 'loss': 1.2938621864077802}, {'period': 4, 'inflation_gap': 0.3795202076435089, 'output_gap': 0.8619660139083862, 'lagged_policy_rate_gap': 2.1174867153167725, 'action': 2.287177155799658, 'loss': 1.0945501291745443}, {'period': 5, 'inflation_gap': 0.2681567072868347, 'output_gap': 0.21028514206409454, 'lagged_policy_rate_gap': 2.287177085876465, 'action': 1.1839734491861722, 'loss': 0.5033558452017127}, {'period': 6, 'inflation_gap': 0.016936946660280228, 'output_gap': 0.01407037302851677, 'lagged_policy_rate_gap': 1.1839734315872192, 'action': 0.3279331116195975, 'loss': 0.07481379145047351}, {'period': 7, 'inflation_gap': 0.14472688734531403, 'output_gap': 0.09719967842102051, 'lagged_policy_rate_gap': 0.32793310284614563, 'action': 0.3938356101786401, 'loss': 0.10988756239316194}, {'period': 8, 'inflation_gap': 0.13709628582000732, 'output_gap': 0.23286448419094086, 'lagged_policy_rate_gap': 0.3938356041908264, 'action': 0.6134707779858096, 'loss': 0.12591385288375742}, {'period': 9, 'inflation_gap': 0.11323091387748718, 'output_gap': 0.07260637730360031, 'lagged_policy_rate_gap': 0.6134707927703857, 'action': 0.38923902750568157, 'loss': 0.07177003075560352}, {'period': 10, 'inflation_gap': 0.5496593117713928, 'output_gap': -0.18534724414348602, 'lagged_policy_rate_gap': 0.38923901319503784, 'action': 0.4208375014218444, 'loss': 1.6653178456329605}, {'period': 11, 'inflation_gap': 0.690514862537384, 'output_gap': -0.11438381671905518, 'lagged_policy_rate_gap': 0.42083749175071716, 'action': 0.6974750785243453, 'loss': 2.450583171239188}, {'period': 12, 'inflation_gap': 0.4989471137523651, 'output_gap': -0.11507498472929001, 'lagged_policy_rate_gap': 0.6974750757217407, 'action': 0.5485897538735239, 'loss': 1.306547930012271}, {'period': 13, 'inflation_gap': 0.33384430408477783, 'output_gap': -0.6713827848434448, 'lagged_policy_rate_gap': 0.5485897660255432, 'action': -0.5428946127561209, 'loss': 2.7047907087903145}, {'period': 14, 'inflation_gap': 0.17737799882888794, 'output_gap': -1.2034380435943604, 'lagged_policy_rate_gap': -0.5428946018218994, 'action': -1.8151868326606082, 'loss': 6.836371585873955}, {'period': 15, 'inflation_gap': -0.12388283014297485, 'output_gap': -0.9926936626434326, 'lagged_policy_rate_gap': -1.815186858177185, 'action': -2.1317155076078684, 'loss': 4.459849179531224}, {'period': 16, 'inflation_gap': -0.18858294188976288, 'output_gap': -0.6059712171554565, 'lagged_policy_rate_gap': -2.1317155361175537, 'action': -1.6760316963110358, 'loss': 1.7087333242517735}, {'period': 17, 'inflation_gap': -0.21023596823215485, 'output_gap': -0.6748775839805603, 'lagged_policy_rate_gap': -1.6760317087173462, 'action': -1.6976749970916107, 'loss': 2.0938148956491487}, {'period': 18, 'inflation_gap': 0.05438890680670738, 'output_gap': -0.19632840156555176, 'lagged_policy_rate_gap': -1.6976749897003174, 'action': -0.6575406344931074, 'loss': 0.2964304992821558}, {'period': 19, 'inflation_gap': 0.19910895824432373, 'output_gap': 0.10035820305347443, 'lagged_policy_rate_gap': -0.6575406193733215, 'action': 0.22094392686922373, 'loss': 0.28043128052445754}, {'period': 20, 'inflation_gap': 0.502714991569519, 'output_gap': 0.06063207611441612, 'lagged_policy_rate_gap': 0.22094392776489258, 'action': 0.7121919726072709, 'loss': 1.289582402226826}, {'period': 21, 'inflation_gap': 0.16786892712116241, 'output_gap': 0.4507175087928772, 'lagged_policy_rate_gap': 0.7121919989585876, 'action': 1.0659239811244894, 'loss': 0.25498565135098117}, {'period': 22, 'inflation_gap': 0.11310224235057831, 'output_gap': 0.05741661414504051, 'lagged_policy_rate_gap': 1.0659239292144775, 'action': 0.4749820673865641, 'loss': 0.10053014831964904}, {'period': 23, 'inflation_gap': -0.023941218852996826, 'output_gap': 0.07459110021591187, 'lagged_policy_rate_gap': 0.47498205304145813, 'action': 0.20494193449537662, 'loss': 0.01064726463831537}, {'period': 24, 'inflation_gap': -0.08992321044206619, 'output_gap': -0.13605336844921112, 'lagged_policy_rate_gap': 0.20494192838668823, 'action': -0.26401340258602723, 'loss': 0.11337542981967662}, {'period': 25, 'inflation_gap': -0.09423024952411652, 'output_gap': -0.3440546691417694, 'lagged_policy_rate_gap': -0.264013409614563, 'action': -0.7078705877242364, 'loss': 0.5612615284934613}, {'period': 26, 'inflation_gap': 0.1433703750371933, 'output_gap': -0.2512733042240143, 'lagged_policy_rate_gap': -0.707870602607727, 'action': -0.4038256830691758, 'loss': 0.39614188387169086}, {'period': 27, 'inflation_gap': 0.1073523536324501, 'output_gap': 0.3012233376502991, 'lagged_policy_rate_gap': -0.40382567048072815, 'action': 0.4937395015284318, 'loss': 0.18355271252510946}, {'period': 28, 'inflation_gap': 0.003459259634837508, 'output_gap': 0.4085371196269989, 'lagged_policy_rate_gap': 0.493739515542984, 'action': 0.7626130673514898, 'loss': 0.09074042012888062}, {'period': 29, 'inflation_gap': -0.13553304970264435, 'output_gap': 1.0491299629211426, 'lagged_policy_rate_gap': 0.76261305809021, 'action': 1.6739777924190422, 'loss': 0.6517646150089847}, {'period': 30, 'inflation_gap': 0.17526359856128693, 'output_gap': 0.47903984785079956, 'lagged_policy_rate_gap': 1.6739778518676758, 'action': 1.3516042261252057, 'loss': 0.2787187082751529}, {'period': 31, 'inflation_gap': 0.20857670903205872, 'output_gap': 0.22437351942062378, 'lagged_policy_rate_gap': 1.3516042232513428, 'action': 0.9124628821540018, 'loss': 0.2619774676078961}, {'period': 32, 'inflation_gap': 0.20709450542926788, 'output_gap': 0.5849153399467468, 'lagged_policy_rate_gap': 0.9124628901481628, 'action': 1.3683773009151214, 'loss': 0.4062894433419728}, {'period': 33, 'inflation_gap': 0.22772067785263062, 'output_gap': -0.6227557063102722, 'lagged_policy_rate_gap': 1.3683773279190063, 'action': -0.3871757381420897, 'loss': 2.3126912062229863}, {'period': 34, 'inflation_gap': 0.13405029475688934, 'output_gap': 0.221375972032547, 'lagged_policy_rate_gap': -0.3871757388114929, 'action': 0.40281040857013395, 'loss': 0.17675887942420865}, {'period': 35, 'inflation_gap': 0.061108462512493134, 'output_gap': 0.22811713814735413, 'lagged_policy_rate_gap': 0.40281039476394653, 'action': 0.5229982604765804, 'loss': 0.04613444761792923}, {'period': 36, 'inflation_gap': -0.11526329815387726, 'output_gap': 0.9508659839630127, 'lagged_policy_rate_gap': 0.5229982733726501, 'action': 1.4849261364450692, 'loss': 0.5578892090057909}, {'period': 37, 'inflation_gap': 0.2310192584991455, 'output_gap': 0.3136088252067566, 'lagged_policy_rate_gap': 1.4849261045455933, 'action': 1.1095338506404728, 'loss': 0.3301166710404527}, {'period': 38, 'inflation_gap': 0.009763882495462894, 'output_gap': 0.017375562340021133, 'lagged_policy_rate_gap': 1.1095339059829712, 'action': 0.3070188867675284, 'loss': 0.06503065769687827}, {'period': 39, 'inflation_gap': -0.30787545442581177, 'output_gap': 0.11518531292676926, 'lagged_policy_rate_gap': 0.30701887607574463, 'action': -0.09069612283729414, 'loss': 0.11723884563095882}, {'period': 40, 'inflation_gap': -0.12696005403995514, 'output_gap': 0.2824999988079071, 'lagged_policy_rate_gap': -0.09069612622261047, 'action': 0.27755122492067574, 'loss': 0.06958259114746676}, {'period': 41, 'inflation_gap': -0.17680643498897552, 'output_gap': -0.1599302887916565, 'lagged_policy_rate_gap': 0.27755123376846313, 'action': -0.38120845525338554, 'loss': 0.18975658596994902}, {'period': 42, 'inflation_gap': -0.1861625611782074, 'output_gap': 0.11087753623723984, 'lagged_policy_rate_gap': -0.3812084496021271, 'action': -0.12771958473189585, 'loss': 0.047229073666769865}, {'period': 43, 'inflation_gap': -0.2935194969177246, 'output_gap': 0.235346257686615, 'lagged_policy_rate_gap': -0.12771958112716675, 'action': 0.00801750449461508, 'loss': 0.11569008121569094}, {'period': 44, 'inflation_gap': -0.14692367613315582, 'output_gap': 0.39983993768692017, 'lagged_policy_rate_gap': 0.008017504587769508, 'action': 0.4626405321813976, 'loss': 0.12219076421506024}, {'period': 45, 'inflation_gap': -0.026560567319393158, 'output_gap': -0.3456842303276062, 'lagged_policy_rate_gap': 0.46264052391052246, 'action': -0.4584279330788231, 'loss': 0.6232813159197541}, {'period': 46, 'inflation_gap': 0.0880209282040596, 'output_gap': -0.3470054864883423, 'lagged_policy_rate_gap': -0.45842793583869934, 'action': -0.5552049123372906, 'loss': 0.5815326317660919}, {'period': 47, 'inflation_gap': -0.10221882909536362, 'output_gap': 0.9000792503356934, 'lagged_policy_rate_gap': -0.5552049279212952, 'action': 1.158814376000158, 'loss': 0.7093062348855973}, {'period': 48, 'inflation_gap': 0.01743697002530098, 'output_gap': 1.3867045640945435, 'lagged_policy_rate_gap': 1.1588144302368164, 'action': 2.4696236590058813, 'loss': 1.1348170970812501}, {'period': 49, 'inflation_gap': 0.06617048382759094, 'output_gap': 0.6670697927474976, 'lagged_policy_rate_gap': 2.469623565673828, 'action': 1.7162116271294328, 'loss': 0.3011466737621044}, {'period': 50, 'inflation_gap': -0.22752441465854645, 'output_gap': 0.030495064333081245, 'lagged_policy_rate_gap': 1.7162116765975952, 'action': 0.2084445913263261, 'loss': 0.27956849208279544}, {'period': 51, 'inflation_gap': -0.39533665776252747, 'output_gap': 0.22588402032852173, 'lagged_policy_rate_gap': 0.20844459533691406, 'action': -0.03950638726950806, 'loss': 0.1879508372682828}, {'period': 52, 'inflation_gap': -0.14000073075294495, 'output_gap': -0.4033956229686737, 'lagged_policy_rate_gap': -0.03950638696551323, 'action': -0.7976226805282967, 'loss': 0.8093503649041753}, {'period': 53, 'inflation_gap': -0.095267154276371, 'output_gap': -0.3807218074798584, 'lagged_policy_rate_gap': -0.7976226806640625, 'action': -0.8957087827235005, 'loss': 0.662308845133926}, {'period': 54, 'inflation_gap': -0.10369891673326492, 'output_gap': -0.11073698103427887, 'lagged_policy_rate_gap': -0.8957087993621826, 'action': -0.5065953270119673, 'loss': 0.08107645012673487}, {'period': 55, 'inflation_gap': 0.20948456227779388, 'output_gap': 0.2665066719055176, 'lagged_policy_rate_gap': -0.5065953135490417, 'action': 0.5290687121469047, 'loss': 0.3621918096607455}, {'period': 56, 'inflation_gap': 0.3473433554172516, 'output_gap': -0.5401320457458496, 'lagged_policy_rate_gap': 0.5290687084197998, 'action': -0.32716908669866107, 'loss': 1.9893931697286926}, {'period': 57, 'inflation_gap': 0.24759595096111298, 'output_gap': -0.913787841796875, 'lagged_policy_rate_gap': -0.3271690905094147, 'action': -1.2310540437017543, 'loss': 4.1457565646934995}, {'period': 58, 'inflation_gap': -0.019141539931297302, 'output_gap': -0.8224931359291077, 'lagged_policy_rate_gap': -1.2310540676116943, 'action': -1.6064399361510961, 'loss': 3.058685167508089}, {'period': 59, 'inflation_gap': -0.11224668473005295, 'output_gap': -0.30910560488700867, 'lagged_policy_rate_gap': -1.6064399480819702, 'action': -0.9987327136367314, 'loss': 0.47948836388913174}]",asymmetric_extreme,asymmetric,extreme
