policy,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse
residual_u8_lr5e6,0.9955255818014825,-0.0025537383405502684,0.002209466580962176,0.010493466147415469,3.9929956085828856e-08
