case_id,policy_name,source,mean_discounted_loss,std_discounted_loss,mean_abs_action,clip_rate,explosion_rate,solve_seconds,gap_vs_dp_pct
zlb_strong,finite_horizon_dp,phase11_numerical_dp,22.22577573655251,12.060454984461922,0.508222698202179,0.0,0.0,59.675633300008485,0.0
zlb_strong,riccati_reference,phase11_re_eval,22.2552918091411,12.09228313737989,0.5630060574593543,0.4,0.0,,0.13280109067259627
zlb_strong,linear_policy_search,phase11_re_eval,22.762056036580617,11.93017531712298,0.41401365477721247,0.25885416666666666,0.0,,2.412875511679613
zlb_strong,best_rl_actual_td3_seed43,phase7_cached_actual,26.165433195135236,12.318796992274684,0.4530973467975855,0.0,0.0,,17.725624091957194
zlb_strong,best_rl_surrogate,phase11_re_eval_from_phase7_linear_fit,32.098844912029136,14.173600115112137,0.23821963464126872,0.010416666666666666,0.0,,44.4217078967434
