policy_name,rule_family,source_env,training_env,callable_type,algo,seed,policy_parameterization,checkpoint_path,config_path,intercept,inflation_gap,output_gap,lagged_policy_rate_gap,fit_rmse,mean_discounted_loss,std_discounted_loss,mean_reward,clip_rate,explosion_rate,note
sac_svar_revealed_direct,svar_revealed_direct,svar,svar,checkpoint,sac,43,standard_nonlinear,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\checkpoints\sac_svar_revealed_direct.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\configs\sac_svar_revealed_direct.json,0.1952349032153061,0.0678741432465723,0.0509750434082332,0.9307229868470568,0.1639194898264361,174.13602804042094,76.91647959726535,-248.904699932187,0.0,0.0,Direct-trained SAC policy in the SVAR_REVEALED empirical environment. Training objective uses revealed welfare weights.
td3_svar_revealed_direct,svar_revealed_direct,svar,svar,checkpoint,td3,43,standard_nonlinear,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\checkpoints\td3_svar_revealed_direct.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\configs\td3_svar_revealed_direct.json,-0.0616847318289789,-0.0025121497772024,-0.148786795047988,0.9477881731460192,0.4033337789764964,337.4463926740621,101.69800184263656,-486.2108177951421,0.0,0.0,Direct-trained TD3 policy in the SVAR_REVEALED empirical environment. Training objective uses revealed welfare weights.
ppo_svar_revealed_direct,svar_revealed_direct,svar,svar,checkpoint,ppo,43,linear_policy,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\checkpoints\ppo_svar_revealed_direct.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\configs\ppo_svar_revealed_direct.json,3.760744044858536,-0.3360201548057305,0.1772042694405999,0.6133699482182594,0.2795142843655018,556.1946388363667,185.6187571239504,-763.5965789671411,0.0,0.0,Direct-trained PPO policy in the SVAR_REVEALED empirical environment. Training objective uses revealed welfare weights.
ppo_svar_revealed_direct_nonlinear,svar_revealed_direct,svar,svar,checkpoint,ppo,43,nonlinear_policy,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\checkpoints\ppo_svar_revealed_direct_nonlinear.pt,C:\Users\Laplace\Documents\Code\MonetaryRL\outputs\phase10\revealed_policy_training\svar\configs\ppo_svar_revealed_direct_nonlinear.json,7.600349798539504,0.0010851984364717362,-0.0017277002714858121,-0.0007980771920710567,0.004533126545695973,914.4809836726092,479.1397493838673,-1117.496714614762,0.0,0.0,Direct-trained nonlinear-policy PPO in the SVAR_REVEALED empirical environment. Training objective uses revealed welfare weights.
