algo,seed,update,mean_episode_reward_in_rollout,rollout_clip_rate,rollout_mean_abs_action,eval_mean_reward,eval_mean_discounted_loss,eval_clip_rate,env_id,group,tier,step
sac,7,,,,,-27.225196761350276,21.485785974452977,0.0,asymmetric_medium,asymmetric,medium,9000.0
td3,29,,,,,-26.316882135733277,20.77491238683158,0.0,asymmetric_medium,asymmetric,medium,3000.0
td3,29,,,,,-28.89077640609953,22.57174907148465,0.0,asymmetric_medium,asymmetric,medium,6000.0
td3,29,,,,,-26.25041431818694,20.637445118254004,0.0,asymmetric_medium,asymmetric,medium,9000.0
td3,43,,,,,-28.762151482748052,22.73859084568931,0.0,asymmetric_medium,asymmetric,medium,3000.0
td3,43,,,,,-30.960755436842998,24.13300935137641,0.0,asymmetric_medium,asymmetric,medium,6000.0
td3,43,,,,,-27.81945744964955,21.832955367445763,0.0,asymmetric_medium,asymmetric,medium,9000.0
td3,7,,,,,-29.905342094290184,23.55101151950241,0.0,asymmetric_medium,asymmetric,medium,3000.0
td3,7,,,,,-28.843784035607577,22.630732095196898,0.0,asymmetric_medium,asymmetric,medium,6000.0
td3,7,,,,,-27.78893804672424,21.789805620339628,0.0,asymmetric_medium,asymmetric,medium,9000.0
ppo,29,0.0,-162.38065734187057,0.0,2.0904731684859144,-62.98876240665141,47.574332903432044,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,20.0,-143.6876202624179,0.0,2.017305929061763,-56.688227932529855,43.97254634408105,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,40.0,-137.4210287052254,0.0,2.0069322487197496,-43.3141334644753,33.24870959455539,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,60.0,-115.47541126058326,0.0,1.8333369236115686,-38.02614236758187,29.342445589283905,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,80.0,-106.51469451165582,0.0,1.856152800073687,-38.949919766804385,29.851431399761996,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,100.0,-90.96472990727055,0.0,1.820139361490419,-30.343705294448533,23.33322745085773,0.0,asymmetric_mild,asymmetric,mild,
ppo,29,119.0,-77.62561449906721,0.0,1.6815712992756744,-31.61938331748899,24.441971722292706,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,0.0,-156.35171801757667,0.0,1.9623257359016861,-63.24944188610213,47.75805958321376,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,20.0,-138.11594731020577,0.0,1.9941544139046528,-58.25149368274388,45.093068654566615,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,40.0,-163.1791562605355,0.0,1.9854470037080318,-43.258171365963165,33.20270443083884,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,60.0,-121.35617263589549,0.0,1.8521774998912406,-36.764639932752914,28.398654433223466,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,80.0,-116.34473235557465,0.0,1.821375962401362,-37.08711564131769,28.522559901126527,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,100.0,-95.25909296655061,0.0,1.7102753245908389,-29.481227691492876,22.660384367709636,0.0,asymmetric_mild,asymmetric,mild,
ppo,43,119.0,-89.21529195139338,0.0,1.7707177294814755,-31.44124998399058,24.29786072659371,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,0.0,-184.0207158513642,0.0,2.1677560474633992,-62.82093509804834,47.45029440572726,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,20.0,-128.17405076449558,0.0,2.015946011844335,-55.52297155964702,43.11565978753025,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,40.0,-136.87331116124915,0.0,1.8947673807233514,-42.435260608231474,32.60020263855941,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,60.0,-132.43380421724552,0.0,1.9628426086419495,-37.66817154624903,29.066616011798903,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,80.0,-126.99992088725563,0.0,1.897056466938011,-37.01658899856962,28.624791661692,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,100.0,-90.94019124716684,0.0,1.7305516170445117,-31.311861302905754,24.020466278935785,0.0,asymmetric_mild,asymmetric,mild,
ppo,7,119.0,-76.80794899139856,0.0,1.713039846204083,-31.700441310504758,24.508051846695054,0.0,asymmetric_mild,asymmetric,mild,
sac,29,,,,,-23.64751133494204,18.776671252965592,0.0,asymmetric_mild,asymmetric,mild,3000.0
sac,29,,,,,-22.977882048065137,18.117469985203655,0.0,asymmetric_mild,asymmetric,mild,6000.0
sac,29,,,,,-23.119694960201308,18.277701963217314,0.0,asymmetric_mild,asymmetric,mild,9000.0
