env_id,group,tier,policy_name,mean_discounted_loss,std_discounted_loss,mean_reward,clip_rate,explosion_rate
asymmetric_mild,asymmetric,mild,sac,19.31555140897551,0.4803499278810467,-24.437380185557842,0.0,0.0
asymmetric_mild,asymmetric,mild,td3,20.624103962311995,0.4145896101442243,-26.189945573424563,0.0,0.0
asymmetric_strong,asymmetric,strong,ppo,36.7036713813143,2.069956213464894,-46.61444811200914,0.0,0.0
asymmetric_strong,asymmetric,strong,sac,28.84676374922036,0.9613775462338714,-36.412972907685706,0.0,0.0
asymmetric_strong,asymmetric,strong,td3,31.22760342970149,1.4232447873694374,-39.60410665518926,0.0,0.0
benchmark,benchmark,baseline,ppo,21.074324741974696,0.41762007410451213,-26.690986632662668,0.0,0.0
benchmark,benchmark,baseline,sac,16.663788982435474,0.14447490793174517,-21.008100243576646,0.0,0.0
benchmark,benchmark,baseline,td3,18.043690613998795,0.2604591988417035,-22.82925956472653,0.0,0.0
nonlinear_medium,nonlinear,medium,ppo,21.3660121460795,1.1067320380844006,-27.804539020145484,0.0,0.0
nonlinear_medium,nonlinear,medium,sac,15.26625235739553,0.18128689934761508,-19.69899876223921,0.0,0.0
nonlinear_medium,nonlinear,medium,td3,16.17350533913487,0.4900729226391543,-20.868034016759378,0.0,0.0
nonlinear_mild,nonlinear,mild,ppo,20.49030984054728,1.1127734129427735,-26.93877217905062,0.0,0.0
nonlinear_mild,nonlinear,mild,sac,14.378378735618838,0.22265080766541592,-18.73215721374876,0.0,0.0
nonlinear_mild,nonlinear,mild,td3,15.174234266201923,0.28998001669842993,-19.80165822922736,0.0,0.0
nonlinear_strong,nonlinear,strong,ppo,26.671756407063302,0.8704294784930607,-34.43569886552809,0.0,0.0
nonlinear_strong,nonlinear,strong,sac,16.57784580992198,0.16883684600673235,-21.143641670074054,0.0,0.0
nonlinear_strong,nonlinear,strong,td3,17.67377916902911,0.9662178263344069,-22.59943057237125,0.0,0.0
zlb_medium,zlb,medium,ppo,76.50044927794215,1.9358381396763087,-101.88334025987312,0.0,0.0
zlb_medium,zlb,medium,sac,25.691924684281428,1.4216055221595552,-32.88895747304837,0.0,0.0
zlb_medium,zlb,medium,td3,22.241942182812988,2.1411710954540815,-28.029425788339555,0.0,0.0
zlb_mild,zlb,mild,ppo,36.12408337261204,3.314272780913998,-47.44348547904792,0.0,0.0
zlb_mild,zlb,mild,sac,18.677171991428434,1.09859003965524,-23.942060729898788,0.0,0.0
zlb_mild,zlb,mild,td3,19.58900552484534,0.4826217219858113,-25.117809643554626,0.0,0.0
zlb_strong,zlb,strong,ppo,122.1934952882231,6.293045134420619,-163.24749969081822,0.0,0.0
zlb_strong,zlb,strong,sac,31.575949706529283,1.7782156179711526,-39.70649116137306,0.0,0.0
zlb_strong,zlb,strong,td3,30.03939365331385,3.3597391479421197,-37.67308975155489,0.0,0.0
