policy_name,model_id,rule_family,inflation_coeff,output_coeff,lagged_rate_coeff,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate
US_KS15_baseline,US_KS15,external_baseline,0,0,0,90.5872790529422,1.36379861590689,0.772457937176855,1.18007472663444,0.0130331541281343,0.115217640963783,0.738252495190574
