period,inflation_gap,output_gap,lagged_policy_rate_gap,action,loss
0,-0.019737170630000023,0.03096444537982,1.0000938526302,1.0069894790649414,0.0021903663216351317
1,-0.01980778849697029,0.027946067711608496,1.0069894790649414,1.0078463554382324,0.0010960708791113581
2,-0.01990421435236045,0.025210797246503092,1.0078463554382324,1.008115291595459,0.0009583814884211207
3,-0.01997071544241713,0.027461146201417232,1.008115291595459,1.0082951784133911,0.0010647795073366528
4,-0.020059407296866283,0.029356845717518044,1.0082951784133911,1.0085084438323975,0.0011636005420712168
5,-0.020139933672719268,0.027981817668268693,1.0085084438323975,1.0086859464645386,0.0010970297875027512
6,-0.020221752661535586,0.024588953893514197,1.0086859464645386,1.0088483095169067,0.0009429186873524168
7,-0.020302894379976566,0.02015957983389872,1.0088483095169067,1.009000539779663,0.0007713190900554762
8,-0.020387296154736,0.015577812838979748,1.009000539779663,1.0091572999954224,0.0006303435141826784
9,-0.020474890292399683,0.011326459515528662,1.0091572999954224,1.009323239326477,0.0005330691905379136
10,-0.020566398753524284,0.0075984598728055614,1.009323239326477,1.0095018148422241,0.00047464848560648947
11,-0.0206622063281523,0.004382753680310064,1.0095018148422241,1.0096940994262695,0.0004446790103677154
12,-0.020762720267740953,0.0015693474178195032,1.0096940994262695,1.0099000930786133,0.00043414124956178603
13,-0.020868213450268458,-0.000977142445975575,1.0099000930786133,1.0101196765899658,0.0004372756652405447
14,-0.020978878821163116,-0.0033732177075312193,1.0101196765899658,1.0103521347045898,0.0004511710146881728
15,-0.021094844092413245,-0.005698872227160683,1.0103521347045898,1.0105974674224854,0.0004747322123868853
16,-0.02121619246990636,-0.007998025620144579,1.0105974674224854,1.0108551979064941,0.0005077119587351028
17,-0.021342980633605846,-0.010287265167348443,1.0108551979064941,1.0111253261566162,0.0005500989216149779
18,-0.02147524640660947,-0.01256720700110119,1.0111253261566162,1.0114080905914307,0.0006017949853692836
19,-0.021613026526317025,-0.014831836337927142,1.0114080905914307,1.0117034912109375,0.0006625340868109042
20,-0.021756353783723315,-0.017074815034183483,1.0117034912109375,1.0120117664337158,0.0007319508082888356
21,-0.021905264374877165,-0.01929264719071721,1.0120117664337158,1.012332797050476,0.0008096713485658146
22,-0.022059798444300505,-0.021485337239864354,1.012332797050476,1.012666940689087,0.0008954136605555343
23,-0.022220003428068846,-0.023655962522604865,1.012666940689087,1.0130140781402588,0.0009890154974143061
